fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
0,0,1,1,1,256,8,256,46788.6
1,0,0,1,0,256,8,256,134239.4
0,0,0,0,1,64,2,256,46337.0
0,0,1,1,1,256,2,4096,46800.0
1,1,1,1,1,256,32,1024,130423.0
0,0,1,1,1,256,2,4096,46800.0
0,0,1,0,1,128,2,1024,46229.8
1,0,0,1,0,128,32,256,134485.2
0,0,1,1,1,64,8,1024,46645.6
0,0,1,1,1,256,2,4096,46800.0
0,1,0,1,1,256,2,1024,46417.0
1,1,1,0,1,256,8,256,132414.6
0,1,0,1,1,256,32,4096,47368.0
0,0,1,1,0,64,2,4096,46806.8
0,0,1,0,0,128,2,256,46293.4
1,1,1,1,0,64,32,4096,128959.6
0,0,1,1,1,64,8,4096,46617.4
0,1,0,1,0,256,2,4096,47670.8
0,0,0,0,0,256,32,1024,46256.6
1,0,0,0,0,256,2,1024,134031.2
0,0,0,0,1,256,32,4096,46070.8
0,0,0,1,1,256,32,256,47443.6
0,1,1,1,1,64,2,4096,46733.4
1,1,1,0,1,128,2,4096,134358.4
0,0,0,1,1,256,2,4096,46327.4
0,0,1,1,0,64,2,4096,46806.8
0,0,1,0,0,128,2,256,46293.4
0,0,0,1,1,256,32,4096,46507.4
0,0,0,0,1,64,2,4096,47346.2
0,1,1,0,0,256,2,256,46407.8
0,0,0,0,1,64,2,256,46337.0
0,0,0,0,0,256,32,4096,46042.4
0,0,0,1,0,256,32,256,46346.4
0,0,0,1,1,256,2,4096,46327.4
0,0,0,0,1,64,2,256,46337.0
0,0,1,0,0,256,32,4096,46148.2
0,0,1,0,0,128,32,4096,46233.6
0,0,1,0,0,128,8,256,46140.0
0,0,0,1,1,128,32,4096,46343.6
0,0,0,0,0,256,2,256,46207.6
0,0,0,0,1,128,2,256,47198.6
0,0,0,0,0,256,2,256,46207.6
0,0,1,0,0,256,2,4096,46143.4
0,0,1,0,0,256,32,4096,46148.2
0,0,1,0,0,256,32,4096,46148.2
0,0,1,0,1,128,2,256,46121.0
0,0,1,0,0,256,2,4096,46143.4
0,0,1,0,1,128,2,4096,46359.4
0,0,1,0,1,256,2,1024,46177.2
0,1,1,0,0,128,8,4096,46157.6
0,0,1,0,1,256,32,256,46282.0
0,0,1,0,0,256,32,4096,46148.2
0,0,1,0,0,256,32,4096,46148.2
1,0,1,0,0,256,2,4096,134997.4
0,0,1,0,0,256,2,4096,46143.4
0,0,0,0,1,256,32,1024,46176.6
0,0,1,0,0,256,2,4096,46143.4
0,0,0,0,0,256,32,256,46275.0
0,0,1,0,0,256,2,4096,46143.4
0,1,0,0,1,128,32,1024,46405.0
0,0,0,0,1,128,32,256,46035.0
1,0,1,0,0,256,32,4096,138631.4
0,0,0,0,1,256,32,4096,46070.8
0,0,0,0,1,256,32,4096,46070.8
0,0,1,0,0,256,2,4096,46143.4
0,0,1,0,0,64,2,4096,46095.0
0,0,1,0,0,256,2,1024,46432.2
0,0,1,0,0,128,2,4096,46307.2
0,0,0,0,0,256,32,256,46275.0
0,1,1,0,0,256,2,4096,46427.0
0,0,0,0,0,256,32,256,46275.0
0,0,1,0,0,256,2,4096,46143.4
0,0,1,0,0,256,2,4096,46143.4
0,0,0,0,1,128,32,256,46035.0
0,0,1,0,1,64,2,4096,46238.6
0,0,1,0,0,256,2,4096,46143.4
0,0,1,0,0,256,32,4096,46148.2
0,0,0,0,0,128,8,256,46204.0
0,0,1,0,1,128,2,4096,46359.4
0,0,1,0,0,256,2,4096,46143.4
0,0,1,0,0,256,2,1024,46432.2
0,0,0,0,1,64,32,4096,46073.6
0,0,0,0,1,128,32,256,46035.0
0,0,1,0,0,256,2,4096,46143.4
0,0,0,0,0,128,32,256,46255.0
0,0,1,0,0,256,2,256,46199.6
0,0,0,0,1,256,32,1024,46176.6
0,0,0,0,0,64,32,4096,46314.4
0,0,1,0,0,128,2,256,46293.4
0,0,0,0,1,128,32,256,46035.0
0,0,0,0,1,128,32,256,46035.0
0,0,0,0,1,64,32,256,46295.4
0,0,1,0,1,128,32,256,46260.2
0,0,0,0,1,128,32,256,46035.0
1,0,0,0,1,128,32,256,133749.4
0,0,0,0,1,256,32,256,46294.8
0,0,0,0,1,256,32,256,46294.8
0,0,1,1,0,128,2,256,46483.8
0,0,0,1,1,64,2,256,46471.2
0,0,1,0,1,256,32,4096,47000.2
