fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
1,1,1,1,0,256,2,4096,127337.6
0,0,1,1,0,128,32,256,46471.0
0,0,0,1,0,128,32,256,46457.2
0,0,0,1,0,64,8,4096,46361.2
0,0,1,0,1,128,8,256,46271.0
0,1,0,0,1,128,32,256,46355.2
1,1,1,1,0,256,2,1024,129660.2
0,0,1,1,0,256,8,1024,46903.4
1,0,0,1,0,128,32,256,134485.2
0,0,0,0,1,64,32,1024,46172.2
0,0,0,0,0,128,2,1024,46169.2
1,1,0,1,1,256,32,256,132261.2
0,0,0,0,1,256,32,1024,46176.6
1,0,0,1,0,64,2,4096,128320.8
0,1,1,0,1,128,8,1024,46188.8
1,1,0,1,0,128,8,256,131542.8
0,0,0,1,0,256,2,4096,46365.8
0,1,1,0,1,64,8,1024,46293.6
1,0,1,0,0,128,2,1024,137218.2
0,0,0,1,1,128,8,4096,46615.8
0,0,0,1,1,128,2,4096,46338.8
0,1,0,0,1,256,32,256,46163.4
0,1,1,0,0,128,8,1024,46539.2
0,1,0,0,1,256,32,1024,46191.2
1,1,0,0,0,128,2,256,132604.8
0,0,0,0,0,128,32,1024,46582.2
0,0,0,0,1,64,8,1024,46184.4
0,1,0,1,1,128,32,1024,46648.6
1,0,1,0,1,64,32,1024,138701.4
0,0,0,0,1,64,2,1024,46267.8
0,0,0,1,0,64,8,1024,46405.2
0,0,0,0,1,64,8,1024,46184.4
0,1,0,0,1,128,8,4096,46303.0
0,0,0,1,0,128,32,4096,46365.0
0,1,1,0,1,128,8,256,46212.4
0,0,0,1,0,64,2,4096,46738.0
0,1,0,0,1,256,32,1024,46191.2
0,1,0,0,1,64,32,256,46155.2
0,1,0,0,1,128,2,4096,46277.6
0,1,0,0,1,64,8,1024,46054.6
0,1,0,0,1,256,32,1024,46191.2
0,1,0,0,1,64,8,4096,46203.2
0,1,1,0,1,128,8,1024,46188.8
0,1,0,1,1,128,8,256,47454.8
0,1,1,0,1,128,32,1024,46436.8
1,1,0,0,1,128,2,1024,130383.4
0,1,0,0,1,256,32,4096,46104.2
0,1,1,0,1,128,8,1024,46188.8
0,1,0,0,1,256,32,4096,46104.2
0,1,0,0,1,256,32,1024,46191.2
0,1,1,0,1,128,8,1024,46188.8
0,0,0,0,1,128,8,1024,46255.2
0,0,0,0,1,256,2,1024,46354.2
0,1,0,0,1,64,32,256,46155.2
0,1,0,0,1,128,32,1024,46405.0
0,1,0,1,1,256,32,4096,47368.0
0,1,0,0,1,256,32,1024,46191.2
0,0,0,0,1,64,32,1024,46172.2
0,1,0,0,1,64,8,1024,46054.6
0,1,0,0,1,128,32,1024,46405.0
0,1,1,0,1,128,8,4096,46460.8
0,0,0,0,1,64,8,1024,46184.4
0,1,1,0,1,128,32,1024,46436.8
0,1,0,0,1,64,32,1024,46172.8
0,1,0,0,1,128,8,256,46673.2
0,1,0,1,1,256,32,4096,47368.0
0,1,0,0,1,64,32,1024,46172.8
0,0,0,0,1,64,32,1024,46172.2
0,1,0,0,1,128,32,1024,46405.0
0,1,1,0,1,64,32,4096,46412.4
0,0,1,0,1,64,32,1024,46132.6
0,0,0,0,1,64,32,1024,46172.2
0,1,0,0,0,64,32,1024,46224.0
0,1,0,0,1,256,2,256,46288.6
0,1,0,0,1,64,32,1024,46172.8
0,1,0,0,1,64,32,1024,46172.8
0,1,0,0,1,64,8,1024,46054.6
0,1,0,0,1,64,32,4096,46295.6
0,1,1,0,1,256,32,1024,46493.8
0,0,0,0,1,64,2,4096,47346.2
0,1,0,0,0,64,32,1024,46224.0
0,1,0,0,1,64,8,1024,46054.6
0,1,0,0,0,64,8,1024,46294.0
0,0,0,0,1,256,32,256,46294.8
0,1,0,0,1,64,8,1024,46054.6
0,0,0,0,1,128,32,4096,46304.6
0,1,0,0,1,64,8,1024,46054.6
0,1,0,0,1,64,8,4096,46203.2
0,1,0,0,1,64,8,4096,46203.2
0,0,0,0,1,64,8,4096,46327.8
0,1,0,0,1,64,32,4096,46295.6
0,1,0,0,1,256,8,1024,46358.2
0,1,0,0,1,64,8,1024,46054.6
0,1,0,0,1,64,8,1024,46054.6
0,1,0,1,1,64,8,1024,47491.4
0,0,0,0,1,64,8,4096,46327.8
0,1,0,1,0,64,32,1024,47346.8
0,1,0,0,1,64,8,1024,46054.6
0,1,0,0,1,64,32,4096,46295.6
0,1,0,0,1,128,32,1024,46405.0
