fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
0,1,1,0,0,64,8,1024,46317.8
0,1,1,0,0,128,8,4096,46157.6
0,1,0,0,1,128,2,256,47040.2
0,1,1,1,1,128,2,4096,47014.0
0,1,0,0,1,64,2,1024,46267.8
1,1,1,0,0,256,32,256,130642.8
1,0,1,1,1,128,8,1024,139292.8
1,0,1,1,1,128,2,256,141082.4
0,0,1,0,0,64,32,256,46180.0
1,1,1,0,0,128,32,4096,128492.6
1,1,1,1,0,128,32,1024,126388.4
1,1,1,0,1,64,2,1024,132269.2
0,1,1,1,1,128,2,4096,47014.0
1,0,0,1,0,256,8,4096,131930.8
0,1,0,0,1,256,8,4096,46133.4
1,0,1,0,1,128,32,1024,140847.2
0,0,0,1,0,128,8,256,46366.6
1,0,1,1,0,128,32,256,140915.4
1,0,1,0,0,64,2,4096,134209.2
0,1,0,1,0,128,2,1024,46599.4
0,1,1,0,1,128,8,256,46212.4
0,1,1,0,0,256,8,4096,46382.8
0,1,1,1,1,128,8,256,46554.0
0,0,1,0,1,64,8,256,46344.4
0,0,0,1,1,64,8,256,46340.2
0,1,1,0,0,64,2,1024,46321.6
0,1,1,0,1,128,8,256,46212.4
1,1,0,0,1,256,8,4096,135842.6
0,1,1,1,1,64,8,256,46723.2
0,1,1,1,0,256,32,4096,46451.4
0,1,0,1,0,64,32,4096,46404.0
0,1,0,0,0,256,8,4096,46102.0
0,1,1,0,0,128,8,4096,46157.6
0,0,1,1,1,64,8,256,46834.4
0,1,1,1,0,256,8,1024,46824.8
0,1,1,0,1,128,8,256,46212.4
0,1,1,0,1,64,2,256,46194.4
0,1,0,0,1,64,2,256,46143.2
0,1,1,0,1,256,32,256,46169.8
0,0,0,0,0,256,8,4096,46426.6
1,1,1,0,0,128,8,256,131126.8
0,1,1,0,0,128,8,4096,46157.6
0,1,1,0,1,128,8,4096,46460.8
0,1,1,0,1,128,8,4096,46460.8
1,1,1,0,1,64,2,256,132282.6
1,1,1,0,0,128,8,4096,128931.4
0,0,0,0,0,256,32,256,46275.0
0,0,0,0,1,64,2,256,46337.0
0,1,1,0,0,128,8,4096,46157.6
0,1,1,1,0,64,8,256,46687.4
0,0,0,0,1,128,2,256,47198.6
0,1,1,0,1,128,8,4096,46460.8
0,1,1,0,1,64,8,4096,46694.0
0,1,0,0,0,256,2,4096,46096.4
0,0,0,0,0,256,2,4096,46167.0
0,1,0,0,0,64,2,4096,46154.0
0,1,1,0,1,256,8,4096,46207.2
0,1,0,0,1,128,8,4096,46303.0
0,1,0,0,0,256,2,4096,46096.4
0,1,0,0,0,128,8,4096,46379.2
0,1,0,0,0,128,2,4096,46368.8
0,1,1,0,1,64,2,1024,46614.4
0,1,0,0,0,256,2,4096,46096.4
0,0,0,0,0,256,2,4096,46167.0
0,0,0,0,1,64,2,4096,47346.2
0,1,1,0,1,64,8,256,46219.0
0,1,0,0,0,256,8,4096,46102.0
0,0,1,0,0,256,2,4096,46143.4
0,1,1,0,0,128,2,256,46183.8
1,1,1,0,0,64,2,4096,135253.6
0,1,1,0,0,128,2,4096,46235.8
1,1,0,0,0,128,2,4096,133164.4
0,0,0,0,0,256,2,4096,46167.0
0,1,1,1,0,256,8,4096,47064.8
0,1,0,0,1,256,2,4096,46310.8
0,1,1,0,0,256,2,4096,46427.0
0,1,1,0,0,128,2,4096,46235.8
0,1,1,0,1,128,8,1024,46188.8
0,1,0,0,0,128,2,4096,46368.8
0,1,0,0,0,64,8,4096,46264.8
0,1,0,0,0,64,8,4096,46264.8
0,1,0,0,1,64,2,4096,46135.0
0,0,1,0,1,256,2,4096,46301.0
0,1,0,0,0,256,32,4096,46039.0
0,0,1,0,0,256,2,4096,46143.4
0,0,0,0,1,64,2,4096,47346.2
0,1,0,0,1,128,2,4096,46277.6
1,1,0,0,0,256,32,4096,132785.6
1,0,0,0,0,256,2,4096,132200.2
0,0,0,0,0,256,32,4096,46042.4
1,0,1,0,1,256,2,4096,134923.2
0,1,0,0,0,256,2,4096,46096.4
0,1,0,0,0,64,2,4096,46154.0
0,1,0,0,0,256,8,4096,46102.0
0,1,0,0,0,256,8,4096,46102.0
0,0,0,0,0,256,8,4096,46426.6
0,1,0,0,0,256,32,4096,46039.0
0,1,1,0,0,256,32,4096,46191.2
0,1,0,0,0,256,2,4096,46096.4
0,1,0,0,0,64,32,4096,46336.2
