fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
1,0,1,1,0,64,32,4096,138943.4
1,0,1,1,1,256,8,256,136729.2
0,0,1,0,1,128,8,1024,46365.0
0,1,1,0,1,128,8,4096,46460.8
1,0,1,0,1,64,32,256,134956.0
1,1,0,0,0,64,32,256,132467.8
0,1,1,1,1,256,32,4096,46325.4
1,1,0,0,0,128,32,256,131583.0
0,1,0,1,1,128,8,1024,47354.4
0,0,1,1,1,256,8,4096,46812.0
0,0,1,1,0,64,8,1024,46966.4
1,1,1,1,0,64,32,4096,128959.6
1,0,0,1,1,128,8,256,132351.4
0,0,0,1,0,128,2,4096,47528.8
1,1,1,0,0,64,2,256,132226.4
1,1,0,0,1,128,8,1024,133644.4
1,1,1,1,0,128,2,1024,128922.6
0,0,1,0,1,128,2,1024,46229.8
1,1,1,0,0,256,2,256,129738.2
0,1,0,1,0,128,32,4096,46190.0
0,1,0,1,0,128,32,4096,46190.0
1,1,1,1,0,128,32,1024,126388.4
0,1,0,1,0,64,8,1024,46348.8
0,1,1,1,1,128,2,1024,46877.2
0,1,1,1,0,128,8,4096,46599.8
0,0,1,1,1,64,2,1024,46681.8
0,0,0,1,0,128,2,4096,47528.8
0,1,1,1,1,64,2,4096,46733.4
0,0,1,1,0,256,8,4096,46502.6
0,1,1,1,1,64,8,4096,46753.4
0,0,1,1,0,256,32,4096,47278.0
0,1,0,1,0,64,8,1024,46348.8
0,1,1,0,1,128,32,4096,46577.6
1,0,1,1,0,128,2,1024,140842.0
0,1,1,1,1,128,2,1024,46877.2
0,1,0,1,0,64,8,1024,46348.8
0,1,0,0,0,64,8,1024,46294.0
0,1,0,1,0,256,8,4096,46431.0
0,1,1,0,1,64,32,1024,46469.6
1,1,0,1,1,64,2,1024,128299.6
0,1,1,0,0,64,8,1024,46317.8
0,1,1,1,0,64,32,4096,46414.2
0,1,1,1,0,256,32,4096,46451.4
0,1,0,0,1,64,8,1024,46054.6
0,1,1,1,1,64,8,1024,46751.8
1,1,1,0,1,128,8,4096,130528.6
0,1,1,0,0,64,8,1024,46317.8
0,1,0,0,0,128,8,1024,45980.8
0,1,0,1,0,256,8,1024,46598.6
0,1,1,1,0,64,32,4096,46414.2
0,0,1,0,0,128,8,1024,46245.0
1,0,0,1,0,128,32,1024,130621.6
0,1,1,0,1,128,8,256,46212.4
0,1,0,0,0,128,32,1024,46341.0
0,1,1,0,0,128,32,4096,46145.8
0,0,1,0,0,128,8,256,46140.0
0,0,1,0,1,128,8,1024,46365.0
0,0,0,0,0,128,8,256,46204.0
1,1,0,0,1,64,8,1024,134931.8
0,1,1,1,0,256,32,4096,46451.4
0,0,0,0,0,128,8,256,46204.0
0,1,1,0,0,128,2,256,46183.8
0,0,1,1,0,128,32,4096,46256.6
1,0,0,0,0,128,8,256,133984.8
0,1,1,1,0,128,32,1024,46795.6
0,1,1,0,0,128,8,4096,46157.6
0,1,0,1,1,64,8,1024,47491.4
0,1,0,0,1,64,8,4096,46203.2
0,1,1,1,0,128,32,4096,46612.8
0,0,1,0,0,128,2,256,46293.4
0,1,1,0,0,64,8,4096,46121.6
0,1,0,0,1,64,2,1024,46267.8
0,1,0,0,1,128,8,4096,46303.0
0,1,0,0,0,64,8,4096,46264.8
0,1,0,0,1,64,2,256,46143.2
0,1,0,0,0,128,8,1024,45980.8
0,1,1,0,1,128,8,256,46212.4
0,0,0,0,0,128,8,1024,46208.0
0,1,0,0,0,128,8,256,46318.0
0,0,0,0,0,128,8,1024,46208.0
0,1,1,0,0,128,2,1024,47200.2
0,1,1,1,0,128,8,256,46558.0
0,1,1,0,1,128,8,4096,46460.8
0,1,1,0,1,64,2,4096,46299.4
0,1,1,0,0,128,8,4096,46157.6
0,0,0,0,0,64,8,256,46297.6
0,1,0,0,1,64,8,1024,46054.6
0,1,1,0,1,64,8,1024,46293.6
0,1,0,0,1,64,2,256,46143.2
0,1,0,0,1,128,8,256,46673.2
0,1,0,0,0,128,2,256,46022.8
0,1,0,1,1,64,8,1024,47491.4
0,1,0,1,0,128,8,1024,46356.0
0,1,0,0,1,128,2,256,47040.2
0,1,1,0,0,64,2,256,46338.6
0,1,0,0,0,64,2,256,46500.4
0,1,0,0,0,64,2,256,46500.4
0,1,1,0,0,64,2,4096,46357.8
0,1,0,0,0,64,8,1024,46294.0
0,1,0,0,1,128,2,256,47040.2
