fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
0,1,0,0,0,256,2,1024,46248.8
1,0,1,1,1,256,2,4096,140433.0
0,1,0,0,0,64,2,256,46500.4
1,1,1,1,1,128,8,1024,130226.0
1,0,1,1,0,128,32,4096,138185.4
0,1,0,1,0,128,2,256,46584.8
1,1,1,0,0,256,32,1024,132806.8
0,0,0,1,1,256,32,256,47443.6
0,1,0,0,0,256,8,4096,46102.0
1,1,0,0,1,128,2,256,136842.2
0,1,1,1,1,64,8,4096,46753.4
1,0,0,1,0,256,32,256,135844.0
1,1,0,1,1,64,8,1024,125966.2
1,0,1,0,1,64,2,4096,137289.0
1,1,1,1,1,64,32,4096,131409.8
0,1,0,1,0,64,32,4096,46404.0
0,1,1,0,0,128,2,4096,46235.8
1,0,0,0,0,128,8,4096,135612.4
0,0,1,1,0,128,2,1024,46881.4
0,1,1,0,1,256,8,256,47092.0
1,0,0,1,0,128,32,4096,133001.4
0,1,0,0,0,64,32,4096,46336.2
0,1,1,0,0,256,2,4096,46427.0
0,1,0,0,0,256,32,1024,46094.8
0,1,1,1,0,128,2,1024,46400.2
0,1,0,1,0,64,2,4096,46433.0
0,1,1,0,1,64,32,4096,46412.4
0,1,0,0,0,128,2,4096,46368.8
0,1,0,0,0,256,32,4096,46039.0
1,1,1,0,1,256,32,4096,128597.0
0,1,1,1,0,256,2,4096,46688.0
0,1,0,0,0,64,2,1024,46111.6
0,1,0,0,0,256,32,4096,46039.0
0,1,0,0,0,256,2,1024,46248.8
0,0,0,0,0,256,2,4096,46167.0
0,1,0,0,0,64,32,4096,46336.2
0,1,0,0,0,256,32,4096,46039.0
0,1,0,1,0,256,32,4096,46756.0
0,1,0,1,0,256,32,4096,46756.0
0,1,0,0,0,256,32,1024,46094.8
0,1,0,0,0,64,2,256,46500.4
0,1,0,0,1,128,32,1024,46405.0
0,1,0,0,0,64,32,1024,46224.0
0,1,0,0,0,256,2,4096,46096.4
0,1,0,0,0,256,8,4096,46102.0
0,1,0,0,1,256,32,1024,46191.2
0,1,0,0,1,256,32,1024,46191.2
0,1,0,0,0,256,32,4096,46039.0
0,1,1,1,0,128,8,4096,46599.8
0,1,0,0,0,256,32,4096,46039.0
0,1,0,0,0,256,2,1024,46248.8
0,1,0,0,0,256,32,4096,46039.0
0,1,0,0,1,256,32,4096,46104.2
0,1,0,0,0,256,8,4096,46102.0
0,1,0,0,1,256,2,4096,46310.8
0,1,1,0,0,256,32,1024,46047.4
0,1,0,0,0,256,32,4096,46039.0
0,1,0,0,0,256,32,4096,46039.0
0,1,0,0,0,256,32,4096,46039.0
0,1,0,0,0,64,2,4096,46154.0
0,1,1,0,0,256,32,4096,46191.2
0,1,0,1,0,256,32,4096,46756.0
0,1,0,0,0,256,8,4096,46102.0
1,1,0,0,0,256,32,1024,131767.4
0,1,0,0,0,256,32,4096,46039.0
0,1,0,0,0,256,2,1024,46248.8
0,1,0,0,0,256,32,4096,46039.0
0,1,0,0,0,256,8,4096,46102.0
0,1,0,0,0,256,32,4096,46039.0
0,1,0,0,0,128,8,4096,46379.2
0,1,0,0,0,256,8,1024,46097.6
0,1,0,0,0,256,32,4096,46039.0
0,1,1,0,0,256,32,4096,46191.2
0,1,0,0,0,256,32,4096,46039.0
0,1,0,0,1,256,32,4096,46104.2
0,1,0,0,0,256,8,4096,46102.0
0,1,0,0,0,256,32,4096,46039.0
0,1,0,1,0,256,32,4096,46756.0
0,1,0,0,1,256,32,4096,46104.2
0,1,0,0,0,256,32,4096,46039.0
0,1,0,0,1,256,32,4096,46104.2
0,1,0,0,0,128,32,4096,46197.8
0,1,0,0,0,256,32,4096,46039.0
0,1,0,0,0,256,32,4096,46039.0
0,1,0,0,0,256,2,4096,46096.4
0,1,0,0,0,256,32,1024,46094.8
0,1,0,0,0,256,8,4096,46102.0
0,1,1,0,0,256,32,4096,46191.2
0,1,0,0,0,256,8,4096,46102.0
0,1,0,0,0,256,32,4096,46039.0
0,1,0,0,0,128,32,4096,46197.8
0,1,0,0,0,256,2,4096,46096.4
0,0,0,0,0,256,32,4096,46042.4
0,1,0,0,0,64,32,4096,46336.2
0,1,0,1,0,256,32,4096,46756.0
0,1,0,0,0,256,32,4096,46039.0
0,1,0,0,0,256,32,4096,46039.0
0,1,0,0,0,256,32,4096,46039.0
0,1,0,0,1,256,32,4096,46104.2
0,1,0,0,0,256,32,4096,46039.0
