fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
1,0,1,1,0,128,32,256,140915.4
1,0,0,0,1,256,8,4096,131261.2
1,1,0,1,0,64,8,1024,132315.2
1,1,1,0,1,64,2,4096,131156.6
0,1,1,1,1,128,2,256,46463.2
1,0,0,0,0,128,8,4096,135612.4
0,0,0,1,0,64,32,4096,46264.2
0,0,1,1,0,64,32,256,46700.8
1,1,0,1,1,256,8,4096,131693.0
0,0,1,0,1,64,2,256,46268.8
0,0,1,1,1,64,32,4096,46738.6
0,1,1,0,0,128,2,4096,46235.8
0,0,1,1,0,128,32,256,46471.0
0,1,1,0,1,256,32,4096,46447.8
0,0,1,1,0,64,32,4096,46914.0
1,0,1,1,0,64,2,1024,140228.0
1,1,0,0,1,128,32,4096,133873.0
0,0,1,0,0,64,8,256,46528.8
1,0,1,1,1,64,2,1024,135739.2
0,1,0,1,0,128,2,256,46584.8
0,0,0,1,0,128,32,256,46457.2
0,0,0,0,0,64,32,256,46471.2
0,0,1,1,0,64,32,256,46700.8
0,0,0,1,0,128,32,4096,46365.0
1,0,0,0,1,64,2,4096,132637.0
0,0,0,1,0,128,32,256,46457.2
0,1,1,1,1,128,2,256,46463.2
0,0,0,1,0,128,32,256,46457.2
0,0,1,1,1,64,32,4096,46738.6
0,0,1,1,0,128,32,256,46471.0
0,1,1,1,0,128,2,256,46517.8
0,0,1,1,0,128,32,256,46471.0
0,1,1,0,1,128,2,4096,46615.0
0,0,0,1,0,128,32,1024,46368.8
0,0,0,1,0,128,32,256,46457.2
0,0,0,0,1,64,2,4096,47346.2
1,0,0,1,0,64,2,4096,128320.8
0,1,1,0,0,256,32,4096,46191.2
0,0,0,0,0,64,2,4096,46558.6
0,0,1,0,1,128,32,4096,46408.8
0,0,1,1,1,64,2,256,46643.2
0,0,1,0,1,256,2,4096,46301.0
0,0,1,1,1,128,32,4096,46593.6
0,1,0,1,0,128,32,256,47359.0
0,1,1,0,1,128,32,4096,46577.6
0,0,0,1,0,128,32,256,46457.2
0,1,1,0,0,256,32,4096,46191.2
0,0,1,1,1,128,32,4096,46593.6
0,1,1,1,0,256,32,256,46431.0
0,0,0,0,0,256,8,4096,46426.6
0,0,1,0,0,64,2,4096,46095.0
0,1,0,1,1,256,32,4096,47368.0
0,0,0,1,0,128,8,4096,46352.2
0,0,1,0,0,64,2,4096,46095.0
0,1,1,1,0,256,32,4096,46451.4
0,1,1,0,0,256,32,256,46640.6
0,0,1,0,1,256,2,256,46342.0
0,0,1,0,0,256,2,4096,46143.4
0,0,1,1,1,256,32,4096,46299.2
0,0,1,1,0,64,32,256,46700.8
0,1,0,1,0,256,32,4096,46756.0
0,0,1,0,1,256,2,4096,46301.0
0,1,1,0,1,128,2,4096,46615.0
0,0,0,1,1,128,32,256,46408.2
0,0,0,0,0,64,2,4096,46558.6
0,0,0,0,0,64,2,4096,46558.6
0,0,1,1,0,256,2,256,46610.2
0,0,1,1,0,256,32,4096,47278.0
0,0,1,1,0,128,2,4096,46450.2
0,1,0,0,0,256,32,4096,46039.0
0,0,0,0,0,64,8,4096,46285.0
0,0,1,0,0,256,2,4096,46143.4
0,1,1,0,0,256,2,4096,46427.0
0,1,0,1,0,128,32,4096,46190.0
0,0,0,0,0,64,2,4096,46558.6
0,1,1,0,0,256,32,4096,46191.2
0,0,1,1,0,64,2,4096,46806.8
0,1,0,0,0,64,32,4096,46336.2
0,0,1,0,0,256,2,4096,46143.4
1,1,0,0,0,256,32,4096,132785.6
0,0,1,0,0,64,32,4096,46191.2
0,0,1,0,0,256,32,4096,46148.2
0,0,1,0,0,256,32,4096,46148.2
0,0,1,0,0,64,2,4096,46095.0
0,0,0,0,0,64,2,4096,46558.6
0,0,1,0,0,64,2,256,46097.4
0,1,0,0,0,256,2,4096,46096.4
0,0,0,0,0,64,2,256,46272.2
0,0,1,0,0,64,2,1024,46199.0
1,1,0,0,0,256,2,4096,133927.6
0,0,1,0,0,256,2,4096,46143.4
0,1,1,0,0,128,32,4096,46145.8
0,0,1,0,0,64,2,4096,46095.0
0,1,0,1,0,128,2,1024,46599.4
0,1,1,1,0,256,2,4096,46688.0
0,1,1,0,0,256,2,4096,46427.0
0,0,1,0,0,64,2,4096,46095.0
0,0,1,0,1,64,2,4096,46238.6
0,0,1,0,0,64,32,4096,46191.2
0,0,1,0,0,64,32,4096,46191.2
