fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
1,0,1,1,1,64,8,1024,142008.0
0,0,1,1,0,64,32,1024,46819.6
1,1,1,1,1,128,8,1024,130226.0
0,1,1,0,1,64,32,256,46325.8
1,0,1,0,0,256,8,4096,137294.8
0,1,1,1,0,128,8,256,46558.0
0,1,0,0,1,256,8,4096,46133.4
1,0,0,0,1,256,32,4096,129652.6
1,0,1,1,0,128,8,1024,138096.8
1,1,1,1,1,64,8,1024,131358.0
0,1,1,0,0,128,8,1024,46539.2
1,1,1,0,0,64,32,4096,131524.0
0,1,0,0,0,256,2,256,46440.0
1,0,1,1,0,64,2,256,140491.6
0,1,1,0,0,128,8,4096,46157.6
0,0,1,1,0,128,2,4096,46450.2
0,0,1,0,1,256,32,4096,47000.2
1,1,1,0,0,128,2,1024,135272.2
1,0,1,1,1,64,32,1024,141022.0
1,1,1,1,0,64,8,256,133653.4
0,1,1,1,0,64,8,4096,46771.0
0,0,1,1,0,128,32,1024,46495.6
0,0,1,1,0,128,8,4096,46503.2
0,1,1,0,1,128,32,4096,46577.6
0,1,1,0,0,64,32,4096,46715.4
0,1,0,0,1,256,8,4096,46133.4
0,0,0,0,0,128,8,4096,46245.8
0,1,0,1,0,128,8,1024,46356.0
0,1,1,0,1,64,32,256,46325.8
0,1,0,0,1,256,8,4096,46133.4
0,1,0,0,1,256,8,1024,46358.2
0,0,1,0,0,64,8,4096,46330.8
0,1,0,1,1,128,8,4096,46535.6
0,1,0,0,0,128,2,4096,46368.8
0,0,0,0,1,128,8,256,46184.2
1,1,0,0,1,256,8,4096,135842.6
1,1,1,0,0,256,2,4096,131836.0
0,1,1,1,0,128,8,4096,46599.8
0,1,0,0,1,256,8,4096,46133.4
0,0,1,0,0,128,2,4096,46307.2
0,0,1,1,0,64,8,1024,46966.4
0,0,0,0,1,256,8,4096,46282.0
0,1,1,0,1,64,32,256,46325.8
0,0,0,0,1,128,8,256,46184.2
0,1,1,0,1,256,32,1024,46493.8
1,0,1,0,0,64,8,4096,136884.0
0,1,0,0,1,256,8,4096,46133.4
0,1,0,0,1,64,8,4096,46203.2
0,1,0,1,0,128,2,1024,46599.4
0,1,0,0,0,128,8,4096,46379.2
0,0,0,0,1,64,8,4096,46327.8
0,1,0,0,0,256,8,4096,46102.0
0,1,0,0,1,256,8,4096,46133.4
0,0,1,0,1,64,8,256,46344.4
0,0,0,0,0,128,32,256,46255.0
0,1,0,0,1,128,8,4096,46303.0
1,1,0,0,1,256,8,4096,135842.6
0,0,0,0,1,256,8,4096,46282.0
0,1,0,0,1,256,8,4096,46133.4
1,1,0,0,1,256,8,4096,135842.6
0,0,0,0,0,128,8,4096,46245.8
0,1,0,0,1,128,8,4096,46303.0
0,0,0,0,1,64,8,256,46194.8
0,0,0,0,0,128,8,256,46204.0
0,1,0,0,1,256,8,4096,46133.4
0,1,1,0,1,256,8,256,47092.0
0,0,0,0,0,256,8,4096,46426.6
0,1,0,0,1,256,8,4096,46133.4
0,1,0,0,1,256,2,4096,46310.8
0,1,1,0,1,256,8,4096,46207.2
0,1,0,1,1,256,8,4096,46447.6
0,1,0,0,1,256,8,4096,46133.4
0,1,0,0,1,256,8,4096,46133.4
0,1,0,0,1,256,32,4096,46104.2
0,1,0,0,0,128,8,4096,46379.2
0,1,0,0,0,256,8,4096,46102.0
0,1,0,0,1,256,8,1024,46358.2
0,1,0,0,1,256,8,4096,46133.4
1,1,0,0,1,256,8,4096,135842.6
1,1,0,0,1,256,8,4096,135842.6
0,1,0,0,1,256,8,4096,46133.4
0,1,0,0,1,256,8,4096,46133.4
1,1,0,0,1,256,8,4096,135842.6
0,1,0,0,0,256,8,4096,46102.0
0,1,0,0,0,256,8,4096,46102.0
0,1,0,0,0,256,8,4096,46102.0
0,1,0,0,0,256,8,4096,46102.0
0,1,0,0,0,256,8,4096,46102.0
0,1,0,1,0,256,8,4096,46431.0
0,1,0,0,1,256,32,256,46163.4
0,1,0,0,0,256,8,4096,46102.0
0,1,0,0,1,256,8,4096,46133.4
0,1,0,0,0,256,8,4096,46102.0
0,1,0,1,0,256,8,4096,46431.0
0,1,0,0,0,256,8,4096,46102.0
0,1,0,1,0,256,8,4096,46431.0
0,1,0,0,0,256,2,4096,46096.4
0,1,0,0,0,256,8,4096,46102.0
0,1,0,0,0,256,8,4096,46102.0
0,1,0,0,0,256,8,1024,46097.6
