fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
0,0,0,1,1,256,8,256,46222.8
1,1,1,0,1,256,2,4096,132488.4
1,1,0,0,0,128,2,256,132604.8
1,1,1,1,0,256,2,4096,127337.6
1,0,0,0,1,256,32,4096,129652.6
1,0,0,1,1,64,8,1024,135458.2
1,0,1,1,1,128,2,4096,140684.8
0,0,0,1,0,128,8,4096,46352.2
1,1,1,1,0,256,8,256,124653.8
1,1,0,0,0,64,8,1024,134852.2
1,0,0,1,1,64,8,4096,134738.4
1,1,1,1,1,256,8,1024,131012.4
1,1,0,1,0,128,2,1024,132390.8
1,1,0,1,0,256,8,1024,131766.4
1,0,1,1,0,256,2,4096,139497.4
0,1,1,0,1,64,32,256,46325.8
0,1,1,0,1,256,8,4096,46207.2
1,1,0,0,0,256,8,4096,133344.2
0,1,1,0,1,64,32,256,46325.8
0,0,1,1,0,128,32,1024,46495.6
0,1,1,1,0,256,8,256,46539.6
1,1,1,0,0,256,8,4096,136698.2
0,0,0,1,0,128,8,4096,46352.2
0,1,0,1,0,256,8,256,46658.8
0,1,0,0,1,64,8,4096,46203.2
1,1,1,0,0,256,8,4096,136698.2
0,0,0,1,0,256,8,256,46388.8
0,1,1,0,1,128,8,256,46212.4
0,0,1,1,0,256,8,1024,46903.4
0,0,0,1,0,256,8,256,46388.8
0,1,1,0,1,256,8,4096,46207.2
0,1,0,0,1,64,8,256,46237.6
0,1,0,1,0,256,8,4096,46431.0
0,0,1,1,1,256,8,256,46788.6
0,1,0,1,0,256,8,256,46658.8
0,1,1,0,1,256,8,256,47092.0
0,1,0,1,1,64,8,256,46752.4
0,1,0,0,1,256,8,256,46192.0
1,0,0,1,1,256,8,256,135852.4
0,0,0,0,1,256,8,4096,46282.0
0,0,0,0,1,256,8,256,46100.4
0,0,1,0,0,128,32,256,46078.8
0,1,1,1,0,128,8,256,46558.0
0,0,1,0,1,256,8,4096,46508.6
0,0,1,0,0,128,32,256,46078.8
0,0,1,0,0,128,8,256,46140.0
1,0,1,0,0,128,32,256,135051.0
1,1,1,0,1,256,8,256,132414.6
0,1,0,0,1,256,8,256,46192.0
0,0,0,1,0,256,8,256,46388.8
0,1,1,0,0,128,32,256,46144.0
0,1,0,0,0,64,32,256,46122.2
0,0,1,0,0,256,8,4096,46383.4
0,0,0,1,1,256,8,4096,46339.4
0,1,0,0,1,256,8,256,46192.0
0,1,0,0,1,256,8,256,46192.0
0,0,1,0,0,128,2,256,46293.4
0,1,0,0,1,256,8,256,46192.0
0,1,1,1,1,64,8,4096,46753.4
0,1,0,0,1,256,2,256,46288.6
0,0,1,0,0,256,32,256,46243.2
0,0,1,0,0,128,8,256,46140.0
0,0,1,0,0,128,8,256,46140.0
0,0,0,0,1,256,8,4096,46282.0
0,0,1,0,0,128,2,256,46293.4
0,1,1,0,0,128,32,256,46144.0
1,1,0,0,0,64,32,256,132467.8
0,1,1,1,0,64,8,256,46687.4
1,0,0,0,0,256,8,256,134915.4
0,1,1,0,1,64,32,4096,46412.4
0,0,1,0,0,128,8,4096,46163.2
0,0,0,0,0,128,8,4096,46245.8
0,1,1,1,1,128,8,4096,46800.8
0,0,1,0,0,256,8,256,46381.6
0,0,1,0,0,128,32,256,46078.8
1,1,1,0,0,128,8,256,131126.8
0,0,1,0,0,128,8,256,46140.0
0,1,1,1,0,128,32,256,46666.8
0,0,0,0,0,256,8,256,46305.6
0,0,1,0,0,128,8,4096,46163.2
0,1,1,0,0,128,32,256,46144.0
0,0,0,0,1,128,8,256,46184.2
0,0,1,0,0,128,32,1024,46138.8
0,0,0,0,0,128,8,256,46204.0
0,0,0,0,1,256,8,256,46100.4
0,0,1,0,0,128,32,256,46078.8
0,0,1,0,0,128,32,256,46078.8
0,0,1,0,0,128,8,256,46140.0
0,0,1,0,0,64,32,256,46180.0
0,0,1,0,0,128,32,256,46078.8
0,0,1,0,0,128,32,256,46078.8
0,0,1,0,0,128,8,256,46140.0
0,0,1,0,0,128,8,256,46140.0
0,0,1,0,0,128,32,256,46078.8
0,0,0,0,0,128,32,256,46255.0
0,0,0,0,0,128,8,256,46204.0
0,0,1,0,0,128,32,256,46078.8
0,0,1,0,0,128,8,256,46140.0
0,0,0,0,0,128,32,256,46255.0
0,0,1,0,0,256,32,256,46243.2
