fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
0,0,1,0,0,128,32,1024,46138.8
1,1,0,1,0,64,32,1024,132685.0
0,1,1,1,0,64,32,1024,46801.8
1,1,0,0,1,128,2,4096,133053.0
0,0,0,0,1,128,2,4096,46108.2
0,0,1,0,0,64,8,1024,46291.6
0,0,0,0,0,256,2,256,46207.6
1,0,1,1,1,64,2,1024,135739.2
0,0,0,1,1,64,32,256,46427.2
1,1,0,0,0,256,8,4096,133344.2
0,1,0,0,0,256,2,256,46440.0
0,0,1,0,1,64,8,1024,47386.4
0,0,1,1,0,256,32,1024,47774.0
1,1,0,1,1,256,8,256,132543.6
0,1,1,0,1,64,2,4096,46299.4
0,1,1,1,0,64,8,1024,46311.6
1,1,1,0,1,128,32,256,128130.2
0,0,0,0,1,256,2,1024,46354.2
1,1,1,1,0,256,32,256,131548.2
0,1,1,1,0,128,8,1024,46551.0
0,1,1,0,0,64,8,1024,46317.8
0,1,1,0,1,64,8,1024,46293.6
0,0,0,0,1,128,8,4096,46212.2
0,1,1,0,0,128,32,1024,46311.2
1,1,1,0,1,64,8,1024,127709.6
0,1,0,0,0,64,2,256,46500.4
0,0,1,0,0,256,32,1024,46212.8
1,0,0,0,1,256,2,4096,132963.8
0,1,1,1,0,128,8,1024,46551.0
0,0,1,0,1,256,32,1024,45939.8
0,0,0,0,1,64,2,1024,46267.8
0,0,0,0,0,256,8,256,46305.6
1,0,0,0,1,64,2,1024,132218.0
0,0,0,1,1,128,2,4096,46338.8
0,0,1,0,0,128,32,1024,46138.8
0,0,1,0,1,128,32,1024,47486.6
0,0,1,0,0,256,8,1024,46146.2
0,0,1,0,1,64,8,4096,46345.6
0,1,1,1,0,64,8,1024,46311.6
0,0,0,0,0,64,32,1024,46298.4
0,0,1,0,1,128,32,1024,47486.6
0,0,1,0,1,256,32,1024,45939.8
0,0,1,0,0,256,8,1024,46146.2
0,0,1,0,1,128,8,1024,46365.0
0,0,0,0,1,64,2,256,46337.0
0,1,1,0,1,256,32,1024,46493.8
0,0,0,0,0,64,2,256,46272.2
0,0,0,0,0,128,2,4096,46501.2
0,0,1,0,0,256,32,256,46243.2
0,0,0,0,1,256,2,256,46214.2
0,0,0,0,0,128,32,1024,46582.2
0,0,1,0,0,256,32,1024,46212.8
0,0,1,1,0,256,32,256,46622.6
0,0,1,0,1,128,32,1024,47486.6
0,0,0,0,0,64,2,4096,46558.6
0,1,0,0,1,256,2,4096,46310.8
0,0,1,0,0,256,32,1024,46212.8
0,0,1,0,0,256,32,256,46243.2
0,0,0,0,0,128,2,256,46236.8
0,1,1,0,1,256,32,1024,46493.8
0,0,1,0,1,128,32,1024,47486.6
0,0,0,0,0,256,8,1024,46252.0
0,1,0,0,0,256,8,1024,46097.6
0,0,0,0,1,64,32,256,46295.4
0,0,0,0,1,64,32,4096,46073.6
1,0,0,0,0,256,2,1024,134031.2
0,0,1,0,0,128,32,1024,46138.8
0,0,1,0,1,64,32,4096,47106.4
0,0,0,0,1,64,32,4096,46073.6
0,0,1,0,1,256,32,256,46282.0
0,0,0,0,1,256,2,4096,47094.8
0,1,1,0,1,256,32,1024,46493.8
0,0,0,0,1,256,32,4096,46070.8
0,0,1,0,1,256,32,1024,45939.8
0,0,1,0,1,256,32,1024,45939.8
0,0,1,0,0,256,8,1024,46146.2
0,0,0,1,1,128,2,1024,46407.8
0,0,1,0,1,64,32,1024,46132.6
1,0,1,0,1,256,32,1024,134690.4
0,1,0,0,1,256,32,1024,46191.2
0,1,0,0,1,256,32,4096,46104.2
0,0,0,0,1,256,32,1024,46176.6
0,0,0,0,1,256,32,256,46294.8
0,0,0,0,1,256,32,1024,46176.6
0,1,0,0,0,256,8,4096,46102.0
0,0,0,0,0,256,32,1024,46256.6
0,0,1,0,1,128,2,256,46121.0
0,0,0,0,1,256,2,4096,47094.8
0,0,1,0,0,128,32,1024,46138.8
0,0,0,0,1,64,2,4096,47346.2
0,0,0,0,0,256,2,4096,46167.0
0,0,1,0,1,256,32,4096,47000.2
0,0,1,0,1,64,32,1024,46132.6
0,0,1,0,1,128,32,4096,46408.8
0,0,0,0,1,256,32,4096,46070.8
0,0,0,0,0,256,32,4096,46042.4
1,0,1,0,1,128,32,256,134666.4
0,0,0,0,1,256,32,4096,46070.8
0,0,0,0,1,128,2,1024,46113.2
0,0,1,0,1,128,32,4096,46408.8
