fsync,synchronousCommit,fullPageWrites,trackActivities,trackCounts,sharedBuffers,tempBuffers,workMem,Performance
1,0,0,0,1,256,8,4096,131261.2
0,0,1,1,1,256,8,1024,46796.2
0,0,0,0,1,256,2,1024,46354.2
1,0,1,0,0,256,2,4096,134997.4
0,0,0,0,1,256,8,1024,46303.0
0,0,1,0,1,256,8,1024,46106.2
0,0,0,0,1,64,2,256,46337.0
0,0,0,0,0,256,32,4096,46042.4
0,0,1,1,0,64,2,256,46508.8
1,0,0,1,0,64,32,1024,133348.2
0,1,1,1,1,256,2,1024,46812.2
0,0,1,0,0,256,32,256,46243.2
0,1,1,0,1,64,2,256,46194.4
1,0,1,1,0,256,8,256,139655.8
0,1,0,0,1,128,2,4096,46277.6
1,0,1,1,0,128,2,4096,131911.2
0,1,1,1,1,256,8,4096,46925.4
0,0,0,0,1,128,8,1024,46255.2
1,1,1,1,1,128,32,1024,130943.4
0,0,1,1,0,64,32,4096,46914.0
1,1,1,1,0,128,32,256,130071.2
0,0,0,0,1,64,2,256,46337.0
0,0,0,1,1,256,2,256,46438.2
0,0,1,1,1,64,8,1024,46645.6
0,0,0,0,1,256,8,1024,46303.0
0,0,0,0,1,256,8,1024,46303.0
0,0,0,1,1,256,32,1024,46368.4
0,0,1,0,0,256,32,256,46243.2
0,0,1,0,1,64,2,1024,46185.2
0,0,1,0,1,64,2,1024,46185.2
0,0,0,0,0,256,2,1024,46194.6
0,0,1,0,1,256,2,256,46342.0
0,0,0,0,1,256,8,256,46100.4
0,0,0,0,0,64,32,256,46471.2
0,0,1,0,1,128,8,4096,46545.6
1,0,1,0,0,256,32,256,136622.0
0,0,1,0,1,64,32,1024,46132.6
0,1,1,1,0,256,2,4096,46688.0
0,0,0,0,0,256,2,4096,46167.0
0,1,1,0,1,256,8,256,47092.0
0,1,0,0,1,256,8,1024,46358.2
0,0,0,0,0,256,2,1024,46194.6
0,0,0,1,1,256,8,256,46222.8
0,0,0,0,1,256,8,256,46100.4
0,0,1,0,1,256,32,1024,45939.8
0,0,1,0,0,64,2,1024,46199.0
0,0,0,0,1,64,2,256,46337.0
0,0,0,0,1,64,32,1024,46172.2
0,0,0,0,0,256,8,256,46305.6
1,0,1,0,0,64,2,1024,135076.2
0,1,1,0,1,64,2,1024,46614.4
0,0,1,0,0,64,32,4096,46191.2
0,0,0,0,1,64,32,1024,46172.2
0,0,1,0,0,256,32,1024,46212.8
0,1,1,0,1,256,32,1024,46493.8
0,0,1,0,1,64,2,256,46268.8
0,0,1,1,1,64,32,1024,46610.2
0,0,1,0,1,64,2,1024,46185.2
0,0,0,0,1,256,2,1024,46354.2
0,0,1,0,1,256,2,1024,46177.2
0,0,1,0,1,256,32,256,46282.0
0,0,1,0,1,128,8,1024,46365.0
0,0,1,0,0,256,32,1024,46212.8
0,0,0,1,1,256,32,1024,46368.4
0,0,1,0,1,256,2,1024,46177.2
0,0,0,0,1,64,32,1024,46172.2
0,0,0,0,1,256,8,256,46100.4
0,0,1,1,1,64,32,1024,46610.2
0,0,0,0,0,256,2,4096,46167.0
0,0,0,0,0,256,2,4096,46167.0
0,0,0,0,1,256,8,1024,46303.0
0,0,0,1,1,256,8,256,46222.8
0,0,0,0,1,128,2,1024,46113.2
0,0,0,0,1,64,2,1024,46267.8
0,0,1,0,1,256,2,1024,46177.2
0,0,1,0,1,256,32,4096,47000.2
0,0,0,0,1,64,2,1024,46267.8
0,0,0,0,1,256,8,256,46100.4
0,0,1,0,1,256,2,1024,46177.2
0,0,0,0,1,256,2,256,46214.2
0,0,1,0,0,256,32,1024,46212.8
0,0,0,0,1,256,8,1024,46303.0
0,0,1,0,1,256,32,1024,45939.8
0,0,0,0,1,256,2,256,46214.2
0,0,1,0,1,256,8,1024,46106.2
0,1,0,0,0,256,8,4096,46102.0
0,0,1,0,1,256,32,256,46282.0
0,0,0,0,1,256,8,256,46100.4
0,0,0,0,1,256,8,256,46100.4
0,0,1,0,1,256,32,1024,45939.8
0,0,0,0,0,256,2,4096,46167.0
0,0,0,0,1,64,8,256,46194.8
0,0,1,0,1,256,8,1024,46106.2
0,0,1,0,1,256,32,1024,45939.8
0,0,1,0,1,256,32,1024,45939.8
0,0,1,0,1,256,8,1024,46106.2
0,0,1,0,1,256,32,1024,45939.8
0,0,0,0,1,256,8,256,46100.4
0,0,0,0,1,256,8,256,46100.4
0,0,1,0,1,256,32,1024,45939.8
