topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
4,1,4,10,1,0,1000,10,512,100,5,29,0.238174803872
2,1,4,10,1,0,1,1000,1024,10000,2,29,0.0151046581774
2,1,4,10,1,1,1,10,1024,100,5,29,0.0150188672051
2,10,4,1000000,1,0,1,1000,1024,10000,2,29,0.00246615001437
4,1,4,10,10,1,1,1000,1024,10000,2,29,0.144574129528
4,1,2,10,10,1,1,1000,512,10000,2,29,0.14432492718
2,1,4,10,1,1,1000,10,512,100,5,29,0.37962641436
2,10,2,10,10,1,1000,10,512,100,2,0,0.746230303823
4,10,4,10,1,1,1,1000,1024,10000,2,29,0.014664809224
4,1,4,10,1,0,1000,1000,1024,10000,5,0,0.242525631755
2,10,2,10,1,0,1,1000,1024,10000,5,29,0.0150651670949
4,1,2,1000000,1,0,1,10,1024,100,2,0,0.00328593041671
4,10,4,1000000,10,0,1,1000,1024,10000,5,0,1.36176146569e-05
2,1,2,1000000,1,1,1,1000,1024,10000,5,29,0.000821142163812
4,1,2,10,1,1,1000,1000,1024,10000,5,29,0.232227991552
2,1,4,10,1,1,1000,10,1024,100,5,29,0.373738157782
2,1,2,10,10,0,1,1000,1024,10000,5,0,0.139803879114
4,1,4,1000000,10,0,1000,1000,1024,10000,2,0,0.000192008366662
4,1,4,10,1,0,1000,1000,512,10000,2,29,0.746853990574
4,10,4,10,1,0,1000,1000,1024,10000,5,0,0.214959494405
4,1,4,10,1,0,1,1000,1024,10000,2,29,0.0147805589486
2,1,4,1000000,1,1,1,10,1024,100,5,0,0.000851100916057
4,1,4,10,10,0,1000,1000,1024,10000,2,0,0.460517768944
4,10,4,10,1,0,1,1000,1024,10000,2,29,0.0148745204897
2,1,4,10,1,1,1,1000,1024,10000,2,29,0.0147356208202
2,1,4,10,1,0,1,1000,1024,10000,5,0,0.0150542730032
4,1,2,1000000,10,1,1,1000,1024,10000,5,0,0.00134133504371
4,10,4,1000000,1,0,1,1000,1024,10000,2,0,0.00236537966591
4,10,4,1000000,10,1,1,1000,1024,10000,2,0,0.00105672689738
2,10,4,10,1,1,1,1000,1024,10000,2,29,0.0148486470219
4,10,4,1000000,1,0,1,1000,1024,10000,2,0,0.00236537966591
4,10,4,1000000,1,1,1,1000,1024,10000,2,29,0.00224282113399
4,10,4,1000000,1,0,1000,1000,1024,10000,2,0,0.00175667229074
4,1,2,1000000,10,0,1,1000,1024,10000,5,0,0.0
2,1,4,10,1,1,1000,1000,1024,10000,2,29,0.976747922973
4,1,4,1000000,1,0,1,10,1024,100,2,0,0.00201132168483
4,10,4,10,1,0,1,1000,1024,10000,2,29,0.0148745204897
2,1,4,1000000,1,1,1,1000,1024,10000,5,0,0.000804801026223
4,1,4,1000000,1,1,1,1000,1024,10000,2,29,0.00188603962998
4,10,2,1000000,1,0,1,1000,1024,10000,5,0,0.000951871264518
4,1,2,1000000,1,1,1,1000,1024,10000,5,29,0.000682242494311
4,10,4,1000000,1,0,1000,1000,1024,10000,5,0,0.000175667229074
4,1,2,1000000,10,1,1,1000,1024,10000,2,0,0.00514882010178
4,10,4,1000000,1,1,1,1000,1024,10000,5,29,0.000867442053645
4,10,4,1000000,1,1,1,1000,1024,10000,5,29,0.000867442053645
4,1,2,1000000,1,0,1,1000,1024,10000,5,29,0.000616877943958
4,10,4,1000000,1,0,1000,1000,1024,10000,5,29,0.000807524549155
4,10,2,1000000,1,1,1,1000,1024,10000,5,29,0.00091646546641
2,10,4,1000000,1,0,1,1000,1024,10000,5,0,0.00102268286073
2,1,4,1000000,1,1,1,1000,1024,10000,5,0,0.000804801026223
4,1,4,1000000,1,0,1,1000,1024,10000,2,29,0.00196502179499
4,1,2,1000000,10,0,1,1000,1024,10000,5,0,0.0
2,10,2,1000000,1,1,1,1000,1024,10000,2,29,0.00249610876661
2,1,4,1000000,1,1,1000,1000,1024,10000,2,0,8.85144952699e-05
2,1,4,1000000,1,1,1,1000,1024,10000,5,0,0.000804801026223
4,1,2,1000000,10,0,1,1000,1024,10000,5,0,0.0
4,1,2,1000000,10,0,1,1000,1024,10000,5,0,0.0
4,1,2,1000000,10,0,1,1000,1024,10000,2,29,0.00523052578972
4,10,4,1000000,1,0,1,1000,1024,10000,5,29,0.000921912512273
2,1,2,1000000,1,0,1,1000,1024,10000,5,0,0.000785736365704
4,10,4,1000000,1,0,1,1000,1024,10000,5,0,0.00091646546641
2,1,4,1000000,1,0,1,1000,1024,10000,2,0,0.00132227038319
2,1,4,1000000,1,1,1,1000,1024,10000,5,0,0.000804801026223
2,1,4,1000000,1,1,1000,1000,1024,10000,2,0,8.85144952699e-05
4,1,2,1000000,1,1,1,1000,1024,10000,5,0,0.000704030677762
2,10,4,1000000,1,0,1000,1000,1024,10000,2,0,0.000324099228834
2,10,4,1000000,1,0,1000,1000,1024,10000,5,0,5.99175044904e-05
4,1,4,10,1,0,1000,1000,1024,10000,2,0,0.742192681077
4,1,4,1000000,10,1,1,1000,1024,10000,2,29,0.00549743103699
4,1,2,10,10,0,1,1000,1024,10000,5,0,0.0870383458411
4,1,4,1000000,1,1,1,1000,1024,10000,5,29,0.000812971595018
2,1,4,1000000,1,0,1000,1000,1024,10000,5,0,0.000166134898814
4,1,2,1000000,1,0,1000,1000,1024,10000,5,29,8.17056879415e-06
2,1,4,1000000,1,0,1000,1000,1024,10000,2,0,8.85144952699e-05
2,1,4,1000000,1,0,1000,1000,1024,10000,5,0,0.000166134898814
2,1,4,1000000,1,0,1000,1000,1024,10000,2,0,8.85144952699e-05
4,1,4,1000000,1,1,1,1000,1024,10000,5,0,0.00089740080589
4,1,2,1000000,10,0,1,1000,1024,10000,5,0,0.0
2,1,4,1000000,1,0,1000,1000,1024,10000,5,0,0.000166134898814
4,1,2,1000000,10,0,1,1000,1024,10000,5,29,0.00023694649503
4,1,2,1000000,10,0,1,1000,1024,10000,2,0,0.00530406090887
2,10,4,1000000,1,1,1000,1000,1024,10000,2,0,0.00017702899054
2,1,4,1000000,1,0,1000,1000,1024,10000,5,29,3.26822751766e-05
4,10,2,1000000,10,0,1,1000,512,10000,5,0,0.000201540696922
4,1,2,1000000,10,0,1,1000,1024,10000,5,0,0.0
2,1,4,1000000,1,0,1000,1000,1024,10000,5,0,0.000166134898814
4,1,2,1000000,1,0,1,1000,1024,10000,5,0,0.000619601466889
4,1,2,1000000,10,0,1,1000,1024,10000,5,0,0.0
4,1,4,1000000,10,0,1,1000,1024,10000,5,0,0.000473892990061
4,1,2,1000000,10,0,1,1000,1024,10000,5,29,0.00023694649503
4,1,4,10,1,1,1,1000,1024,10000,2,0,0.014766941334
4,1,2,1000000,10,0,1,1000,1024,10000,5,29,0.00023694649503
4,1,2,1000000,10,1,1,1000,1024,10000,2,0,0.00514882010178
4,1,2,1000000,10,0,1,1000,1024,10000,5,0,0.0
4,1,2,1000000,10,0,1,1000,1024,10000,5,0,0.0
4,1,2,1000000,10,1,1,1000,1024,10000,5,0,0.00134133504371
4,1,2,1000000,10,0,1,1000,1024,10000,2,0,0.00530406090887
4,1,4,1000000,10,0,1,1000,1024,10000,5,0,0.000473892990061
2,1,4,10,1,0,1000,1000,1024,10000,2,0,0.990031906071
4,10,2,1000000,10,0,1,1000,1024,10000,5,29,0.000592366237576
