topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
4,10,4,10,10,1,1000,1000,512,10000,5,29,0.179715745912
4,10,2,1000000,10,1,1,1000,1024,10000,2,29,1.49793761226e-05
2,10,4,1000000,1,1,1,1000,512,10000,5,0,0.00103357695246
4,10,4,1000000,1,0,1,1000,512,10000,5,0,0.000875612622439
4,1,2,10,10,1,1,1000,512,10000,2,29,0.14432492718
2,10,2,10,10,1,1,10,1024,100,2,29,0.148894998659
2,1,4,1000000,1,0,1,1000,1024,10000,5,29,0.000826589209674
4,10,2,10,10,1,1,10,1024,100,5,29,0.0821210251885
4,10,4,10,1,0,1,10,512,100,5,0,0.0146702562699
2,10,2,10,1,1,1000,10,1024,100,2,29,0.771134197507
4,1,4,10,10,0,1,10,1024,100,5,29,0.0805672553561
4,1,2,10,1,1,1000,10,512,100,5,0,0.228190368806
2,1,2,1000000,1,0,1000,1000,512,10000,2,0,0.00257781445455
4,1,2,10,10,1,1,10,512,100,2,29,0.145083428316
2,10,2,1000000,1,0,1000,10,512,100,5,29,0.00165045489642
4,1,4,1000000,1,0,1,10,1024,100,5,29,0.000802077503292
4,1,2,10,10,1,1000,1000,512,10000,5,0,0.20873896803
2,1,4,10,1,1,1,10,1024,100,5,0,0.0152135990947
2,1,4,1000000,1,1,1000,10,1024,100,2,0,0.000328184513232
2,10,2,10,1,1,1000,10,512,100,5,29,0.275428512289
4,10,2,10,10,1,1,1000,1024,10000,2,29,0.143476549787
2,10,4,1000000,1,0,1,10,1024,100,5,29,0.00102540638367
2,1,2,1000000,1,1,1000,10,1024,100,2,29,5.7193981559e-05
4,10,4,1000000,1,0,1,10,1024,100,5,29,0.000960041833312
4,10,4,1000000,1,0,1,1000,512,10000,5,29,0.000881059668302
4,1,4,10,10,1,1,1000,1024,10000,5,29,0.0819317403448
2,1,2,1000000,1,0,1000,1000,1024,10000,2,29,0.000320013944437
2,1,2,1000000,1,1,1,10,1024,100,2,29,0.00138218788768
2,10,4,1000000,1,0,1000,10,1024,100,5,29,2.72352293138e-05
2,1,4,1000000,1,0,1,1000,1024,10000,2,29,0.00144210539217
4,10,2,1000000,1,1,1,1000,512,10000,5,29,0.000851100916057
2,10,4,1000000,1,0,1000,1000,1024,10000,5,29,6.26410274218e-05
4,1,4,1000000,1,0,1,1000,512,10000,5,29,0.000867442053645
4,10,2,1000000,1,0,1,10,1024,100,5,29,0.000823865686743
4,10,2,1000000,1,0,1,10,1024,100,5,29,0.000823865686743
2,10,4,1000000,1,0,1,1000,1024,10000,5,29,0.00100634172315
4,1,4,1000000,1,1,1,10,1024,100,2,29,0.00194051008861
2,1,4,10,1,0,1000,1000,1024,10000,5,29,0.383363087821
4,10,2,1000000,1,0,1,10,1024,100,5,29,0.000823865686743
4,1,4,1000000,1,0,1,10,512,100,5,29,0.000864718530714
2,10,2,1000000,1,0,1,10,1024,100,5,29,0.00105808865884
2,1,4,10,1,1,1000,10,1024,100,5,0,0.381060349183
2,10,4,1000000,1,1,1,1000,512,10000,5,29,0.000979106493832
4,10,2,1000000,1,0,1,10,1024,100,5,29,0.000823865686743
2,10,4,1000000,1,0,1000,10,1024,100,5,29,2.72352293138e-05
2,10,4,1000000,1,0,1000,1000,512,10000,5,29,0.000418060769967
4,10,2,1000000,1,1,1000,10,1024,100,5,29,0.000153879045623
2,10,4,1000000,1,0,1000,10,512,100,5,29,2.99587522452e-05
2,10,2,1000000,1,1,1000,10,1024,100,2,29,4.08528439707e-05
2,10,4,1000000,1,0,1000,10,512,100,2,29,0.000747607044664
4,10,2,1000000,1,0,1,10,1024,100,5,29,0.000823865686743
2,1,2,1000000,1,0,1000,1000,1024,10000,2,29,0.000320013944437
2,10,4,1000000,1,0,1000,10,1024,100,2,29,0.000637304365943
2,10,2,1000000,1,0,1,1000,1024,10000,2,29,0.00255330274817
2,10,4,1000000,1,0,1000,10,1024,100,5,29,2.72352293138e-05
2,10,2,1000000,1,1,1000,10,1024,100,2,29,4.08528439707e-05
2,10,4,1000000,1,0,1000,10,1024,100,5,29,2.72352293138e-05
2,10,4,1000000,1,1,1000,10,512,100,2,29,6.40027888875e-05
2,10,2,1000000,1,0,1000,1000,1024,10000,5,29,5.17469356963e-05
2,10,4,1000000,1,0,1000,10,1024,100,5,29,2.72352293138e-05
2,10,4,1000000,1,0,1000,1000,1024,10000,5,0,5.99175044904e-05
2,10,4,1000000,1,0,1000,10,512,100,5,29,2.99587522452e-05
2,10,4,1000000,1,1,1000,10,512,100,2,29,6.40027888875e-05
2,10,4,1000000,1,0,1000,10,1024,100,5,29,2.72352293138e-05
2,10,4,1000000,1,0,1,10,1024,100,5,29,0.00102540638367
2,10,4,1000000,1,0,1000,10,1024,100,2,29,0.000637304365943
2,1,4,1000000,1,0,1000,1000,1024,10000,5,29,3.26822751766e-05
2,10,4,1000000,1,0,1000,10,1024,100,5,29,2.72352293138e-05
2,10,4,1000000,1,1,1000,10,1024,100,5,29,7.08115962159e-05
4,1,4,1000000,1,1,1,1000,1024,10000,2,29,0.00188603962998
4,10,4,1000000,1,0,1000,10,1024,100,5,29,0.000114387963118
2,10,2,1000000,1,1,1000,10,1024,100,5,29,0.000262819962878
2,10,4,1000000,1,0,1000,10,1024,100,2,29,0.000637304365943
2,10,4,1000000,1,0,1000,10,1024,100,2,29,0.000637304365943
2,10,4,1000000,1,0,1000,1000,1024,10000,5,29,6.26410274218e-05
2,10,4,1000000,1,0,1000,10,1024,100,5,29,2.72352293138e-05
2,1,4,1000000,1,0,1000,1000,1024,10000,5,29,3.26822751766e-05
4,10,2,1000000,10,1,1000,1000,1024,10000,2,29,5.3108697162e-05
