topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
2,10,2,10,1,0,1000,1000,1024,10000,5,29,0.283517375395
4,1,2,10,10,1,1000,10,512,100,2,0,0.539437292927
4,10,2,10,1,0,1,10,512,100,2,29,0.0146743415543
4,10,4,10,10,0,1,1000,1024,10000,2,29,0.142999933274
4,10,2,1000000,1,1,1,1000,512,10000,2,0,0.00297544880254
2,10,4,10,10,0,1,10,512,100,2,0,0.149288547722
4,1,4,1000000,1,1,1,10,512,100,2,29,0.00190782781343
2,1,4,1000000,1,1,1,10,512,100,5,0,0.0
2,1,4,10,1,1,1000,1000,512,10000,5,0,0.380353594982
4,10,4,10,10,0,1000,1000,512,10000,5,29,0.195504008345
2,10,4,10,10,1,1,10,1024,100,5,0,0.132562031639
4,10,4,1000000,1,1,1000,10,512,100,2,0,0.00724320923601
4,1,2,1000000,10,0,1,1000,1024,10000,2,0,0.00530406090887
4,10,4,1000000,1,0,1,1000,512,10000,5,29,0.000881059668302
4,10,4,10,10,0,1000,10,512,100,5,29,0.175595055716
4,10,2,10,1,1,1,1000,512,10000,2,29,0.0148377529302
2,10,2,1000000,1,1,1,10,512,100,5,29,0.00106081218177
4,1,4,1000000,10,1,1000,1000,512,10000,2,0,0.000249202348221
2,1,2,10,10,1,1,1000,1024,10000,5,0,0.142538296137
4,1,4,10,10,0,1000,1000,512,10000,5,29,0.178547354574
2,10,4,10,10,1,1,10,512,100,2,0,0.149863211061
2,10,4,1000000,1,1,1,10,512,100,5,0,0.00102540638367
2,1,4,1000000,1,1,1,10,512,100,5,0,0.0
4,10,4,10,10,0,1,1000,1024,10000,2,29,0.142999933274
4,10,4,10,1,1,1,10,512,100,2,0,0.0146702562699
4,1,4,10,10,1,1,10,1024,100,5,0,0.0827801177379
2,1,2,10,1,1,1,10,512,100,2,29,0.0152435578469
2,1,4,1000000,1,1,1,10,512,100,2,29,0.0013930819794
4,10,2,1000000,1,0,1,1000,512,10000,2,29,0.00291280777511
4,10,2,1000000,1,0,1,10,512,100,2,29,0.0029808958484
2,1,4,10,1,0,1,1000,512,10000,5,29,0.0148486470219
2,10,4,1000000,1,1,1,10,512,100,2,29,0.00249883228954
4,1,4,1000000,1,1,1,1000,512,10000,2,0,0.00186697496946
2,1,4,1000000,1,1,1,10,512,100,5,0,0.0
