topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
2,1,2,10,1,1,1,1000,512,10000,5,29,0.0146811503616
4,10,4,1000000,1,1,1000,10,1024,100,2,0,0.00608571199017
4,10,2,10,10,1,1000,1000,1024,10000,5,29,0.199316940449
2,10,2,10,10,0,1,1000,512,10000,5,0,0.136152996624
2,1,4,10,10,1,1000,1000,512,10000,5,29,0.303581568831
2,10,2,10,1,0,1,1000,1024,10000,2,0,0.0146511916094
2,10,2,10,1,1,1000,1000,1024,10000,5,0,0.282576398223
2,10,4,10,1,0,1,10,1024,100,5,0,0.0149521408933
4,10,4,10,10,1,1000,10,512,100,5,0,0.182422927705
4,1,4,1000000,1,0,1000,1000,512,10000,2,0,0.00164909313495
4,10,2,10,1,1,1000,10,512,100,5,29,0.205807095594
2,1,2,10,10,0,1,1000,512,10000,5,29,0.141470675148
2,10,4,1000000,1,1,1,10,1024,100,5,29,0.00101451229194
2,1,4,10,1,0,1000,1000,1024,10000,5,29,0.383363087821
2,1,4,1000000,1,1,1,10,512,100,2,0,0.00130865276853
2,1,2,10,10,0,1000,10,1024,100,2,0,0.776984324764
4,10,2,1000000,1,1,1000,10,512,100,2,0,0.00716150354807
2,10,2,10,1,1,1,10,1024,100,2,0,0.0148717969668
4,10,2,1000000,10,0,1000,10,1024,100,2,0,0.000389463779188
4,1,4,10,1,0,1000,10,1024,100,2,29,0.734768357566
4,1,2,10,1,0,1000,1000,512,10000,2,29,0.448968669954
4,10,4,1000000,1,1,1000,10,1024,100,5,0,0.000130729100706
4,10,4,10,1,1,1000,10,1024,100,5,29,0.213277718995
4,10,4,1000000,1,1,1000,10,1024,100,2,0,0.00608571199017
4,10,4,1000000,1,1,1000,10,1024,100,5,0,0.000130729100706
4,10,4,1000000,10,0,1000,10,1024,100,2,0,0.000151155522692
2,10,4,10,1,0,1,10,1024,100,5,29,0.0145667623985
2,10,4,10,1,0,1,10,1024,100,2,0,0.0145095684169
4,10,2,1000000,10,0,1000,10,1024,100,2,0,0.000389463779188
2,10,4,10,1,0,1,10,1024,100,5,0,0.0149521408933
2,10,4,1000000,1,1,1,10,1024,100,2,0,0.00250155581247
4,10,4,1000000,10,0,1,10,1024,100,2,29,6.80880732846e-05
2,1,4,1000000,1,1,1,10,512,100,2,0,0.00130865276853
4,10,2,10,10,1,1000,10,1024,100,2,0,0.504333805865
4,10,4,1000000,1,1,1,10,1024,100,5,29,0.000864718530714
4,10,2,1000000,10,0,1000,10,1024,100,2,0,0.000389463779188
4,10,2,1000000,1,1,1,10,512,100,5,0,0.00089740080589
4,10,4,10,10,1,1000,10,1024,100,2,0,0.403071861514
4,10,4,1000000,10,0,1,10,1024,100,2,0,0.00314975427014
4,10,4,1000000,10,1,1,10,1024,100,5,29,0.000362228549874
4,10,2,1000000,1,1,1,10,1024,100,5,29,0.000921912512273
4,10,4,1000000,10,1,1000,10,1024,100,5,29,0.000200178935457
4,10,2,1000000,10,0,1000,10,1024,100,2,0,0.000389463779188
2,1,4,1000000,1,1,1,10,1024,100,5,0,0.000851100916057
4,10,4,1000000,1,1,1000,10,1024,100,5,29,0.000283246384864
4,10,4,1000000,10,0,1,10,1024,100,2,0,0.00314975427014
4,10,4,1000000,1,1,1000,10,1024,100,5,29,0.000283246384864
2,1,4,1000000,1,1,1,10,1024,100,5,0,0.000851100916057
4,10,4,1000000,1,1,1,10,1024,100,5,29,0.000864718530714
