topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
2,1,4,10,1,1,1,10,512,100,5,29,0.0149671202694
4,10,2,10,10,1,1000,1000,1024,10000,5,0,0.194381916897
4,1,2,10,10,1,1000,10,512,100,2,29,0.512839367979
4,10,2,1000000,1,1,1,1000,1024,10000,5,0,0.000867442053645
4,10,2,10,10,0,1,10,512,100,2,0,0.142641790008
4,10,2,1000000,1,1,1,1000,512,10000,5,0,0.000832036255537
2,10,2,10,1,1,1000,1000,512,10000,2,0,0.785892968272
4,10,4,1000000,1,1,1000,10,1024,100,5,0,0.000130729100706
4,10,2,10,10,1,1,1000,1024,10000,5,29,0.082400186289
4,10,4,10,1,0,1,10,512,100,2,0,0.0148064324165
2,1,4,10,10,1,1000,10,512,100,5,0,0.314545110391
4,10,2,1000000,10,1,1,1000,512,10000,5,0,0.000314566898575
4,10,2,10,10,0,1,10,512,100,2,0,0.142641790008
4,1,2,1000000,1,1,1,10,512,100,2,0,0.00328320689378
2,1,4,10,1,0,1000,1000,512,10000,5,29,0.370629256356
2,1,2,10,1,0,1000,1000,1024,10000,5,0,0.305488034883
4,10,2,1000000,1,0,1,1000,1024,10000,5,29,0.000861995007782
4,10,2,10,1,1,1,10,1024,100,2,29,0.0146893209304
2,1,2,10,10,1,1000,1000,512,10000,5,29,0.320426558162
2,10,4,1000000,1,1,1,10,1024,100,5,0,0.00106898275057
4,1,2,1000000,1,1,1,10,512,100,5,0,0.000684966017243
4,10,2,1000000,1,1,1,1000,512,10000,5,0,0.000832036255537
4,10,4,10,1,1,1,10,512,100,5,0,0.0144373950593
4,10,2,1000000,1,1,1,10,512,100,2,0,0.00291825482098
4,1,2,1000000,1,1,1,10,512,100,2,0,0.00328320689378
4,10,2,1000000,1,1,1,1000,1024,10000,5,0,0.000867442053645
4,10,2,1000000,10,0,1,1000,512,10000,5,29,0.000615516182492
4,10,2,1000000,1,0,1,1000,512,10000,5,0,0.000821142163812
4,10,2,1000000,10,0,1,1000,512,10000,5,0,0.000201540696922
4,10,2,1000000,1,1,1,1000,512,10000,5,0,0.000832036255537
4,10,2,1000000,10,0,1,1000,512,10000,5,0,0.000201540696922
2,1,2,1000000,1,1,1,10,512,100,5,0,0.000823865686743
4,10,2,1000000,10,1,1,10,512,100,5,0,0.000340440366423
4,10,2,1000000,1,1,1,1000,512,10000,5,29,0.000851100916057
4,10,2,1000000,1,1,1,1000,1024,10000,5,0,0.000867442053645
4,10,2,1000000,1,1,1,10,512,100,5,0,0.00089740080589
4,10,2,1000000,1,0,1,1000,512,10000,5,0,0.000821142163812
4,10,2,1000000,1,0,1,1000,512,10000,5,0,0.000821142163812
4,1,4,1000000,1,1,1000,10,1024,100,5,0,0.000117111486049
4,1,4,1000000,1,1,1000,10,1024,100,5,0,0.000117111486049
4,10,2,1000000,10,0,1,1000,512,10000,5,29,0.000615516182492
4,10,4,1000000,1,1,1,10,1024,100,5,0,0.000870165576577
4,1,2,1000000,1,1,1,10,512,100,5,0,0.000684966017243
4,10,2,1000000,10,1,1,1000,512,10000,5,29,0.00129912043827
4,10,2,1000000,1,0,1,1000,512,10000,5,0,0.000821142163812
4,10,2,1000000,10,1,1,1000,512,10000,5,29,0.00129912043827
4,10,2,1000000,1,0,1,10,1024,100,5,0,0.000883783191234
4,1,2,1000000,1,0,1,1000,512,10000,5,0,0.000687689540174
2,10,2,1000000,1,0,1,1000,512,10000,5,0,0.0
4,10,2,1000000,10,0,1,1000,512,10000,5,0,0.000201540696922
4,1,4,10,1,1,1,10,1024,100,5,0,0.0144700773344
4,10,2,1000000,10,0,1,1000,512,10000,5,0,0.000201540696922
4,10,4,1000000,1,0,1000,1000,1024,10000,5,0,0.000175667229074
4,10,2,1000000,10,1,1,1000,512,10000,5,0,0.000314566898575
4,1,4,1000000,1,1,1000,10,1024,100,5,0,0.000117111486049
4,10,2,1000000,1,1,1,10,1024,100,5,0,0.00091646546641
4,10,4,1000000,1,1,1000,10,1024,100,5,0,0.000130729100706
