topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
4,1,4,10,10,1,1000,10,512,100,5,29,0.175908260854
4,1,2,1000000,1,0,1,1000,512,10000,5,0,0.000687689540174
4,1,2,1000000,10,1,1,10,512,100,2,29,0.00268947889474
4,10,4,1000000,1,0,1,10,1024,100,5,29,0.000960041833312
4,10,2,1000000,1,1,1,1000,1024,10000,5,0,0.000867442053645
2,1,2,10,1,1,1,10,1024,100,5,0,0.0150283995354
4,10,4,10,1,0,1000,10,1024,100,2,0,0.695608183097
4,10,2,10,10,0,1,1000,512,10000,2,0,0.144429782813
2,1,2,1000000,1,0,1000,1000,512,10000,5,0,0.000142984953898
2,1,4,10,10,0,1,1000,512,10000,5,29,0.136729021724
4,10,2,1000000,1,0,1,1000,1024,10000,5,0,0.000951871264518
4,10,2,1000000,10,1,1,10,1024,100,2,0,0.002421211886
4,1,4,1000000,10,0,1,1000,512,10000,2,29,0.00551785745898
2,1,4,10,1,1,1000,10,1024,100,5,29,0.373738157782
4,1,4,10,1,0,1000,1000,512,10000,2,0,0.752529812363
4,10,2,10,1,1,1000,1000,512,10000,5,29,0.19773865891
4,10,2,1000000,10,0,1000,10,1024,100,2,0,0.000389463779188
4,1,4,10,1,0,1000,10,512,100,2,0,0.727047170055
4,1,2,1000000,10,0,1,10,1024,100,5,29,0.00114115610825
4,1,4,1000000,1,1,1000,10,1024,100,5,29,0.000122558531912
4,10,2,1000000,10,0,1000,10,1024,100,2,0,0.000389463779188
2,1,2,10,10,0,1,1000,1024,10000,5,29,0.142566893128
4,1,4,1000000,1,1,1,10,1024,100,5,0,0.000859271484851
4,10,2,1000000,10,0,1000,10,512,100,2,0,5.3108697162e-05
2,10,4,10,10,0,1,1000,1024,10000,5,0,0.13412397204
4,10,2,1000000,1,0,1000,10,1024,100,2,0,8.03439264758e-05
4,1,4,1000000,1,1,1,10,1024,100,5,0,0.000859271484851
4,10,2,1000000,10,0,1,1000,512,10000,2,0,0.00613065011854
4,10,2,1000000,1,0,1000,10,1024,100,2,0,8.03439264758e-05
4,10,2,1000000,10,0,1000,10,1024,100,2,0,0.000389463779188
4,10,2,1000000,10,0,1000,10,1024,100,2,0,0.000389463779188
4,1,2,1000000,1,0,1,1000,1024,10000,5,0,0.000619601466889
4,1,4,1000000,1,1,1000,1000,512,10000,5,0,0.00103766223686
