topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
2,1,4,10,10,0,1,1000,1024,10000,5,0,0.139022228032
4,1,2,1000000,10,0,1,1000,1024,10000,5,29,0.00023694649503
2,1,4,10,1,1,1000,10,1024,100,2,29,0.952981100113
2,10,2,10,10,0,1000,10,1024,100,2,29,0.743858115349
4,10,2,10,10,1,1,1000,512,10000,2,29,0.145487871472
4,1,4,10,10,1,1,1000,1024,10000,5,0,0.0833942721589
2,10,2,10,10,1,1,10,512,100,2,0,0.148818740017
4,10,2,10,1,1,1,1000,512,10000,5,29,0.014366583463
4,10,4,1000000,10,1,1,1000,1024,10000,5,0,0.000446657760747
4,10,2,1000000,1,1,1000,1000,1024,10000,5,29,1.49793761226e-05
4,10,4,10,1,0,1000,1000,512,10000,5,29,0.216247720752
2,10,2,10,1,0,1000,1000,512,10000,5,29,0.288889524378
2,1,2,10,1,1,1,10,512,100,5,0,0.0149916319758
4,1,4,10,10,1,1000,10,512,100,2,0,0.488421623138
2,10,4,1000000,1,0,1,10,1024,100,5,29,0.00102540638367
4,1,2,10,1,1,1000,10,1024,100,5,29,0.215825574697
2,10,2,10,1,1,1000,1000,512,10000,5,0,0.287192769591
4,10,4,10,1,0,1,10,512,100,2,0,0.0148064324165
2,10,4,10,1,1,1000,10,1024,100,2,0,0.856094495352
4,1,4,10,10,1,1000,10,1024,100,5,29,0.184530934454
4,10,4,1000000,10,0,1,1000,1024,10000,5,29,0.0
4,10,4,1000000,10,1,1,1000,1024,10000,5,29,2.72352293138e-06
4,10,4,10,10,0,1,1000,512,10000,5,29,0.0779472262962
4,1,4,10,10,1,1,1000,1024,10000,5,0,0.0833942721589
4,10,4,1000000,10,1,1,1000,1024,10000,5,29,2.72352293138e-06
4,10,4,1000000,10,1,1,1000,1024,10000,5,0,0.000446657760747
4,10,4,10,10,0,1,1000,512,10000,5,29,0.0779472262962
4,10,4,10,10,1,1,1000,512,10000,5,29,0.0782849431396
4,10,4,1000000,10,1,1,1000,1024,10000,5,29,2.72352293138e-06
4,10,4,1000000,10,0,1,1000,1024,10000,5,29,0.0
4,10,4,1000000,10,1,1,1000,1024,10000,5,29,2.72352293138e-06
4,10,4,1000000,10,1,1,1000,1024,10000,5,29,2.72352293138e-06
2,10,2,1000000,1,1,1,1000,1024,10000,5,29,0.000998171154352
4,10,4,1000000,10,1,1,1000,1024,10000,5,29,2.72352293138e-06
4,10,2,1000000,10,1,1,1000,1024,10000,5,29,0.000226052403305
4,10,2,1000000,1,1,1,1000,1024,10000,5,29,0.00091646546641
