topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
4,1,4,1000000,1,0,1,10,512,100,5,29,0.000864718530714
2,10,2,10,1,1,1000,1000,512,10000,2,0,0.785892968272
2,10,2,10,10,1,1000,1000,1024,10000,5,0,0.27353430209
4,10,2,1000000,1,1,1000,10,1024,100,2,29,6.80880732846e-05
4,10,4,1000000,1,0,1,10,512,100,2,29,0.00245253239971
2,1,2,10,10,0,1000,1000,512,10000,2,29,0.773194542605
4,10,2,10,1,1,1,10,512,100,5,29,0.0143148365273
4,1,4,1000000,1,1,1000,10,1024,100,2,29,0.000118473247515
2,1,2,10,10,1,1000,1000,512,10000,5,0,0.336543005108
2,1,2,10,1,0,1000,1000,1024,10000,2,0,0.832051234913
2,10,2,10,1,0,1000,10,512,100,2,29,0.801860983219
4,10,2,1000000,10,0,1000,1000,512,10000,2,29,0.000126643816309
4,10,2,1000000,10,1,1,1000,1024,10000,5,29,0.000226052403305
4,10,2,10,10,0,1000,10,512,100,2,29,0.531624867398
2,10,4,10,10,0,1000,1000,512,10000,2,0,0.77487223273
4,10,4,10,10,1,1000,10,1024,100,2,0,0.403071861514
2,1,2,10,10,1,1000,1000,1024,10000,5,0,0.336333293842
4,10,2,10,10,1,1000,10,512,100,2,0,0.539599342542
4,1,4,1000000,10,0,1,10,1024,100,2,0,0.002421211886
2,10,2,1000000,1,1,1000,1000,512,10000,2,0,0.000379931448928
4,1,4,1000000,1,0,1,10,1024,100,2,29,0.00192961599688
4,10,2,10,10,0,1000,10,1024,100,5,0,0.201600614427
2,10,4,10,1,0,1,10,512,100,5,29,0.0150855935169
4,1,4,1000000,1,1,1000,10,1024,100,5,29,0.000122558531912
2,10,4,10,1,0,1,10,512,100,5,0,0.0148309441228
4,10,4,1000000,1,1,1000,10,1024,100,2,29,0.00575344219254
2,10,2,10,1,1,1,10,512,100,5,29,0.0150229524895
4,1,4,1000000,10,1,1,1000,1024,10000,5,29,8.17056879415e-06
4,10,2,1000000,10,0,1000,1000,512,10000,2,29,0.000126643816309
4,1,2,1000000,1,0,1000,10,512,100,5,29,0.000152517284157
4,1,2,1000000,1,1,1000,10,1024,100,2,29,2.17881834511e-05
4,1,4,1000000,1,1,1,1000,512,10000,2,29,0.00208485680397
4,10,2,1000000,1,1,1000,1000,1024,10000,5,29,1.49793761226e-05
4,1,2,1000000,1,1,1000,10,1024,100,2,29,2.17881834511e-05
2,10,2,1000000,1,1,1000,1000,1024,10000,5,0,0.000136176146569
2,10,2,1000000,1,0,1000,1000,1024,10000,5,0,0.00128822634654
