topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
4,1,2,10,1,0,1000,10,1024,100,2,29,0.484517453016
2,1,2,10,1,0,1,1000,1024,10000,5,29,0.0149466938474
4,1,4,1000000,1,1,1000,10,1024,100,2,29,0.000118473247515
4,10,4,10,1,0,1,1000,1024,10000,5,0,0.0146076152425
4,10,2,1000000,10,0,1,10,512,100,2,0,0.00247568234463
2,1,2,10,1,0,1,10,1024,100,2,29,0.0147315355358
2,1,4,10,1,1,1,1000,1024,10000,2,29,0.0147356208202
4,10,4,10,10,1,1000,1000,512,10000,5,29,0.179715745912
4,10,4,1000000,1,0,1,1000,512,10000,2,0,0.00233542091366
4,10,2,10,10,1,1,10,1024,100,5,0,0.0814837208226
2,1,4,1000000,1,1,1,1000,1024,10000,2,0,0.00131137629146
4,10,4,1000000,10,1,1,1000,512,10000,5,29,0.000324099228834
4,10,2,10,10,0,1,10,1024,100,5,0,0.0801274064027
4,10,4,10,1,0,1000,1000,512,10000,2,29,0.7093619739
4,10,2,10,1,0,1000,10,512,100,2,0,0.615695935006
2,10,4,10,1,0,1,10,512,100,2,0,0.015024314251
2,1,2,1000000,1,0,1,1000,512,10000,2,0,0.00139035845647
2,10,2,1000000,1,1,1,1000,1024,10000,2,0,0.0024171266016
4,1,2,10,1,1,1,10,1024,100,2,0,0.0148963086732
4,1,4,1000000,1,1,1,10,512,100,5,0,0.000804801026223
4,10,4,1000000,10,1,1,1000,512,10000,5,29,0.000324099228834
4,10,4,1000000,1,1,1,1000,512,10000,2,29,0.00234086795952
4,10,4,1000000,10,0,1,1000,512,10000,5,29,2.72352293138e-06
4,1,4,1000000,1,1,1,10,1024,100,2,0,0.00202493929948
4,1,2,10,1,1,1,1000,1024,10000,2,0,0.0149031174805
4,10,4,1000000,1,1,1,10,512,100,2,29,0.00236537966591
4,1,4,1000000,1,0,1,10,1024,100,2,0,0.00201132168483
4,10,4,1000000,10,1,1,1000,512,10000,2,29,0.00177301342833
4,10,4,1000000,10,0,1,1000,512,10000,5,29,2.72352293138e-06
4,1,4,1000000,1,0,1,1000,512,10000,2,0,0.00187242201533
4,1,4,1000000,1,1,1,1000,1024,10000,5,0,0.00089740080589
4,1,4,1000000,10,0,1,10,512,100,2,0,0.00514201129445
2,1,4,1000000,1,1,1,1000,1024,10000,2,0,0.00131137629146
