topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
2,10,2,10,10,0,1,10,512,100,5,29,0.136498884036
4,1,4,10,1,0,1,10,512,100,2,0,0.00857365018799
4,10,4,10,10,0,1,10,512,100,5,0,0.0780779553969
4,10,2,10,10,0,1000,1000,1024,10000,2,0,0.496549977327
2,10,2,1000000,1,0,1,1000,512,10000,5,0,0.0
2,1,4,10,1,1,1000,10,512,100,2,0,0.987025136755
2,10,2,1000000,1,0,1,10,512,100,2,29,0.00253423808765
4,10,2,1000000,1,1,1,1000,1024,10000,5,0,0.000867442053645
4,10,2,1000000,10,0,1000,10,1024,100,2,0,0.000389463779188
2,1,2,10,1,1,1000,1000,1024,10000,5,29,0.312874229073
2,1,2,10,10,0,1000,1000,1024,10000,5,0,0.339530709764
4,10,4,1000000,1,1,1,10,512,100,5,0,0.000930083081067
4,1,4,10,10,0,1000,10,512,100,5,29,0.178319940409
4,1,4,10,10,0,1,10,512,100,5,29,0.0796371722751
4,10,2,10,1,1,1,1000,1024,10000,2,29,0.0143121130044
4,1,2,10,1,1,1,10,1024,100,5,0,0.0144809714262
4,1,4,10,10,0,1,10,512,100,5,29,0.0796371722751
4,10,2,10,10,1,1,10,1024,100,2,0,0.144699411583
2,1,2,10,1,1,1000,10,512,100,2,0,0.82909348901
4,10,2,1000000,10,1,1000,10,512,100,2,29,5.3108697162e-05
2,10,2,1000000,1,1,1,10,512,100,2,29,0.00247432058316
2,10,2,1000000,1,1,1,10,512,100,2,29,0.00247432058316
2,10,2,10,10,1,1,1000,1024,10000,2,29,0.14982508174
4,1,4,10,10,0,1000,1000,512,10000,5,29,0.178547354574
4,10,2,1000000,10,1,1,1000,1024,10000,2,29,1.49793761226e-05
2,10,2,1000000,1,1,1,10,512,100,2,29,0.00247432058316
2,10,2,1000000,1,0,1000,10,1024,100,2,0,4.08528439707e-06
4,10,2,1000000,1,1,1,10,512,100,2,29,0.00292642538977
2,10,4,10,1,1,1,10,512,100,2,0,0.0147546854808
4,10,4,1000000,1,1,1,1000,1024,10000,5,0,0.000943700695724
2,10,4,1000000,1,0,1,1000,512,10000,5,0,0.00100361820021
4,10,2,10,1,1,1,1000,1024,10000,2,0,0.0146307651874
4,10,2,1000000,1,1,1000,10,512,100,2,29,9.80468255298e-05
4,10,2,1000000,1,1,1000,10,512,100,5,0,0.000114387963118
4,10,2,1000000,1,1,1000,10,1024,100,2,29,6.80880732846e-05
4,10,4,1000000,1,1,1,10,512,100,5,0,0.000930083081067
2,1,4,1000000,1,0,1,1000,512,10000,5,0,0.000769395228115
4,10,2,1000000,1,1,1000,10,1024,100,2,29,6.80880732846e-05
4,10,4,1000000,1,1,1,1000,1024,10000,2,29,0.00224282113399
2,10,2,1000000,1,1,1000,1000,512,10000,2,29,0.00499085577176
4,10,2,1000000,1,1,1,1000,1024,10000,2,29,0.00296455471081
4,10,2,1000000,10,1,1,10,1024,100,2,29,0.00103085342953
4,10,2,1000000,1,1,1,10,1024,100,2,0,0.00301357812357
4,10,2,1000000,1,0,1000,10,1024,100,2,0,8.03439264758e-05
4,10,2,1000000,1,0,1000,10,512,100,2,0,0.00151972579571
4,10,2,1000000,10,0,1000,10,1024,100,2,0,0.000389463779188
4,1,4,1000000,10,0,1,10,512,100,5,29,0.000118473247515
