topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
4,1,2,10,1,1,1,10,512,100,2,0,0.0144823331876
4,10,2,10,1,1,1000,1000,1024,10000,5,29,0.209233287442
4,10,2,10,1,0,1,1000,512,10000,2,29,0.0144809714262
2,10,4,10,10,1,1000,1000,512,10000,2,0,0.75511035034
4,1,4,1000000,1,1,1,10,512,100,5,0,0.000804801026223
2,1,4,10,1,1,1,10,512,100,5,29,0.0149671202694
2,10,4,10,10,1,1000,1000,1024,10000,2,29,0.768632641695
4,1,4,1000000,1,1,1000,10,512,100,5,0,1.90646605197e-05
2,1,4,10,1,1,1000,10,1024,100,2,29,0.952981100113
2,1,2,1000000,1,0,1,1000,1024,10000,2,0,0.00145027596096
4,10,4,10,1,0,1000,10,1024,100,5,29,0.219074737555
2,10,4,10,1,0,1,10,1024,100,2,0,0.0145095684169
4,1,2,1000000,1,1,1000,10,512,100,2,29,1.63411375883e-05
2,10,4,10,10,1,1,1000,1024,10000,5,29,0.136312322716
2,1,4,1000000,1,0,1,10,1024,100,2,0,0.00132771742905
4,10,4,10,1,1,1,1000,512,10000,5,0,0.0138804346198
2,10,4,10,1,1,1,1000,1024,10000,2,0,0.0147819207101
2,1,4,10,10,0,1000,1000,1024,10000,5,0,0.323645762266
4,1,2,10,10,0,1,10,1024,100,5,29,0.0890741792323
2,10,2,10,1,1,1,10,512,100,2,29,0.0147928148018
4,1,4,1000000,1,1,1,10,1024,100,2,0,0.00202493929948
2,1,4,10,1,0,1,1000,1024,10000,5,0,0.0150542730032
2,1,2,10,1,0,1,10,1024,100,2,29,0.0147315355358
4,10,2,1000000,1,1,1,10,512,100,2,0,0.00291825482098
2,1,4,1000000,1,0,1,10,1024,100,2,0,0.00132771742905
4,10,2,10,1,1,1,1000,512,10000,5,0,0.014287601298
4,1,4,10,1,0,1,10,1024,100,2,0,0.0145531447838
2,1,4,1000000,1,0,1,10,1024,100,2,0,0.00132771742905
4,10,2,1000000,10,1,1,10,512,100,2,0,0.000129367339241
4,10,2,1000000,10,0,1,10,1024,100,2,0,7.35351191473e-05
2,10,4,10,10,1,1,1000,512,10000,2,0,0.149755631905
4,10,2,1000000,1,0,1,10,1024,100,2,0,0.00286378436235
2,1,4,1000000,1,0,1,10,1024,100,2,0,0.00132771742905
4,10,4,1000000,1,1,1,10,1024,100,2,29,0.00229729159262
4,10,4,1000000,10,0,1,10,1024,100,2,0,0.00314975427014
4,10,2,1000000,1,1,1,10,512,100,2,0,0.00291825482098
4,10,4,1000000,1,1,1,10,1024,100,2,0,0.00241167955574
2,1,4,1000000,1,0,1,1000,1024,10000,2,0,0.00132227038319
4,1,2,1000000,10,0,1,10,512,100,2,0,0.00502217628547
4,10,4,1000000,1,1,1,10,1024,100,2,0,0.00241167955574
4,1,4,1000000,1,0,1,10,1024,100,2,0,0.00201132168483
4,1,2,1000000,1,1,1000,10,512,100,5,0,0.000136176146569
4,1,4,1000000,1,1,1,10,1024,100,2,0,0.00202493929948
4,1,4,1000000,1,1,1000,10,512,100,5,0,1.90646605197e-05
4,1,4,1000000,1,1,1,10,512,100,5,0,0.000804801026223
2,1,2,1000000,1,1,1,10,512,100,5,0,0.000823865686743
4,1,2,1000000,1,0,1,10,1024,100,2,0,0.00328593041671
4,1,2,1000000,1,0,1,10,512,100,2,0,0.0032069482517
4,10,2,1000000,10,0,1,10,1024,100,2,0,7.35351191473e-05
4,1,2,1000000,1,0,1,10,1024,100,2,0,0.00328593041671
4,1,4,1000000,1,1,1,10,512,100,5,0,0.000804801026223
4,10,2,1000000,1,1,1,10,1024,100,2,0,0.00301357812357
2,10,4,1000000,1,0,1,10,1024,100,2,0,0.00257236740869
4,1,4,1000000,1,1,1,10,512,100,5,0,0.000804801026223
4,10,4,1000000,1,0,1,10,1024,100,2,0,0.00232725034487
4,1,2,1000000,1,1,1,10,512,100,2,0,0.00328320689378
2,1,4,1000000,1,0,1,10,512,100,5,0,0.000753054090527
4,1,4,1000000,10,1,1000,10,512,100,2,0,0.00108260036522
4,1,2,1000000,10,1,1,10,512,100,2,0,0.00619329114596
4,10,2,1000000,10,0,1000,10,1024,100,2,0,0.000389463779188
4,10,2,1000000,1,1,1,10,512,100,2,0,0.00291825482098
4,1,2,1000000,1,0,1,10,1024,100,5,0,0.000657730787929
4,1,4,1000000,1,0,1,10,1024,100,5,0,0.000791183411567
2,1,4,1000000,1,0,1,10,1024,100,5,29,0.00085654796192
4,1,2,1000000,1,0,1000,10,512,100,2,29,0.000559683962399
4,1,4,1000000,1,1,1,10,1024,100,5,29,0.000821142163812
4,1,4,1000000,1,1,1,10,512,100,2,0,0.00191872190516
2,1,4,1000000,1,1,1,10,512,100,5,0,0.0
4,1,4,1000000,1,1,1000,10,512,100,5,0,1.90646605197e-05
4,1,4,10,1,1,1000,10,512,100,5,0,0.238260594845
4,10,2,1000000,1,1,1000,10,512,100,2,29,9.80468255298e-05
4,10,2,1000000,10,0,1,10,512,100,2,0,0.00247568234463
4,10,2,1000000,10,1,1,10,512,100,2,0,0.000129367339241
4,1,4,1000000,10,1,1,10,512,100,2,29,0.00544432233983
4,10,2,10,1,0,1,10,1024,100,5,0,0.0144142451143
4,1,4,1000000,1,1,1,10,512,100,5,0,0.000804801026223
4,1,4,1000000,1,1,1000,10,512,100,5,0,1.90646605197e-05
4,1,4,1000000,1,1,1000,10,512,100,5,0,1.90646605197e-05
4,1,2,1000000,10,1,1,10,512,100,2,29,0.00268947889474
4,1,4,1000000,1,1,1000,10,512,100,5,0,1.90646605197e-05
4,1,4,10,1,1,1000,10,512,100,5,0,0.238260594845
4,1,4,1000000,1,1,1000,10,512,100,5,0,1.90646605197e-05
4,10,2,1000000,10,0,1,10,512,100,2,0,0.00247568234463
4,1,2,1000000,1,0,1000,10,512,100,2,29,0.000559683962399
4,1,4,1000000,10,0,1,10,1024,100,2,0,0.002421211886
4,1,2,1000000,1,1,1000,10,512,100,5,0,0.000136176146569
4,1,4,10,1,1,1000,10,512,100,5,0,0.238260594845
4,1,4,1000000,1,1,1000,10,512,100,5,0,1.90646605197e-05
4,1,4,1000000,1,1,1000,10,1024,100,2,29,0.000118473247515
4,1,4,1000000,1,1,1,10,512,100,5,0,0.000804801026223
4,1,4,1000000,1,1,1000,10,512,100,5,0,1.90646605197e-05
4,1,4,1000000,1,1,1000,10,512,100,5,0,1.90646605197e-05
4,1,2,1000000,10,1,1,10,1024,100,2,0,0.00490642656089
4,1,4,1000000,1,1,1000,10,512,100,5,0,1.90646605197e-05
4,1,4,1000000,1,1,1000,10,512,100,5,0,1.90646605197e-05
4,1,4,1000000,1,1,1000,10,1024,100,5,0,0.000117111486049
4,1,4,10,1,1,1000,10,512,100,2,0,0.714781784534
4,1,4,1000000,1,1,1000,10,512,100,2,0,6.67263118189e-05
2,1,4,1000000,1,1,1,10,512,100,5,29,0.000826589209674
4,1,4,1000000,1,1,1000,10,512,100,5,0,1.90646605197e-05
