topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
2,10,2,10,1,0,1000,10,1024,100,2,29,0.747589341765
2,1,4,10,1,1,1000,1000,512,10000,2,0,0.972996270135
4,1,2,1000000,1,1,1,10,1024,100,5,29,0.000671348402586
2,10,2,10,1,1,1000,1000,1024,10000,2,0,0.762869667172
4,1,2,10,10,1,1000,10,512,100,2,29,0.512839367979
4,10,2,10,10,1,1000,1000,512,10000,5,29,0.185796010856
2,1,4,10,10,1,1000,10,512,100,5,29,0.322565885424
4,10,2,10,10,1,1000,1000,1024,10000,2,0,0.511203892459
4,10,4,1000000,1,1,1,10,512,100,5,0,0.000930083081067
2,10,4,10,1,0,1000,1000,1024,10000,5,29,0.302060481274
4,1,4,1000000,1,0,1000,10,1024,100,2,0,0.00250427933541
2,10,4,10,10,1,1,10,1024,100,2,29,0.149486003135
4,1,4,10,1,0,1000,10,1024,100,2,0,0.719697743425
2,1,4,10,1,1,1,1000,1024,10000,5,0,0.0148717969668
4,1,2,1000000,1,0,1,10,1024,100,2,29,0.00333495382948
4,1,4,10,1,0,1,1000,512,10000,5,29,0.0146974914992
2,1,4,10,1,1,1000,10,1024,100,5,0,0.381060349183
2,10,2,1000000,1,0,1,10,1024,100,2,29,0.00246615001437
4,10,2,10,1,0,1000,10,512,100,2,0,0.615695935006
4,10,4,1000000,1,1,1,1000,512,10000,5,0,0.000908294897616
2,10,2,1000000,1,0,1,10,1024,100,2,29,0.00246615001437
4,10,4,1000000,1,1,1,1000,512,10000,5,0,0.000908294897616
2,10,2,1000000,1,0,1,10,1024,100,2,0,0.00257509093162
2,1,2,10,1,1,1,1000,1024,10000,5,0,0.0150746994252
2,10,4,10,1,0,1000,1000,1024,10000,5,29,0.302060481274
4,1,4,10,1,0,1,1000,512,10000,5,29,0.0146974914992
2,10,2,1000000,1,0,1,10,1024,100,2,0,0.00257509093162
4,1,2,1000000,1,0,1,10,1024,100,2,0,0.00328593041671
4,10,4,1000000,1,0,1,1000,512,10000,5,0,0.000875612622439
4,10,2,1000000,1,0,1,10,1024,100,2,29,0.00289646663752
4,10,4,1000000,1,1,1,10,1024,100,5,0,0.000870165576577
4,10,4,1000000,1,1,1,1000,512,10000,5,0,0.000908294897616
4,10,4,1000000,1,1,1000,1000,512,10000,5,0,0.000129367339241
2,10,2,1000000,1,0,1,10,1024,100,2,0,0.00257509093162
4,10,4,1000000,1,1,1,1000,512,10000,5,0,0.000908294897616
2,10,2,1000000,1,0,1000,10,1024,100,2,0,4.08528439707e-06
4,10,2,1000000,1,1,1,10,512,100,2,0,0.00291825482098
4,10,4,1000000,1,0,1,10,512,100,2,0,0.00225099170279
4,10,4,1000000,1,1,1,1000,512,10000,5,0,0.000908294897616
4,1,2,1000000,1,1,1,10,1024,100,5,0,0.000649560219135
4,10,4,1000000,1,1,1,10,1024,100,5,29,0.000864718530714
2,10,4,1000000,1,1,1,1000,512,10000,5,0,0.00103357695246
2,10,4,1000000,1,1,1,10,1024,100,5,0,0.00106898275057
