topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
4,1,2,1000000,10,0,1,1000,1024,10000,5,0,0.0
4,1,4,1000000,1,0,1,1000,512,10000,5,0,0.000821142163812
2,1,2,10,1,1,1000,10,512,100,5,0,0.302173507475
4,10,2,1000000,1,1,1000,10,1024,100,5,29,0.000153879045623
2,1,2,10,1,0,1000,1000,512,10000,5,29,0.297084604878
4,1,2,1000000,1,1,1,1000,1024,10000,5,0,0.000704030677762
4,10,4,1000000,10,1,1000,10,512,100,2,29,0.000201540696922
2,10,2,10,10,0,1,1000,1024,10000,5,29,0.13551705402
2,10,2,1000000,1,0,1000,10,512,100,2,29,0.000168858421746
2,10,4,10,1,0,1,1000,512,10000,5,0,0.0149698437923
4,10,2,1000000,1,1,1000,10,512,100,2,29,9.80468255298e-05
2,1,2,1000000,1,1,1,1000,1024,10000,5,29,0.000821142163812
2,10,2,10,10,0,1000,1000,512,10000,5,0,0.275247398014
2,1,4,1000000,1,1,1,10,512,100,2,0,0.00130865276853
4,1,4,10,1,1,1000,10,1024,100,5,0,0.251247713943
4,1,2,1000000,10,0,1,10,512,100,5,29,8.17056879415e-06
4,10,2,10,10,1,1000,1000,1024,10000,2,29,0.514771707499
4,1,2,10,10,0,1,1000,1024,10000,2,29,0.145302671912
4,10,2,10,10,1,1000,10,1024,100,5,29,0.192980664349
2,10,4,10,10,1,1,10,1024,100,5,29,0.133050904005
4,10,2,1000000,1,1,1000,10,1024,100,2,29,6.80880732846e-05
2,10,4,10,10,1,1,10,1024,100,5,29,0.133050904005
2,10,4,1000000,1,1,1,10,512,100,2,0,0.00250427933541
4,1,2,1000000,10,0,1,1000,1024,10000,5,0,0.0
2,1,2,1000000,1,1,1,1000,1024,10000,5,29,0.000821142163812
4,1,4,1000000,10,1,1,10,512,100,2,29,0.00544432233983
4,1,2,1000000,10,0,1,1000,1024,10000,5,0,0.0
4,1,2,1000000,10,0,1,1000,1024,10000,2,0,0.00530406090887
4,10,2,1000000,10,0,1,10,512,100,2,29,4.08528439707e-06
4,1,2,1000000,10,0,1,1000,1024,10000,2,0,0.00530406090887
4,1,2,1000000,10,0,1,1000,1024,10000,5,0,0.0
4,1,2,1000000,1,1,1,1000,512,10000,5,0,0.00066045431086
2,10,2,1000000,1,0,1,10,512,100,2,29,0.00253423808765
4,10,4,1000000,10,0,1000,1000,1024,10000,2,29,0.000381293210394
4,1,2,1000000,10,1,1,1000,1024,10000,5,0,0.00134133504371
4,1,2,1000000,10,0,1,1000,1024,10000,5,29,0.00023694649503
4,10,2,1000000,1,1,1,10,512,100,2,29,0.00292642538977
4,10,2,1000000,10,0,1,1000,1024,10000,5,29,0.000592366237576
4,10,4,1000000,10,1,1000,10,512,100,2,29,0.000201540696922
4,1,2,1000000,10,0,1,10,512,100,2,29,0.00515154362471
4,10,2,1000000,1,1,1000,10,1024,100,5,29,0.000153879045623
4,1,2,1000000,10,0,1,1000,1024,10000,2,0,0.00530406090887
4,10,2,1000000,1,1,1,10,1024,100,2,29,0.00292642538977
4,10,2,1000000,1,1,1000,10,512,100,2,29,9.80468255298e-05
4,10,2,1000000,1,0,1000,1000,1024,10000,5,29,3.5405798108e-05
4,10,2,1000000,10,0,1,1000,512,10000,5,29,0.000615516182492
4,10,4,1000000,1,1,1000,10,512,100,2,29,0.000144346715363
4,10,4,1000000,10,1,1000,10,512,100,2,29,0.000201540696922
4,10,2,1000000,10,1,1,10,512,100,5,29,0.000385378494791
4,1,2,1000000,10,0,1,1000,1024,10000,5,0,0.0
4,1,2,1000000,10,0,1,1000,1024,10000,2,0,0.00530406090887
4,1,2,1000000,10,0,1,1000,1024,10000,5,0,0.0
4,1,2,1000000,10,1,1,1000,1024,10000,2,0,0.00514882010178
4,1,2,1000000,10,0,1,1000,1024,10000,5,0,0.0
4,1,2,1000000,10,1,1,10,512,100,2,29,0.00268947889474
4,10,2,1000000,1,0,1000,1000,1024,10000,5,29,3.5405798108e-05
4,10,2,1000000,1,0,1000,1000,1024,10000,2,29,0.00589642714644
4,1,2,1000000,10,0,1,1000,1024,10000,2,0,0.00530406090887
4,10,2,1000000,10,0,1,10,1024,100,5,29,0.000326822751766
4,1,2,1000000,1,0,1000,1000,1024,10000,5,29,8.17056879415e-06
4,1,2,1000000,10,0,1,1000,1024,10000,5,0,0.0
4,1,2,1000000,10,0,1,1000,1024,10000,5,0,0.0
4,1,2,1000000,10,1,1,1000,1024,10000,5,0,0.00134133504371
4,1,2,1000000,10,0,1,1000,1024,10000,5,0,0.0
4,1,2,1000000,10,1,1,1000,1024,10000,5,0,0.00134133504371
4,1,2,1000000,10,0,1,1000,1024,10000,5,0,0.0
4,1,2,10,10,0,1,1000,1024,10000,5,0,0.0870383458411
4,1,2,1000000,10,0,1,1000,1024,10000,5,0,0.0
4,1,2,1000000,10,0,1,1000,1024,10000,5,0,0.0
4,1,4,1000000,10,0,1,1000,1024,10000,5,0,0.000473892990061
4,1,2,1000000,10,0,1,10,512,100,5,29,8.17056879415e-06
