topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
2,10,2,10,10,1,1,1000,512,10000,2,0,0.149265397777
4,10,2,10,1,1,1000,10,512,100,2,29,0.604989766363
4,10,4,10,1,1,1000,1000,512,10000,2,29,0.718788086766
2,10,4,10,10,0,1,10,1024,100,2,0,0.149390679832
2,1,4,10,1,0,1000,1000,1024,10000,5,29,0.383363087821
4,10,4,10,10,1,1000,10,1024,100,5,29,0.181373009615
4,1,2,10,1,0,1000,10,1024,100,2,29,0.484517453016
4,1,2,1000000,10,1,1,10,1024,100,2,29,0.00506711441384
4,1,4,10,1,1,1,10,1024,100,2,0,0.0146212328571
4,1,2,10,10,0,1,1000,1024,10000,5,29,0.0876361591246
4,10,2,1000000,10,0,1000,10,512,100,2,0,5.3108697162e-05
4,1,4,10,10,0,1000,1000,512,10000,2,0,0.493398861295
2,1,2,10,1,1,1,10,1024,100,2,0,0.0149058410035
2,10,4,10,10,0,1,10,512,100,5,29,0.134853876186
4,1,2,10,1,1,1000,10,1024,100,5,29,0.215825574697
4,1,4,1000000,10,0,1000,10,1024,100,2,29,0.000783012842772
4,1,4,10,1,1,1,10,512,100,5,29,0.0146008064351
2,10,4,10,10,1,1000,10,512,100,2,29,0.742085101921
4,10,4,1000000,1,0,1000,1000,1024,10000,5,29,0.000807524549155
4,1,4,1000000,10,0,1,10,1024,100,5,0,0.000160687852952
4,1,2,10,10,0,1,10,1024,100,5,29,0.0890741792323
4,1,2,10,10,0,1,1000,1024,10000,2,29,0.145302671912
2,10,4,1000000,1,0,1,1000,1024,10000,2,0,0.00255874979403
4,1,2,10,1,0,1,10,1024,100,5,29,0.0144823331876
4,1,4,1000000,10,0,1,10,1024,100,2,29,0.00542117239492
2,1,2,10,10,1,1,10,1024,100,2,0,0.150052495905
2,1,2,10,10,1,1,10,512,100,2,0,0.149061133557
4,1,4,1000000,1,0,1,10,1024,100,2,0,0.00201132168483
4,10,2,10,1,0,1,1000,1024,10000,5,29,0.0144414803437
2,1,4,1000000,1,0,1,10,1024,100,2,0,0.00132771742905
4,10,4,1000000,1,0,1000,1000,1024,10000,5,29,0.000807524549155
2,1,2,10,1,0,1,10,1024,100,2,29,0.0147315355358
4,1,4,1000000,1,0,1,1000,1024,10000,5,29,0.000783012842772
4,1,2,1000000,10,0,1000,10,512,100,2,29,0.00260913496826
4,1,4,1000000,10,0,1,10,512,100,2,29,0.00560909547718
4,1,2,10,10,0,1,10,1024,100,5,29,0.0890741792323
4,1,4,10,10,0,1000,1000,1024,10000,5,29,0.184829160215
4,1,4,1000000,1,0,1000,1000,1024,10000,5,29,1.36176146569e-05
4,10,4,1000000,1,1,1,10,1024,100,5,29,0.000864718530714
2,1,4,10,1,0,1,10,1024,100,2,29,0.0150787847096
2,1,4,1000000,1,0,1,10,1024,100,2,29,0.00140397607113
4,1,4,1000000,10,0,1,10,512,100,2,29,0.00560909547718
4,1,4,1000000,1,0,1,10,1024,100,5,29,0.000802077503292
2,1,4,10,1,0,1,1000,1024,10000,2,0,0.0150392936271
2,1,4,1000000,1,0,1,10,1024,100,5,0,0.000842930347263
4,1,4,1000000,10,0,1,10,512,100,2,0,0.00514201129445
2,1,4,1000000,1,0,1,10,1024,100,2,29,0.00140397607113
4,10,2,1000000,10,0,1000,1000,1024,10000,2,29,0.000141623192432
4,10,2,1000000,1,0,1000,1000,1024,10000,2,29,0.00589642714644
4,1,4,1000000,1,0,1000,10,1024,100,5,0,0.000198817173991
2,1,2,1000000,1,0,1000,1000,1024,10000,2,29,0.000320013944437
4,10,4,1000000,1,0,1000,1000,512,10000,5,29,0.000876974383905
4,1,2,1000000,10,0,1,10,1024,100,5,29,0.00114115610825
4,1,4,1000000,10,1,1,10,1024,100,2,29,0.00565539536702
4,10,4,1000000,1,0,1,1000,1024,10000,5,29,0.000921912512273
4,10,2,1000000,10,0,1000,10,1024,100,2,0,0.000389463779188
4,10,2,1000000,10,0,1000,10,1024,100,2,0,0.000389463779188
4,10,4,1000000,10,0,1,1000,1024,10000,5,29,0.0
4,1,4,1000000,1,0,1,10,1024,100,5,29,0.000802077503292
2,1,4,1000000,1,0,1,10,1024,100,5,0,0.000842930347263
2,1,4,1000000,1,0,1000,1000,1024,10000,5,29,3.26822751766e-05
4,1,4,1000000,1,0,1000,1000,1024,10000,5,29,1.36176146569e-05
4,10,4,1000000,10,0,1000,1000,1024,10000,2,29,0.000381293210394
4,1,4,1000000,1,0,1000,10,1024,100,5,0,0.000198817173991
4,1,4,1000000,10,0,1000,1000,1024,10000,2,0,0.000192008366662
4,1,2,1000000,10,0,1,1000,1024,10000,5,29,0.00023694649503
4,1,4,1000000,1,0,1000,1000,1024,10000,2,29,0.00218018010657
2,1,2,1000000,1,0,1,1000,1024,10000,2,29,0.00136857027302
4,10,2,1000000,10,0,1000,1000,1024,10000,2,29,0.000141623192432
4,10,2,1000000,10,0,1000,1000,1024,10000,2,29,0.000141623192432
4,10,4,1000000,1,0,1000,1000,1024,10000,5,29,0.000807524549155
4,1,2,1000000,10,0,1000,10,512,100,2,29,0.00260913496826
2,1,4,1000000,1,0,1000,1000,1024,10000,5,0,0.000166134898814
4,1,4,1000000,10,0,1000,1000,1024,10000,2,0,0.000192008366662
4,10,4,1000000,10,0,1000,10,1024,100,2,0,0.000151155522692
4,1,4,1000000,1,0,1000,10,1024,100,5,0,0.000198817173991
4,10,2,1000000,10,0,1,1000,512,10000,5,29,0.000615516182492
2,1,4,1000000,1,0,1000,1000,1024,10000,5,0,0.000166134898814
2,1,4,1000000,1,0,1000,1000,1024,10000,5,0,0.000166134898814
4,10,2,1000000,10,0,1,1000,1024,10000,2,29,0.00026554348581
4,10,4,1000000,10,0,1000,10,1024,100,2,29,8.85144952699e-05
4,10,4,1000000,10,0,1,1000,1024,10000,5,29,0.0
4,10,4,1000000,10,0,1,1000,1024,10000,5,29,0.0
4,10,4,1000000,1,0,1,1000,1024,10000,5,29,0.000921912512273
4,1,2,10,10,0,1000,1000,1024,10000,2,29,0.526500559003
4,10,4,1000000,10,0,1000,1000,1024,10000,2,29,0.000381293210394
4,10,2,10,10,0,1000,1000,1024,10000,5,29,0.206384482456
4,10,4,1000000,10,0,1,1000,1024,10000,5,29,0.0
4,10,4,1000000,10,0,1,1000,1024,10000,5,29,0.0
2,10,4,1000000,1,0,1,1000,1024,10000,5,0,0.00102268286073
4,1,4,1000000,1,0,1000,1000,1024,10000,5,29,1.36176146569e-05
