topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,Performance
4,1,2,10,10,1,1,1000,1024,10000,5,0,0.0880133670505
2,10,2,10,1,1,1000,10,1024,100,5,29,0.266391863203
2,10,4,1000000,1,1,1,1000,1024,10000,2,29,0.00247704410609
4,1,4,10,10,1,1,10,512,100,5,29,0.0823143953166
4,10,2,10,1,1,1000,1000,512,10000,5,29,0.19773865891
2,10,2,1000000,1,0,1000,1000,1024,10000,5,0,0.00128822634654
2,10,2,1000000,1,0,1,1000,512,10000,5,0,0.0
4,10,4,1000000,1,0,1,10,1024,100,5,29,0.000960041833312
4,1,2,1000000,10,0,1000,10,1024,100,2,0,0.000642751411806
4,10,2,10,1,0,1,10,512,100,2,0,0.0147288120129
2,10,2,10,10,0,1,1000,1024,10000,2,29,0.148796951833
2,1,2,1000000,1,1,1,10,1024,100,2,29,0.00138218788768
4,10,2,10,10,1,1000,1000,1024,10000,2,0,0.511203892459
2,1,4,10,10,0,1000,1000,1024,10000,5,29,0.31464588074
2,10,2,10,10,0,1000,1000,1024,10000,2,29,0.781407326004
4,10,2,1000000,10,1,1000,1000,1024,10000,2,0,4.08528439707e-05
4,10,4,1000000,10,1,1000,1000,1024,10000,2,0,0.000129367339241
4,10,4,10,1,1,1,10,1024,100,2,29,0.0145844652976
4,1,4,1000000,10,1,1,10,512,100,2,0,0.00560092490839
2,1,4,10,1,0,1,10,1024,100,5,29,0.0152285784708
4,10,4,10,1,1,1,1000,1024,10000,5,29,0.0146661709855
2,10,2,10,10,0,1000,10,1024,100,2,0,0.812023809037
2,10,4,1000000,1,1,1,1000,1024,10000,2,0,0.00256964388576
2,10,2,10,1,0,1000,1000,1024,10000,5,0,0.278203782156
4,1,4,1000000,10,1,1000,10,1024,100,2,0,0.000812971595018
4,10,4,10,1,0,1,10,512,100,5,29,0.0141772986193
2,10,2,1000000,1,1,1,10,1024,100,2,29,0.00243619126212
2,10,2,1000000,1,0,1,1000,512,10000,5,0,0.0
2,1,4,1000000,1,1,1,10,1024,100,2,29,0.00137946436475
2,10,2,1000000,1,0,1,1000,512,10000,5,0,0.0
4,10,4,10,1,0,1000,10,1024,100,5,29,0.219074737555
2,1,2,1000000,1,1,1,10,1024,100,2,29,0.00138218788768
2,1,2,1000000,1,0,1000,1000,1024,10000,2,0,0.00134133504371
4,10,4,1000000,10,1,1000,1000,1024,10000,2,0,0.000129367339241
2,1,2,1000000,1,1,1,10,1024,100,2,29,0.00138218788768
4,1,2,1000000,1,1,1,10,1024,100,2,29,0.00343027713208
4,10,4,1000000,10,1,1000,1000,1024,10000,2,0,0.000129367339241
2,10,2,1000000,1,0,1000,1000,1024,10000,2,0,0.000258734678481
4,1,4,1000000,10,1,1000,10,1024,100,2,29,0.000556960439468
2,10,2,1000000,1,0,1,1000,1024,10000,5,0,0.000976382970901
4,1,4,1000000,10,1,1000,1000,1024,10000,2,0,4.62998898335e-05
4,10,4,1000000,1,0,1,1000,1024,10000,5,29,0.000921912512273
4,1,2,1000000,10,0,1000,1000,1024,10000,2,0,0.000213796550114
4,10,4,1000000,10,0,1,1000,512,10000,2,0,2.31499449167e-05
4,10,4,1000000,10,1,1,1000,1024,10000,2,0,0.00105672689738
2,10,4,1000000,1,0,1,1000,512,10000,2,0,0.00248793819782
4,10,4,1000000,10,0,1000,1000,1024,10000,2,29,0.000381293210394
4,10,4,1000000,1,0,1,1000,1024,10000,5,0,0.00091646546641
4,10,2,1000000,1,0,1000,1000,1024,10000,2,0,0.0036753941959
4,10,4,1000000,10,1,1,1000,1024,10000,2,0,0.00105672689738
4,10,2,1000000,10,1,1000,1000,1024,10000,2,0,4.08528439707e-05
2,1,2,1000000,1,1,1,1000,1024,10000,5,0,0.000783012842772
2,1,2,10,1,1,1000,1000,1024,10000,5,0,0.295612540734
4,10,2,1000000,10,1,1000,1000,1024,10000,2,0,4.08528439707e-05
2,1,2,1000000,1,1,1,1000,512,10000,5,0,0.000853824438988
4,10,4,1000000,10,0,1,1000,512,10000,2,0,2.31499449167e-05
4,1,2,1000000,10,0,1,10,512,100,5,0,0.000708115962159
2,10,2,1000000,1,0,1,1000,1024,10000,5,0,0.000976382970901
4,10,4,1000000,10,0,1000,1000,512,10000,2,0,5.44704586276e-06
4,10,2,1000000,10,0,1,1000,512,10000,2,0,0.00613065011854
2,10,2,1000000,1,0,1,1000,512,10000,5,0,0.0
2,10,2,1000000,1,0,1,1000,512,10000,5,29,0.00101178876901
2,10,2,1000000,1,0,1000,1000,512,10000,5,0,0.00119290304395
2,1,4,1000000,1,0,1,1000,512,10000,2,0,0.00138763493354
2,10,2,1000000,1,0,1,1000,512,10000,5,0,0.0
4,1,4,1000000,10,0,1,1000,512,10000,2,0,0.00546202523889
4,10,2,1000000,10,1,1000,1000,1024,10000,2,0,4.08528439707e-05
4,1,2,1000000,10,0,1000,1000,1024,10000,2,0,0.000213796550114
4,10,4,10,10,0,1000,1000,512,10000,2,0,0.392703409715
4,10,2,1000000,10,1,1,1000,1024,10000,2,0,9.66850640641e-05
4,1,2,1000000,10,1,1,1000,512,10000,5,0,1.36176146569e-06
