ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,70547.0
0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,72807.2
0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,86554.8
1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,73981.2
1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,84675.8
0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,87873.8
1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,68010.0
1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,77265.0
1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,76611.0
1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,87562.0
1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,67969.2
1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,81765.6
0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,75327.0
1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,84817.0
0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,84425.6
1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,68640.4
1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,80622.6
0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,68920.4
1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,88205.0
1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,93117.8
0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,90712.2
0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,82531.0
0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,69778.6
0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,68241.8
1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,86141.8
0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,78238.4
1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,62468.0
0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,84816.4
1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,81330.6
1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,76308.8
0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,76020.0
1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,94955.4
0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,89709.8
1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,83207.4
