ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,73415.0
1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,68851.4
0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,71458.8
0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,70132.2
1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,71674.2
1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,66723.0
1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,83377.8
1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,89812.2
1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,89499.0
1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,66105.0
1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,79768.2
0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,62252.6
0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,77613.4
1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,59820.0
0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,62421.4
1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,80772.4
1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,74922.0
1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,79551.4
0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,86075.4
0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,70518.6
1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,77169.8
0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,62638.2
1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,88207.2
0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,69551.2
0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,78836.2
0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,76897.6
