ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,84851.0
0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,62626.2
0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,64870.8
1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,89664.4
1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,73558.6
0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,91634.8
1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,96890.4
1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,85386.8
1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,70092.2
0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,66884.2
1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,86505.4
1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,81791.8
0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,61946.4
1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,83965.6
1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,84629.6
0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,83217.8
1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,66823.6
1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,78003.2
0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,88530.2
0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,86187.4
0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,60656.0
0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,86739.4
0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,1,83297.0
1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,67111.6
0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,57892.2
1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,95642.0
0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,65552.6
1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,79251.6
0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,71527.4
1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,84196.6
0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,86507.6
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,62483.6
1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,85971.2
0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,80671.6
1,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0,93975.0
1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,72405.2
1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,84983.2
0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,57084.2
0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,76521.6
1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,74158.0
1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,85174.4
1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,77478.0
0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,78478.0
1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,90283.0
0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,81100.0
0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,68015.6
