ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0,81906.0
0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,84356.4
0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,69222.2
0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,73745.6
0,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,92247.6
0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,70954.8
1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,86874.0
1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,68373.2
0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,67283.2
1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,79017.4
0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,70340.4
0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,90590.0
0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,90536.2
1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,93616.4
0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,86080.6
1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,81627.4
0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,63459.2
1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,78978.2
0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,77063.2
1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,62223.0
1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,86713.2
0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,85164.0
1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,92085.4
1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,80959.2
0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,72345.4
1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,88974.2
0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,80919.0
0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,89794.0
0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,77452.4
0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,82914.4
1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,79346.6
0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,62978.2
1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,84315.2
0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,61457.8
1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,94006.2
0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,82937.4
0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,84820.2
0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,77479.6
1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,67264.6
0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,80801.0
0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,86270.0
1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,65212.4
1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,88339.4
1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,88937.0
1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,65975.2
1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,95666.2
0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,83246.2
0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,93763.4
0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,70228.4
1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,77820.2
0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,88510.6
0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,70505.4
0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,76839.4
0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,71882.2
1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,85264.2
0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,83353.0
1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,1,90455.8
1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,82817.8
1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,65624.0
1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,76194.2
1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,82006.6
1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,87529.8
1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,74522.6
0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,68287.6
0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,61520.8
1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,73501.0
0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,93353.0
1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,0,74170.6
1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,61197.8
0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,94767.2
1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,63687.2
0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,69464.4
1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,66751.2
1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,73040.2
0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,59690.6
1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,63737.4
1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,81934.4
1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,79264.8
1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,83147.6
1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,82347.2
0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,0,75873.0
0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,86265.8
1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,78637.0
0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,76699.6
1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,73611.2
0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,62417.8
0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,74299.0
0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,76917.8
