ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
1,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,73671.0
0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,95534.0
1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,61330.8
0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,75364.8
1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,89507.0
0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,87921.2
0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,74021.0
0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,65967.2
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,63341.4
0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,80734.8
0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,67290.6
1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,59973.4
0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,77314.4
1,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,77466.0
0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,65092.4
0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,82123.6
0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,102058.0
0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,87619.8
0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,77721.2
1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,68327.8
0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,63560.2
1,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,92098.4
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,68417.0
0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,84080.0
0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,90752.2
1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,84318.8
