ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,75918.8
0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,77536.4
1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,80001.4
1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,77485.8
1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,68795.0
0,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,78769.4
1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,62783.8
1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,85393.8
0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,86779.8
0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,83171.0
1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,80871.4
1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,58691.2
1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,76366.6
0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,74329.0
1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,86667.2
0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,61965.2
0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,92074.0
1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,77538.0
1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,62375.4
1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,86662.4
1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,69755.2
0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,93371.8
1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,77168.4
0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,81881.8
1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,85003.4
0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,70688.6
1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,76621.0
0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,65964.0
0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,78688.6
0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,68425.6
0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,69804.0
1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,81581.6
1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,61509.2
0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,89233.6
0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,78223.8
0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,77236.0
0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,64298.6
1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,95439.8
0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,80291.6
0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,78452.8
0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,74095.4
0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,86187.6
0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,97741.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,54172.6
1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,72333.4
1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,85185.6
0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,86374.4
1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,79058.8
1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,75097.8
1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,69032.0
0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,74640.8
1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,1,72151.0
1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,78196.6
0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,1,90182.4
1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,71631.2
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,83102.6
0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,84545.6
0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,82938.4
1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,70300.2
0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,82415.2
1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,72981.0
1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,92394.8
1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,81660.8
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,77158.6
1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,0,82005.6
0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,75979.8
1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,84417.0
1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,83066.0
0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,92631.2
1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,70829.0
0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,93046.2
1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,78508.8
1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,83790.8
1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,78220.0
0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,68297.2
1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,85006.4
0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,90279.2
1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,76517.2
1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,90622.8
1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,84770.4
0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,88336.8
1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,78798.2
0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,83176.4
0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,79798.2
0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,70682.8
1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,93957.0
0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,77253.8
0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,77331.4
1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,70728.0
