ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,79962.6
1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,66409.2
1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,84601.0
1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,80926.2
0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,65512.4
0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,88757.4
1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,73017.0
0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,83885.8
1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,75739.0
0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,78244.4
1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,66781.0
1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,74789.0
1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,70306.0
1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,63763.2
0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,76541.6
1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,83746.4
0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,66390.4
1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,75172.2
0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,63696.0
1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,100458.6
1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,85909.4
0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,70183.6
1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,60199.8
1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,71400.2
1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,86766.2
0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,75584.4
1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,70879.8
1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,86780.4
0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,64854.0
0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,1,79042.6
0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,96521.4
1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,68402.2
1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,77723.2
1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,88906.8
0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,70953.2
1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,76303.8
1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,67937.4
0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,81199.0
1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,88406.4
1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,67126.4
0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,68047.6
0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,73503.6
0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,75529.6
1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,99882.0
1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,82613.4
1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,74031.4
1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,96068.6
0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,90621.0
1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,73759.8
0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,71398.0
1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,90629.0
0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,64617.0
0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,76896.6
1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,68767.6
1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,83566.4
0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,95674.2
1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,84304.0
0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,84998.0
1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,67865.6
1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,68131.0
1,0,1,1,0,0,1,0,0,1,1,1,1,1,0,0,92685.4
0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,74162.0
0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,89347.6
1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,84107.2
0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,67129.8
0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,85222.4
1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,83276.4
0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,84387.4
0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,90617.8
1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,69820.0
1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,67115.6
1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,74323.8
1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,84602.2
1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,69072.6
1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,92317.2
0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,80719.0
1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,90918.2
0,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,71905.8
0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,86187.4
1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,85225.2
0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,83123.0
1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,86957.6
0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,82583.0
1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,61805.0
1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,86756.2
1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,70312.0
0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,78350.8
0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,78627.0
1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,62094.8
0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,88540.6
0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,92599.8
1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,81888.4
1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,75529.0
0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,73546.0
0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,72490.4
0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,73276.6
0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,88577.2
1,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,87413.2
0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,76392.2
0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,79562.0
