ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,78971.6
0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,72524.8
1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,87104.2
0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,71422.2
1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,83656.4
1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,74114.0
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,60135.2
1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,77014.4
0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,87021.2
0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,86847.2
0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,64985.4
0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,89974.0
1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,85199.8
1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,83901.4
1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,86098.0
1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,81656.4
0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,69143.4
0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,89270.4
1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,70999.6
0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,82119.8
0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,81975.8
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,56539.0
1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,84226.2
0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,89239.6
1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,79217.8
1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,93399.4
1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,84418.4
0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,77079.2
0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,65551.0
0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,90006.0
0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,72818.8
0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,89045.2
1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,77753.8
0,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,67942.2
1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,87920.0
1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,75846.6
1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,74339.2
0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,92268.0
1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,95426.4
1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,76679.8
0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,90258.0
1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,81417.4
