ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,81216.4
0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,79589.8
0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,97344.8
0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,90491.8
1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,65749.0
1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,69101.2
0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,78463.6
1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,74352.0
0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,94018.0
0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,72077.0
0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,65833.4
1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,79692.6
0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,91447.2
0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,78722.6
0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,96566.8
1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,80873.2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53839.4
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,56412.8
0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,77342.4
0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,88186.6
0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,79145.8
1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,80642.4
0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,75269.4
0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,85222.6
1,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,74928.0
0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,60132.8
1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,83808.4
0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,95890.4
1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,81699.6
1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,77709.4
1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,77053.6
0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,96022.2
0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,88498.2
1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,75097.0
0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,85048.4
0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,65212.0
0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,74451.8
1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,71315.0
1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,87504.6
0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,100351.6
0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,82197.4
0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,92927.4
0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,65253.4
0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,91796.2
1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,76516.4
0,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,75159.6
0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,86268.0
0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,71559.4
0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,65965.8
1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,78143.8
0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,77467.0
1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,75648.6
0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,89102.8
0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,66159.4
0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,63292.4
0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,89990.0
0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,72370.4
0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,76792.0
0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,66303.6
1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,85267.2
1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,67126.0
