ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,68526.6
1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,67572.4
1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,81678.8
1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,78090.8
0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,63216.0
1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,75783.2
0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,66767.2
0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,60370.6
1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,80256.6
0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,70514.2
1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,70129.2
1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,62821.8
0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,66108.4
0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,78124.4
0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,87983.4
1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,91219.0
1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,89691.0
1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,88994.2
0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,68741.6
0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,79807.8
0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,73761.0
0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,72443.0
1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,80943.2
0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,56303.6
1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,84590.8
1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,83302.6
1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,79958.6
0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,71028.8
1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,68954.6
0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,77787.8
0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,96064.8
0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,83488.2
0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,59584.4
0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,64471.0
1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,81874.0
0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,60104.8
1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,76852.0
