ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,76683.4
1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,63336.0
1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,80996.2
0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,59605.2
1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,84005.2
1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,90737.0
0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,76815.4
0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,80593.0
0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,88747.4
1,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,91217.8
0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,87088.6
1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,78564.0
1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,76241.4
1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,89633.8
1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,72897.8
0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,70055.2
0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,79586.2
0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,70234.8
0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,73272.2
0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,80940.6
1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,78446.0
1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,83390.8
0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,78489.6
0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,61930.2
0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,88522.2
1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,83837.4
0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,92381.0
1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,84677.2
1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,87073.0
0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,79958.6
1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,93901.2
1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,76471.6
1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,78228.2
0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,76757.4
0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,90562.0
0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,73513.6
1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,85348.0
1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,69224.6
1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,69916.6
0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,71929.4
0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,68848.6
1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,70185.2
0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,94490.2
1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,81524.0
0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,84833.6
1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,67312.6
0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,60362.4
0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,84959.8
1,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,88665.4
1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,73869.0
1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,92259.8
1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0,73638.2
1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,83280.2
1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,82170.0
0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,74039.6
0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,89835.2
0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,79119.6
1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,64458.4
0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,74187.4
1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,64442.4
0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,65242.0
0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,73636.4
1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,80624.8
0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,69141.4
0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,74341.0
0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,85155.8
0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,91282.2
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,62850.8
0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,77174.8
0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,65718.2
1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,85331.8
1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,83748.6
