ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,78043.0
0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,82455.8
1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,66234.4
0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,78216.6
0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,72838.2
0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,78284.2
0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,82246.4
0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,70921.8
0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,78647.6
1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,89377.2
1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,87069.6
1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,72562.2
1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,79898.8
1,0,1,1,0,1,1,0,0,1,0,1,0,1,1,1,96721.0
1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,74306.8
0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,68673.2
1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,71184.8
1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,87427.0
1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,61480.8
1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,87625.8
0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,71040.0
1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,71267.8
1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,85110.8
0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,71483.2
1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,82673.4
1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,63492.4
0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,70391.2
0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,86855.4
0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,73206.0
1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,78288.8
0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,99397.8
0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,94080.4
0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,92699.4
0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,72207.2
0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,80968.6
0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,75557.0
0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,64382.2
0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,75521.4
1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,86090.2
1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,60974.8
1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,54264.4
1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,69809.8
1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,76395.6
0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,73616.6
1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,75397.8
0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,80405.2
1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,83584.0
0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,69314.0
1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,87990.4
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,95989.0
0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,75185.2
1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,83597.0
1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,76468.0
1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,69825.0
1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,66862.2
0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,87835.0
0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,73557.2
1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,91973.8
0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,94454.2
0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,71571.8
0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,80941.4
1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,86955.2
1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,77702.0
1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,91031.4
1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,81990.0
0,1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,69894.8
0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,94075.4
0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,78920.2
1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,85988.8
0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,81915.8
0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,73546.0
0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,67077.6
0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,59906.6
1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,65158.2
1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,81320.6
1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,84562.4
0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,70310.8
0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,87378.0
0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,71512.6
1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,96840.0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,63212.4
1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,72065.4
0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,85361.2
0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,92681.6
1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,85998.8
0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,86638.2
0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,87844.0
0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,70963.8
1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,86567.0
0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,84545.4
0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,60387.0
0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,90452.4
1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,68369.6
0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,72266.6
1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,65870.0
1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,66400.4
1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,82966.8
1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,86955.6
0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,74017.2
0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,86051.8
