ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,74130.0
0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,81371.6
1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,75352.2
0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,88863.0
0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,83545.6
1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,63736.4
1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,88307.2
1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,76201.8
0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,86055.4
0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,90407.6
1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,84170.8
1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,70908.4
0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,61224.0
1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,68038.0
1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,76051.0
1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,71467.4
0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,77565.4
1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,75337.2
1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,66596.8
0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,95759.2
1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,75230.0
1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,64423.2
0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,65512.2
0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,72041.0
0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,88185.4
1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,66572.4
0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,80816.6
0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,83930.4
0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,73352.0
0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,69346.0
1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,74171.6
1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,78240.2
0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,93567.2
0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,83317.4
1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,64595.4
0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,63661.4
0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,89424.2
