ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,67760.2
1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,75092.6
1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,74286.8
1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,88589.2
0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,75622.4
1,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,80799.4
0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,83524.4
0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,74529.4
0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,63960.6
1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,79487.8
1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,65924.4
1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,83821.8
1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,67967.8
1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,74377.8
0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,84301.8
1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1,77184.4
0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,67626.6
0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,81480.4
1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,76761.0
0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,76141.0
1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,66822.6
1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,81918.8
1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,76974.4
0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,74459.8
1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,69901.8
1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,70764.8
1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,60974.0
1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,90643.8
0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,72582.4
0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,93155.8
1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,69968.4
1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,89815.6
1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,78280.2
0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,89681.0
1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,75047.6
0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,69755.4
1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,64018.0
0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,73699.6
0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,83317.6
0,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,73163.4
1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,91690.8
0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,71134.4
1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,77124.0
1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,78268.2
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,102171.4
1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,71924.0
1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,77154.2
1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,72204.6
0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,92646.6
0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,64372.6
1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,0,74061.2
0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,75104.2
0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,82912.2
0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,90558.2
1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,85009.6
0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,81116.6
0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,89303.2
1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,84486.8
0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,79642.6
1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,63507.4
0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,69387.6
0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,82447.0
1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,81748.0
1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,72453.0
1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,82458.8
0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,77108.4
0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,84795.6
0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,87099.8
1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,88553.6
1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,88999.8
0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,65835.0
0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,83283.6
0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,69422.2
0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,65787.2
0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,96890.0
0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,71209.8
0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,89424.2
0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,95989.4
1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,68384.4
0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,73872.8
0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,75194.4
1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,71822.4
1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,74790.8
0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,74769.8
1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,69866.6
1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,94073.6
1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,64671.0
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,61552.6
1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,95481.4
1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,69868.2
1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,1,89213.2
0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,70626.8
1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,70641.6
0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,83640.8
0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,73513.6
0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,79261.8
1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,88255.4
0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,82080.8
1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,72364.8
0,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,91249.2
