ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,63708.0
1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,63967.2
0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,66331.0
1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,73969.6
1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,72325.0
1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,62766.6
0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,64745.2
0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,70644.0
0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,80967.2
0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,76086.2
1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,82987.2
1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,75971.0
0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,72237.4
1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,91333.8
1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,91177.0
0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,77467.8
0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,72542.4
0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,83344.2
1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,75264.0
0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,56610.0
1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,1,79295.8
1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,89002.2
1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,79513.4
0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,88438.0
0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,73302.0
0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,84356.4
1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,65382.2
1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,65790.2
0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,76251.4
0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,62990.2
0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,97959.2
1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,89488.4
1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,63662.6
0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,93292.6
0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,90665.6
0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,71562.2
1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,67538.4
1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,80070.2
0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,1,75265.0
0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,85893.0
0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,68429.6
1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,68793.4
0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,88540.6
1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,78277.4
1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,91298.0
0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,92065.8
0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,82647.2
1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,63963.6
0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,72068.8
0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,67158.2
0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,64595.0
1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,74485.0
1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,71715.2
1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,84840.8
1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,57179.2
0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,76095.0
0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,69460.0
0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,64522.4
0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,77772.2
1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,94242.8
1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,69980.8
0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,88983.8
0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,85931.0
0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,72428.6
1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,89374.2
1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,88177.2
1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,81753.8
1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,83401.8
1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,62471.6
1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,73413.6
1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,87314.8
1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,70116.4
0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,72025.6
1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,83990.0
0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,75438.2
1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,69941.6
1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,72570.0
1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,90077.2
1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,76403.6
1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,87977.2
0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,86255.6
1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,64864.8
1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,85420.4
0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,60271.4
1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,72304.2
1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,88621.4
1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,86783.4
1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,87682.2
0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,81910.8
0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,83926.0
0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,89802.6
0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,75468.8
0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,81085.2
0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,70454.2
0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,69249.8
1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,69827.0
0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,83636.6
1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,86796.0
0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,66198.8
0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,94323.8
