ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,70923.6
1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,91010.0
0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,60209.4
1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,67176.8
1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,66721.8
0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,80519.4
1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,62387.4
1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,83946.0
1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,66470.6
0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,76633.0
1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,72113.4
0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,77120.4
0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,65551.0
0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,74029.8
0,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,74349.0
0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,86818.4
1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0,87366.2
1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,83120.4
1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,79132.6
1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,82320.6
1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,85006.8
1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,72931.8
1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,68825.0
0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,75426.8
0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,77696.2
0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,92808.8
1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,76304.6
1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,83081.8
0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,69387.0
1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,78311.0
0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,77693.8
1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,91163.4
0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,82001.8
0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,67407.0
1,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,68930.0
0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,75507.4
1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,68207.6
1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,67014.4
0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,70778.6
1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,61197.8
1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,75324.8
1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,75115.2
1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,80769.0
1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,57062.2
0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,88884.0
0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,86851.0
1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,73034.2
0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,80019.8
0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,89590.2
0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,69948.4
1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,81955.0
1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,76761.6
1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,70104.2
0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,72073.2
0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,78380.0
0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,79562.0
1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,76988.0
1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,79268.2
0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,78463.6
1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,80086.0
0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,77080.0
0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,75058.2
1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,80937.2
1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,78099.6
1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,96259.0
0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,81096.0
0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,100465.8
0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,75061.6
1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,82562.2
0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,83709.2
1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,86801.2
0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,77466.2
1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,73864.8
1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,79622.8
1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,74066.6
0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,83310.4
0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,89176.4
0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,71044.8
1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,84272.2
0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,77687.6
1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,83668.8
1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,80704.8
0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,84509.4
0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,83422.2
1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,83473.8
1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,88348.0
0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,74876.6
1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,88746.6
0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,73492.0
1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,87791.0
0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,68287.4
1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,61480.8
1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,70445.6
0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,76583.4
1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,84814.4
1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,81450.2
0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,86867.8
1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,83624.2
0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,78759.2
1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,74178.6
