new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
2,2,3,0,1,0,0,0,1,1,58.29
4,3,3,1,0,0,1,1,1,1,43.176
2,2,1,0,0,0,0,0,1,1,57.844
3,3,2,1,0,1,0,0,0,0,59.02
4,2,2,1,1,1,0,0,1,1,28.67
3,3,3,1,0,1,1,1,0,1,71.806
1,2,2,0,0,1,1,1,1,1,125.612
3,3,1,0,1,0,0,1,0,1,66.604
4,3,2,1,0,1,1,0,0,1,48.032
2,1,2,0,1,1,1,1,0,1,49.666
2,1,1,0,1,0,1,0,0,1,45.242
4,2,3,0,1,1,0,0,1,1,30.754
3,2,3,1,0,0,1,1,0,0,50.882
3,1,2,0,0,1,0,1,0,1,33.852
2,2,1,0,1,1,1,0,0,1,69.046
4,1,3,1,1,0,0,1,1,0,22.934
1,1,2,0,1,0,1,0,1,1,85.5
1,2,3,0,0,1,1,0,1,0,118.026
1,1,3,1,1,1,1,1,0,0,86.802
1,2,1,1,1,0,0,0,1,1,102.73
4,1,2,1,1,0,1,1,0,0,23.02
4,1,1,1,1,1,1,0,1,1,21.906
3,2,2,1,1,1,1,0,0,1,46.988
3,3,1,1,0,1,0,1,1,1,52.63
2,1,1,1,0,1,1,0,1,1,43.84
4,3,1,1,1,1,0,0,0,1,42.476
4,1,1,1,0,0,0,0,0,0,22.312
1,1,3,0,0,1,1,1,0,1,95.622
2,2,3,0,0,0,1,1,1,0,66.354
1,3,3,0,0,1,1,1,1,0,164.824
3,3,1,1,1,0,0,0,0,0,57.47
1,1,2,0,0,0,0,0,1,1,86.152
3,1,3,0,0,0,0,1,0,1,34.05
1,1,3,1,1,1,1,0,1,0,80.474
1,3,1,1,1,1,1,1,1,0,157.16
4,1,3,0,0,0,1,0,1,1,25.056
2,3,3,0,1,1,1,0,1,1,83.902
1,2,2,1,0,0,0,1,1,0,113.2
3,3,3,0,1,1,1,0,1,1,59.158
3,2,3,1,1,1,0,1,0,0,46.408
4,1,1,0,0,0,0,0,1,0,23.526
3,3,3,0,0,0,1,0,0,0,71.354
1,3,1,0,1,0,0,0,1,0,141.19
1,3,3,1,0,0,1,0,1,1,152.3
1,1,1,0,1,0,1,1,1,1,94.024
2,2,2,1,1,0,0,1,1,0,58.882
4,1,1,0,0,0,0,1,0,0,24.922
1,1,1,0,0,1,1,0,0,0,86.5
3,3,2,1,0,0,0,1,0,1,63.94
2,2,3,1,0,1,1,1,0,0,71.35
3,3,2,1,0,1,0,1,1,0,53.086
4,1,2,1,1,0,0,1,0,0,22.78
3,2,2,0,0,1,0,1,0,0,50.242
4,1,1,1,0,0,0,0,0,1,22.254
1,1,1,0,1,1,0,1,0,0,92.664
2,3,2,0,0,0,0,0,1,1,75.228
3,2,1,1,0,1,0,0,1,1,37.706
1,1,1,1,1,0,0,1,1,0,86.092
4,1,2,0,0,0,1,1,1,0,25.284
3,2,1,0,0,1,0,0,1,0,39.622
4,3,3,0,1,1,0,0,1,1,39.382
2,1,2,1,1,1,0,0,0,1,42.434
3,3,1,0,0,1,1,1,0,1,75.458
1,3,1,1,1,0,0,0,0,1,155.458
3,3,1,0,1,1,1,0,0,1,69.176
2,3,2,1,0,0,1,1,1,1,85.074
3,3,2,1,1,1,1,1,1,0,58.854
2,2,1,0,0,1,0,0,1,1,57.792
4,1,3,0,0,0,0,1,0,0,24.836
3,2,2,1,1,0,0,1,0,0,46.368
1,3,1,0,0,1,0,1,1,1,153.628
2,2,3,0,1,1,1,0,0,1,69.82
4,1,3,1,1,0,0,0,1,0,23.06
4,3,2,0,0,1,1,0,0,1,50.476
3,1,1,1,1,1,0,0,0,1,28.562
4,1,3,0,1,1,1,1,0,1,25.296
4,1,2,0,1,0,0,0,0,0,24.508
4,2,2,1,0,1,1,1,1,0,31.878
3,1,3,1,0,0,0,1,1,1,31.748
1,1,1,0,0,1,1,1,0,1,95.822
1,3,3,1,1,1,0,1,0,0,172.2
1,3,1,0,0,1,0,1,0,0,182.962
4,2,1,1,0,0,0,1,1,0,30.34
4,3,2,1,1,0,1,1,1,1,42.696
1,2,3,0,0,0,0,1,0,1,135.354
3,2,3,0,0,1,1,1,0,0,54.31
4,1,2,1,1,1,1,1,1,0,23.062
1,2,2,1,1,0,1,1,1,1,118.044
4,2,1,0,1,1,1,0,1,0,31.596
1,1,2,1,1,0,0,0,1,0,78.9
2,2,3,1,1,0,0,1,1,1,59.044
2,1,3,0,1,0,1,1,1,0,49.28
1,3,2,0,1,1,0,0,1,0,141.682
3,2,2,1,0,1,1,0,1,1,41.978
1,1,1,1,1,0,1,0,0,0,79.124
3,1,2,0,1,1,1,1,0,0,33.396
2,2,1,1,1,1,1,0,1,1,58.852
3,1,1,0,1,0,0,0,0,0,31.298
4,3,3,0,1,1,1,0,1,0,43.364
1,1,2,0,1,1,1,0,0,1,85.752
