new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
1,3,2,0,0,1,0,1,1,0,153.066
1,1,3,1,1,1,1,0,0,0,80.582
1,2,3,1,1,1,1,0,0,1,123.538
2,2,1,0,0,0,1,0,1,1,62.188
3,1,1,0,1,1,1,1,1,0,33.448
4,3,1,1,0,1,0,0,0,1,42.946
4,1,2,0,0,1,0,0,1,1,24.306
4,1,2,0,0,0,0,1,0,0,25.16
2,2,1,1,0,1,0,1,0,0,67.692
3,1,1,0,0,1,1,1,1,1,34.3
4,3,3,0,1,1,0,0,0,1,45.884
2,3,3,0,0,1,1,1,0,0,104.788
4,1,2,1,0,0,1,1,1,1,23.866
3,3,2,1,1,0,1,1,0,1,71.024
3,2,3,0,0,1,0,1,0,0,50.032
1,3,2,0,0,0,0,1,1,0,153.46
3,1,3,0,1,1,1,0,1,0,32.298
3,1,1,1,1,0,0,1,0,1,30.918
2,2,1,1,1,0,0,1,1,1,58.998
4,2,3,0,1,1,1,1,1,0,33.11
1,3,1,1,1,0,1,0,0,0,169.86
1,3,1,1,0,0,1,1,0,1,185.554
4,1,2,1,1,0,1,0,1,0,22.554
2,1,3,1,1,0,0,0,0,0,42.996
1,3,3,0,1,0,0,0,0,0,164.384
4,3,2,0,0,0,0,1,1,1,41.044
4,1,2,1,1,1,1,0,1,1,22.664
2,2,2,1,0,0,0,1,1,0,59.56
4,2,1,0,1,1,1,0,1,0,31.596
2,1,2,0,1,0,0,1,1,0,48.794
4,3,3,1,0,0,1,0,0,0,48.636
2,2,3,0,1,1,1,0,0,0,69.676
4,1,1,0,0,0,0,0,1,1,23.488
4,2,3,0,0,0,1,0,0,1,36.98
3,2,1,0,0,1,0,1,1,1,42.582
4,3,3,1,0,0,1,1,0,0,50.236
1,1,3,0,1,1,0,1,1,0,92.626
2,2,3,0,0,1,1,0,0,1,70.97
1,2,3,0,1,1,1,1,0,0,140.09
4,1,2,1,1,1,1,0,1,1,22.664
2,2,3,1,1,1,0,0,0,0,61.912
2,3,1,0,0,1,1,0,0,0,97.152
2,3,2,1,1,1,1,1,1,1,84.032
4,3,3,0,0,1,0,1,0,0,49.242
2,1,3,0,1,1,1,0,1,0,46.434
1,2,3,1,0,1,1,0,1,0,112.784
1,2,2,1,0,1,0,1,0,0,127.804
3,3,2,0,1,0,1,0,1,0,58.954
1,3,2,1,1,1,0,1,1,0,146.116
4,1,2,0,0,1,1,1,1,0,25.202
3,3,1,1,1,0,1,0,1,1,56.008
3,3,3,1,1,0,1,0,1,0,57.312
2,1,1,1,1,1,0,1,0,1,45.972
3,1,3,0,0,1,1,1,0,0,34.006
1,2,3,1,1,0,1,1,1,0,117.46
3,3,3,0,1,1,0,0,0,1,61.424
3,2,1,1,0,1,1,1,1,1,43.916
4,2,2,1,1,1,0,1,0,0,33.97
1,2,2,0,1,1,0,1,0,1,134.706
4,3,3,1,0,0,0,0,1,1,38.458
1,3,2,0,0,1,0,0,0,0,166.986
4,2,2,0,0,0,0,0,1,1,30.354
1,2,2,1,1,0,0,0,0,1,114.664
2,2,1,1,0,1,1,1,1,0,63.11
4,2,1,0,0,1,0,0,0,0,33.696
4,2,2,1,0,1,1,1,1,1,32.254
3,2,2,0,0,0,1,0,1,1,43.948
3,1,2,0,0,1,0,0,1,0,32.032
4,2,3,0,1,1,1,1,1,0,33.11
3,3,1,1,0,0,1,1,1,0,59.572
3,1,3,0,0,0,1,1,1,0,34.354
3,1,2,1,1,1,0,1,0,0,31.128
2,3,1,1,0,0,1,1,0,1,99.532
2,1,1,0,0,1,0,0,0,0,45.67
3,1,2,0,1,1,1,1,0,1,33.59
2,3,1,0,0,0,1,1,1,1,88.19
4,1,3,1,0,1,0,0,0,1,23.586
1,1,1,1,0,0,0,1,1,0,88.288
1,2,3,1,0,0,0,0,0,0,117.062
3,1,2,1,1,0,0,1,0,1,30.908
3,2,1,0,0,1,1,0,1,1,43.634
3,3,3,1,1,1,1,1,1,0,58.642
3,1,1,0,1,1,1,1,1,1,33.55
1,1,3,0,1,1,1,1,0,0,93.496
2,3,1,0,0,0,0,1,1,0,80.57
1,2,2,0,0,0,1,0,1,0,117.256
3,2,2,0,1,1,0,0,1,0,40.216
2,3,1,0,0,0,0,1,0,1,96.284
4,3,3,1,1,0,0,0,1,1,37.83
1,2,3,0,0,1,1,0,1,1,118.076
4,2,2,0,1,1,0,0,0,0,34.0
3,2,2,1,0,1,0,0,0,0,43.802
3,3,3,1,0,0,0,1,0,1,63.862
3,1,3,0,1,1,1,0,0,1,32.082
1,3,3,0,1,0,0,1,1,0,152.69
4,1,3,0,1,1,0,0,1,1,24.558
3,2,1,1,0,1,0,0,0,0,43.066
3,1,3,1,0,1,0,1,0,0,31.51
4,3,2,1,1,1,0,0,1,0,37.616
3,1,1,0,1,1,0,0,0,0,30.642
