new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
1,3,1,1,0,0,0,0,1,1,137.002
3,2,1,0,1,1,0,0,0,1,44.916
4,2,1,0,0,0,1,0,0,0,35.874
1,3,3,1,1,1,1,1,1,0,157.34
4,1,1,0,0,0,0,1,0,0,24.922
4,2,2,1,0,1,0,0,1,1,28.906
1,2,1,0,1,1,0,0,0,1,121.206
4,1,1,0,1,1,0,1,1,0,24.768
1,3,1,1,1,1,1,0,0,0,170.516
4,1,1,1,1,0,0,1,0,1,22.928
4,2,2,0,1,1,0,0,1,0,30.488
3,2,3,1,1,0,0,0,1,1,38.396
1,1,2,1,1,1,1,1,1,1,87.288
4,2,1,0,1,1,1,1,0,0,38.178
4,1,1,0,1,1,0,1,1,1,24.708
4,3,2,1,0,0,1,1,0,1,50.81
2,2,1,1,0,1,0,1,0,1,67.912
4,2,2,0,1,0,1,0,1,0,32.272
3,1,3,0,0,0,0,1,1,1,33.936
1,3,1,1,1,1,0,0,0,0,156.346
3,3,3,1,0,1,1,1,0,1,71.806
2,3,2,0,0,0,0,0,0,1,88.22
3,3,3,1,0,0,1,0,0,0,67.752
3,2,3,1,0,1,1,0,0,1,48.156
1,3,2,0,1,0,0,1,0,0,180.108
2,2,3,1,0,1,0,1,1,1,59.836
3,2,3,1,1,1,1,1,0,0,50.296
2,1,3,1,0,0,0,1,1,0,46.918
3,3,1,1,0,1,0,0,0,1,58.34
1,1,1,0,0,0,0,1,0,0,94.052
1,2,2,0,1,1,1,1,0,0,140.008
4,3,1,1,0,0,0,0,0,1,43.44
2,2,3,0,0,0,1,1,0,0,75.166
1,1,3,1,0,1,1,1,1,1,89.736
3,3,1,0,1,0,0,1,0,0,66.658
4,1,2,0,0,1,0,0,0,1,24.056
1,3,1,1,1,0,1,0,1,1,149.672
2,1,3,0,0,0,0,0,0,1,46.424
4,1,3,1,1,1,1,1,0,0,23.178
3,1,1,1,0,0,1,0,0,1,29.762
3,3,1,1,0,1,0,1,1,0,52.75
3,2,3,0,1,1,0,0,1,1,40.426
3,2,3,0,1,1,0,1,0,0,49.57
4,1,3,0,1,1,0,0,0,1,24.682
4,3,2,1,0,0,1,0,1,1,41.87
3,3,1,1,1,0,1,0,1,0,56.224
1,3,3,1,1,0,0,0,0,0,156.802
1,3,1,0,0,1,0,0,0,0,167.122
1,1,3,0,0,1,0,1,0,1,94.922
1,3,3,1,1,0,1,0,1,0,150.51
1,1,1,1,0,0,0,1,1,1,88.798
1,1,1,0,0,1,1,0,1,0,86.634
3,3,3,1,0,1,1,0,0,0,67.826
1,3,2,0,0,0,1,0,1,1,156.816
2,2,3,0,0,1,0,1,1,1,62.748
1,2,3,0,1,1,1,1,1,1,124.922
4,3,3,1,1,1,0,1,0,0,46.53
1,1,2,0,0,1,1,1,1,0,94.828
3,1,1,1,0,0,0,1,1,0,31.638
4,1,1,0,1,0,0,1,0,1,24.832
2,2,2,0,1,1,1,1,1,1,66.324
2,3,3,0,1,1,0,0,1,1,75.852
3,3,3,0,0,1,0,1,1,1,54.844
3,1,2,1,0,1,1,1,0,1,32.136
4,1,1,0,1,1,0,1,1,0,24.768
3,3,1,1,1,1,0,0,1,1,48.838
2,1,1,0,1,0,1,0,0,1,45.242
1,3,2,1,0,0,1,1,1,0,158.984
3,1,1,0,0,0,0,0,1,0,31.212
2,1,3,1,1,1,1,0,1,1,43.192
3,1,3,0,1,0,1,1,0,0,33.798
4,3,3,0,1,0,0,1,1,0,40.81
1,3,2,0,1,1,0,0,0,0,164.458
1,1,1,0,0,1,0,0,0,1,85.67
4,3,3,1,1,0,1,1,0,1,50.296
3,1,2,1,0,1,1,0,1,1,30.368
2,3,1,1,0,1,0,1,1,1,77.542
4,1,1,0,0,1,0,0,0,1,23.358
3,2,1,1,1,1,1,1,1,0,43.236
4,2,3,1,0,0,0,1,1,0,30.112
1,3,3,0,0,1,0,0,0,1,167.346
3,1,1,1,1,1,0,1,0,1,31.0
1,3,3,1,1,1,1,0,0,0,171.936
3,1,2,1,1,0,1,0,0,0,29.56
1,1,1,1,1,1,1,1,0,1,87.264
4,1,2,0,0,1,1,1,0,0,25.318
4,1,2,1,0,0,1,0,0,0,23.396
4,1,2,1,1,0,1,0,1,1,22.432
1,2,2,0,0,0,0,1,1,1,119.186
2,2,3,0,0,0,1,1,0,1,75.65
2,2,2,1,0,1,0,0,1,0,56.444
4,2,3,0,1,0,0,0,1,0,31.098
4,1,1,0,0,0,1,1,0,1,25.404
4,3,1,1,0,1,0,1,0,0,47.058
2,1,1,1,1,0,0,0,0,0,41.756
3,2,3,1,0,0,1,0,1,1,42.34
1,1,1,1,1,0,1,0,0,1,79.144
3,1,1,1,1,1,0,0,1,0,28.674
3,3,2,1,0,0,1,1,0,0,71.472
2,3,3,1,0,0,0,1,0,0,91.318
