new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
2,2,1,1,0,0,0,0,1,1,55.326
2,3,3,1,0,1,1,0,1,0,81.794
2,1,2,0,0,0,0,0,1,1,45.88
4,3,1,1,0,0,0,1,0,0,46.572
2,3,3,1,1,0,1,0,0,0,92.228
3,2,2,1,0,1,1,0,1,0,41.992
1,1,2,1,0,0,1,0,1,0,82.336
1,2,3,1,0,1,0,0,0,1,117.372
1,1,3,0,0,0,0,0,0,1,86.546
4,1,2,1,0,0,0,1,0,1,23.72
1,3,1,1,0,1,0,1,1,1,147.498
2,2,1,1,1,1,1,0,0,0,65.406
2,2,1,0,0,0,0,1,1,0,62.512
3,2,3,1,1,0,0,1,0,1,46.274
2,2,1,1,1,0,0,1,1,0,58.824
3,3,1,1,0,1,1,1,0,1,71.736
1,3,1,0,0,1,0,1,0,0,182.962
2,2,1,0,0,0,1,1,0,0,75.394
2,2,2,1,1,0,1,1,0,1,70.742
2,3,1,0,1,1,1,0,1,1,83.014
3,3,1,0,1,0,1,0,0,0,68.952
1,2,1,1,1,1,1,0,1,0,110.004
4,1,2,0,1,0,0,1,0,1,24.784
1,1,3,0,0,1,0,0,0,1,86.65
4,1,3,1,0,1,0,0,1,1,23.624
1,2,3,0,1,1,0,0,0,0,122.334
4,2,3,1,1,0,1,1,1,1,31.736
3,2,1,0,0,0,0,0,1,0,39.724
2,1,2,1,1,1,1,1,1,1,46.128
2,3,3,0,0,1,1,1,0,1,104.798
2,3,1,1,0,0,1,0,1,0,80.942
4,3,3,1,1,0,1,1,1,1,42.672
2,2,2,0,1,1,0,0,0,1,65.054
1,2,1,1,1,0,0,1,0,0,125.826
1,2,2,1,1,0,1,1,1,1,118.044
2,2,3,0,0,0,1,0,0,1,70.696
4,1,2,1,1,1,0,1,1,0,23.456
3,2,1,0,0,0,0,1,0,1,49.928
1,1,3,0,1,1,0,0,0,0,85.168
1,2,1,1,0,1,1,1,1,1,119.578
1,1,2,1,0,0,0,1,1,1,88.924
2,2,3,1,0,1,0,1,1,0,59.454
1,2,1,1,0,0,1,0,0,1,123.974
2,2,3,0,1,0,1,0,1,0,62.674
1,3,2,1,1,1,0,0,1,1,135.914
1,3,3,1,0,0,0,1,1,1,147.76
1,2,3,0,1,0,0,1,0,0,133.43
3,3,1,0,1,0,0,1,0,1,66.604
1,1,2,1,1,0,1,1,0,1,87.29
4,1,1,0,1,0,0,1,0,1,24.832
3,1,3,0,0,1,1,1,1,1,34.108
2,2,3,1,1,1,0,0,0,0,61.912
3,1,2,1,0,0,0,0,0,0,30.1
1,2,1,0,1,1,1,0,1,1,116.314
4,2,3,0,1,0,1,1,0,0,37.962
1,3,2,0,0,0,1,0,0,1,181.532
1,2,1,0,0,1,0,0,1,1,109.242
2,1,2,0,1,0,0,1,0,1,49.28
1,3,2,1,1,0,0,0,1,1,135.862
3,3,2,0,1,1,0,0,0,1,61.064
3,2,3,0,1,0,0,1,1,1,42.536
3,2,2,0,1,1,0,0,1,1,39.83
4,2,1,1,0,1,1,0,1,1,30.44
4,2,1,1,1,1,0,1,1,1,30.114
1,2,3,0,1,0,0,0,1,1,109.412
4,3,2,0,0,0,0,1,0,1,49.132
2,3,2,0,0,1,1,1,0,0,104.776
3,2,2,0,1,1,1,0,1,0,43.85
3,3,3,0,1,1,0,0,0,1,61.424
1,3,3,1,1,1,1,0,0,0,171.936
3,3,1,0,0,0,1,0,1,1,58.696
2,3,3,1,1,0,1,1,1,0,84.006
1,2,3,0,0,0,1,1,1,1,125.676
3,2,2,0,1,0,0,1,0,0,49.952
4,1,2,0,0,0,0,0,1,1,24.324
3,1,3,1,1,0,1,0,0,0,30.258
2,3,1,1,0,1,0,0,0,1,83.504
2,1,3,1,1,0,1,1,1,0,45.94
1,1,3,1,0,1,0,0,0,0,81.782
2,2,1,0,1,1,1,0,1,1,62.006
4,2,1,0,1,0,1,1,0,1,38.012
3,1,1,1,1,0,1,1,1,1,31.336
1,2,1,1,1,0,1,1,1,1,117.842
1,1,3,1,0,0,1,0,1,0,82.656
3,3,3,1,1,1,0,1,1,1,52.128
2,2,1,1,1,0,1,0,1,0,58.65
1,2,1,1,1,0,1,1,1,0,117.458
2,2,3,0,0,1,1,1,0,1,75.81
4,1,2,1,1,0,0,1,1,0,23.12
4,2,3,0,1,0,1,0,1,1,32.786
1,3,2,1,1,0,0,0,0,1,155.83
4,2,3,0,0,1,0,1,0,1,36.652
1,2,1,1,0,1,0,0,0,0,116.326
3,2,2,1,0,1,1,1,0,1,50.784
3,1,2,0,0,0,0,1,1,1,33.832
3,3,1,0,0,0,1,1,1,1,61.764
4,1,2,1,0,1,1,1,1,0,24.108
3,1,3,1,0,0,0,1,1,0,31.772
3,1,3,0,1,1,0,0,0,0,31.978
3,3,2,1,0,1,0,1,0,0,63.93
