new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
4,2,2,0,0,0,0,0,1,0,30.682
1,1,2,1,0,0,0,1,1,1,88.924
3,2,3,0,0,1,1,1,0,1,54.236
2,3,2,1,0,1,0,0,0,1,84.226
4,3,3,1,0,0,0,1,1,1,39.458
1,3,2,1,1,0,0,1,0,0,171.5
4,1,3,1,0,1,0,0,0,0,23.6
2,1,3,0,0,1,1,1,1,1,50.644
4,3,1,0,1,1,1,1,0,0,52.318
3,2,1,1,1,1,0,1,1,0,40.134
2,2,1,1,0,0,0,0,0,0,61.57
1,2,1,1,1,1,0,1,0,1,126.692
4,3,1,1,0,0,0,0,1,1,37.192
3,3,1,1,1,1,1,1,1,0,58.796
3,2,2,1,0,0,1,1,1,1,43.858
4,2,3,1,0,0,1,1,1,0,31.854
4,3,1,0,0,1,0,0,0,0,45.446
2,1,1,0,1,0,1,0,1,0,45.336
2,3,3,0,0,1,0,1,1,1,80.61
3,3,1,1,1,1,1,1,0,0,71.014
4,2,2,1,1,0,1,0,1,0,30.84
3,1,3,0,1,1,0,1,0,0,33.288
2,2,3,1,0,0,0,1,0,0,67.338
3,2,3,0,0,0,1,1,1,0,46.122
2,3,2,1,1,1,0,0,0,1,83.222
3,3,1,1,0,0,0,1,0,1,63.924
1,1,3,0,1,1,1,0,0,1,86.296
2,3,1,1,1,1,0,1,1,1,76.774
1,3,3,1,1,1,0,0,0,0,157.672
3,2,3,0,0,0,0,1,1,0,42.71
1,2,3,1,1,0,0,1,0,0,125.778
3,3,1,1,0,1,1,0,0,0,66.96
3,2,1,1,0,0,1,0,0,1,47.036
3,3,2,0,1,1,1,1,1,0,61.424
3,2,2,0,0,0,1,1,1,1,46.024
1,2,2,1,1,0,1,0,1,0,110.736
2,1,2,1,0,0,1,0,0,1,44.536
3,3,1,1,1,1,0,0,1,0,49.008
4,2,2,1,1,0,0,1,0,1,33.836
2,1,2,0,0,1,0,0,1,0,46.272
4,2,1,1,1,0,1,1,0,1,35.806
3,3,3,0,1,0,0,0,0,0,61.386
4,3,2,0,1,0,1,0,0,1,49.37
4,2,3,0,0,0,0,0,0,1,34.752
1,3,1,1,0,0,1,1,0,0,184.774
4,3,1,1,1,0,0,1,0,1,46.252
3,2,3,1,0,1,0,0,0,0,44.274
4,1,3,0,0,0,0,0,1,0,25.014
2,1,3,1,1,1,1,1,0,0,45.894
2,3,3,0,1,1,0,0,0,1,87.614
3,3,1,1,1,0,1,0,1,1,56.008
2,2,1,0,0,0,1,0,1,1,62.188
1,1,3,0,1,1,1,0,1,0,85.998
4,2,2,1,0,1,1,0,1,0,30.974
1,3,1,0,1,0,0,1,1,0,152.832
2,1,1,1,0,0,0,0,0,1,42.99
1,3,1,1,0,1,0,0,1,0,137.124
4,2,2,0,0,1,0,1,0,0,36.432
2,2,2,1,1,0,0,0,1,1,55.12
1,2,2,1,1,1,0,1,1,1,111.83
2,2,2,0,1,0,1,1,0,0,74.474
2,3,3,0,0,0,0,1,0,1,96.398
3,2,3,1,1,1,0,0,0,0,43.608
2,2,1,1,1,1,0,1,1,1,58.836
3,3,3,0,0,0,1,1,1,1,61.62
4,3,2,0,0,0,0,0,0,1,45.722
3,1,3,1,0,0,0,1,0,0,31.8
3,3,2,1,0,1,0,0,1,0,50.354
2,3,1,1,0,1,0,1,1,1,77.542
4,1,3,0,1,1,0,0,0,1,24.682
1,1,3,0,0,1,0,1,0,1,94.922
2,1,2,1,1,1,0,1,1,1,46.01
2,3,2,0,0,0,0,0,1,0,75.606
3,3,1,0,0,1,0,0,1,0,51.492
1,2,1,0,1,0,0,0,1,0,108.38
3,3,1,1,1,1,1,0,0,0,65.988
3,1,2,1,1,1,0,1,1,0,30.698
4,3,2,1,1,1,1,1,0,0,50.19
4,1,1,1,0,0,1,1,1,1,23.83
4,2,1,0,0,1,0,1,0,0,36.428
4,3,3,1,1,0,1,1,1,0,42.708
3,2,1,1,1,1,1,0,0,0,46.656
1,3,2,1,1,1,0,0,1,0,136.276
4,3,2,0,0,1,0,0,1,0,39.052
2,2,2,0,1,0,0,1,0,0,70.856
2,1,3,1,1,1,1,1,1,0,45.858
4,3,3,1,0,1,1,1,0,1,50.912
2,1,2,0,1,1,0,1,1,0,49.102
1,2,2,1,0,1,1,1,1,1,119.808
1,1,3,1,1,0,1,1,1,1,87.056
1,1,1,0,1,0,0,0,1,0,83.834
4,3,2,0,0,0,1,1,0,0,53.128
4,1,3,1,1,1,1,0,1,1,23.268
2,3,3,0,0,1,0,0,0,0,89.296
2,2,3,1,1,0,0,0,0,1,61.282
1,1,3,0,0,1,1,0,1,0,87.562
2,1,2,1,0,1,1,0,0,0,44.238
2,3,1,1,1,1,1,0,1,1,79.904
2,3,1,1,1,1,0,0,1,1,71.382
3,3,2,1,1,0,1,0,1,1,56.558
