new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
2,2,3,1,0,1,1,0,0,1,67.2
4,2,1,0,1,1,1,1,0,1,38.124
1,1,1,0,0,1,0,0,1,0,85.616
4,3,1,1,0,1,1,1,0,1,50.664
4,3,1,1,1,1,1,1,1,1,42.854
1,2,2,1,0,1,0,0,0,0,116.96
4,2,1,1,0,1,1,1,1,0,32.09
2,2,3,0,1,0,1,1,0,0,74.31
1,1,3,1,0,0,0,0,0,0,81.656
1,2,2,1,1,0,1,0,0,0,122.508
2,3,2,0,1,1,1,0,1,0,83.398
3,3,3,0,0,0,0,1,0,1,67.308
1,3,2,1,1,0,0,1,1,0,145.908
1,1,3,0,1,1,1,1,0,1,93.932
2,2,1,0,0,1,1,1,0,1,75.83
2,1,3,1,1,0,1,1,0,1,46.192
1,1,2,1,1,1,0,1,0,1,86.594
1,1,2,0,1,0,0,0,1,0,84.532
2,3,1,0,1,0,0,0,0,0,86.416
4,3,3,0,0,1,1,1,0,0,53.13
2,2,1,1,0,1,1,0,0,1,66.262
2,2,2,0,1,1,1,1,0,0,74.744
1,1,3,0,0,1,0,1,1,1,94.792
2,2,2,1,1,0,1,0,0,0,65.462
1,2,1,0,1,0,1,1,0,1,140.73
4,2,1,1,1,1,0,0,0,1,31.152
1,2,2,0,1,1,0,0,0,1,121.946
4,1,1,1,1,1,1,0,1,0,22.168
3,2,2,1,0,1,0,1,1,0,40.622
2,2,3,1,0,1,0,1,1,1,59.836
3,1,1,1,1,0,1,0,1,0,29.006
4,1,2,1,1,0,1,0,0,0,22.842
1,3,1,0,0,1,1,1,1,0,164.836
4,1,1,1,0,1,0,1,0,1,23.666
2,3,1,0,0,0,1,1,0,1,104.756
1,2,3,0,0,0,0,1,0,0,134.716
1,2,3,0,1,1,0,0,0,1,122.42
1,1,3,0,0,0,0,1,0,0,93.922
1,2,3,0,0,1,1,0,0,1,132.422
2,1,2,1,0,0,1,0,1,1,44.08
4,3,1,1,1,1,0,1,0,1,46.582
4,2,3,1,1,0,0,0,0,0,32.598
4,3,1,1,1,1,0,0,1,0,36.996
3,3,2,0,0,1,1,0,0,1,71.122
1,2,2,1,0,0,1,1,1,1,119.458
2,1,3,0,1,1,1,0,1,0,46.434
2,1,3,1,1,1,0,1,1,1,45.874
3,1,3,1,1,1,0,0,1,0,29.918
3,3,2,1,0,0,1,0,0,1,67.278
3,3,1,0,0,0,1,0,0,0,70.548
3,2,2,0,0,1,0,1,1,0,42.726
1,3,3,1,0,0,0,0,1,0,138.57
4,3,2,1,0,0,1,1,0,0,50.338
4,3,3,1,0,1,0,0,0,0,44.554
3,3,2,1,0,1,0,1,0,1,63.924
1,3,1,1,0,1,0,0,1,1,136.976
3,2,1,1,0,0,0,0,1,1,38.016
4,3,2,0,1,0,0,1,0,0,48.718
2,3,1,0,0,1,0,0,0,1,88.032
2,3,1,1,1,1,0,1,0,0,90.854
3,2,3,1,0,0,0,1,0,1,47.028
2,1,3,1,0,1,1,0,0,0,44.616
3,1,1,1,1,0,0,0,1,1,28.428
3,1,2,0,1,1,1,0,0,0,31.724
2,2,1,0,1,1,0,1,1,0,62.084
1,2,3,0,0,0,1,1,1,1,125.676
1,3,3,1,1,1,0,0,0,0,157.672
1,2,1,0,0,1,0,1,0,0,135.368
3,1,2,1,0,0,1,0,0,1,30.434
1,2,3,0,1,0,0,1,0,0,133.43
2,1,2,1,1,1,0,1,1,1,46.01
2,3,1,1,0,1,0,0,0,1,83.504
4,2,3,0,1,1,0,1,0,0,36.104
1,3,2,0,0,0,1,1,1,1,165.592
3,2,3,0,1,0,1,0,1,1,44.034
1,1,1,1,1,1,1,0,1,0,79.33
4,1,2,1,1,1,0,0,1,0,22.854
2,2,2,1,0,1,0,0,0,0,62.452
4,2,1,1,0,0,0,0,1,0,28.516
2,1,3,0,0,0,1,1,1,1,50.566
1,1,2,1,0,1,1,0,1,0,82.328
4,1,2,1,0,0,0,1,1,0,23.582
3,1,1,1,0,1,0,0,1,0,29.604
4,1,3,1,0,1,0,0,1,1,23.624
2,2,3,1,0,1,0,1,0,0,67.862
1,1,1,1,0,1,0,1,1,1,88.67
2,2,1,0,1,0,0,1,0,1,70.69
2,2,3,1,0,0,1,0,0,0,66.816
4,1,3,0,1,1,1,0,1,0,24.628
3,1,2,1,1,1,1,0,1,0,29.806
3,2,3,1,1,1,1,0,1,1,41.736
2,1,1,0,1,1,1,0,0,1,45.34
3,1,2,1,1,1,1,0,0,0,29.674
3,1,2,0,0,1,0,1,1,0,33.714
2,3,3,0,0,0,0,1,0,1,96.398
1,1,2,0,1,0,1,1,0,0,93.312
3,2,1,1,1,0,0,1,1,0,40.09
4,2,1,1,1,0,0,0,0,1,31.096
2,2,2,0,1,1,0,1,0,1,71.19
3,3,2,1,0,1,1,1,0,1,71.926
