new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
3,3,2,0,1,0,1,1,1,0,61.668
3,3,3,1,1,1,0,1,1,1,52.128
1,2,3,1,0,0,1,1,1,1,119.416
3,3,1,1,0,1,0,0,0,0,58.186
3,3,3,1,0,1,1,1,0,0,71.682
1,3,1,0,1,1,1,1,1,1,164.684
2,2,3,1,1,0,0,1,0,1,66.712
1,1,3,0,0,1,0,1,0,1,94.922
2,3,1,1,1,1,0,1,1,1,76.774
4,2,3,0,1,1,0,1,1,0,31.4
1,1,3,1,1,1,0,0,0,0,79.97
1,2,3,1,0,1,0,1,1,0,113.224
2,2,2,0,0,1,1,1,1,1,66.43
4,3,2,0,1,0,0,0,1,1,39.148
2,1,1,1,0,0,1,1,0,0,47.002
3,1,2,0,0,1,1,1,1,1,34.37
2,2,3,0,1,1,1,0,1,0,62.83
2,3,1,1,0,1,0,1,1,1,77.542
1,2,1,1,1,1,1,0,0,0,122.262
2,1,3,1,1,1,1,0,1,1,43.192
4,1,2,1,1,0,1,1,0,1,23.264
1,3,2,1,0,0,1,1,1,0,158.984
3,2,2,1,0,0,0,1,1,0,40.642
1,1,1,1,1,1,0,1,1,0,86.252
3,1,1,0,1,1,0,0,1,1,30.536
1,1,3,1,0,1,0,1,1,1,88.962
1,2,1,0,1,1,0,0,1,0,108.404
2,1,3,0,0,0,0,1,1,1,49.906
3,3,1,0,1,0,1,1,1,0,61.49
4,3,2,0,0,0,0,0,1,0,39.264
2,2,1,0,0,1,0,1,1,0,62.578
2,2,1,1,0,0,1,1,1,1,63.256
4,1,1,1,0,0,0,1,0,0,23.824
2,2,1,0,1,1,0,0,1,1,57.422
2,2,3,0,1,1,1,0,1,0,62.83
2,1,2,0,0,1,0,1,1,0,49.774
2,2,2,0,1,1,1,1,0,1,74.972
3,3,1,1,0,0,0,0,0,0,57.95
4,3,3,0,0,0,0,0,0,0,46.5
3,2,1,1,1,0,1,1,0,1,50.05
2,1,1,1,0,1,1,0,0,0,43.664
2,3,1,1,1,0,1,1,0,1,98.764
3,3,3,1,0,0,0,0,0,1,58.88
3,2,2,1,1,0,0,0,0,1,42.744
1,2,3,1,0,0,1,0,1,0,112.858
2,3,1,1,1,1,1,1,0,1,99.084
2,2,1,0,1,1,1,0,0,0,69.05
4,3,1,1,0,1,1,1,0,1,50.664
2,3,3,1,0,0,0,0,1,1,73.36
2,2,2,1,1,0,0,1,0,1,66.818
4,1,2,1,0,0,1,0,0,1,23.114
1,1,2,0,0,1,0,0,0,1,86.234
2,2,2,0,0,1,1,0,0,1,70.318
4,3,1,1,0,0,1,0,1,1,41.596
2,3,3,1,0,0,1,0,1,1,81.852
2,3,2,1,0,0,1,1,0,1,99.664
3,1,3,1,0,1,0,0,1,0,30.732
4,1,3,0,0,0,0,1,0,0,24.836
4,1,1,0,1,0,1,0,0,1,23.296
1,3,3,0,0,1,1,1,0,1,195.566
4,3,3,0,1,1,0,1,0,0,48.906
1,3,3,0,0,1,0,0,1,0,142.864
1,2,3,0,0,1,0,0,0,1,124.396
3,2,1,1,0,0,0,0,1,0,38.086
3,3,2,1,1,0,0,1,1,0,52.184
4,2,3,1,0,1,0,1,0,1,34.692
3,1,3,1,0,0,0,0,0,1,30.706
1,3,3,0,1,1,1,1,0,1,193.792
1,3,2,0,0,1,0,1,1,0,153.066
4,1,2,1,0,0,1,0,0,0,23.396
1,2,2,0,0,0,0,1,0,1,135.612
3,3,1,1,0,1,1,1,1,1,59.118
1,2,1,1,0,0,1,0,1,1,112.572
2,3,3,1,1,1,0,1,1,1,76.83
3,1,1,1,1,1,0,1,0,0,30.86
2,3,1,0,0,1,0,0,0,1,88.032
1,1,3,1,1,1,1,0,1,1,80.502
1,3,3,1,0,0,1,0,0,1,172.956
4,3,2,1,1,1,1,0,1,1,41.228
3,3,1,1,1,1,0,0,1,0,49.008
3,1,3,1,0,1,1,0,0,0,31.134
1,2,2,1,1,1,0,0,1,1,103.448
4,3,1,1,1,0,0,0,1,0,36.91
2,2,3,0,1,0,1,1,0,0,74.31
3,3,2,0,0,0,1,0,0,1,70.858
2,2,2,1,0,0,0,1,0,0,67.508
4,1,2,1,1,0,1,0,1,1,22.432
3,2,2,1,0,1,0,0,0,1,43.294
2,1,2,1,0,1,1,1,1,0,47.29
4,1,2,0,0,1,1,0,0,1,24.368
4,2,1,1,1,1,0,1,1,1,30.114
3,2,1,1,0,1,0,1,1,1,40.706
4,2,1,1,1,0,1,1,0,0,35.482
3,3,3,0,1,1,0,1,0,1,66.808
4,1,3,1,1,0,0,1,1,1,23.334
4,1,1,1,1,1,1,1,1,1,23.546
2,3,3,1,0,1,0,1,0,1,91.87
1,2,3,0,0,0,1,1,0,1,142.07
2,2,1,1,1,0,0,0,1,1,54.504
4,1,3,1,0,1,0,1,1,0,23.662
