new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
4,1,1,1,1,0,0,0,1,0,21.556
3,1,1,1,1,1,1,0,1,1,28.938
3,3,1,1,0,0,1,0,0,1,66.616
1,1,3,0,0,0,1,0,0,0,87.624
3,3,3,1,0,1,1,1,1,0,59.394
1,3,3,1,0,1,1,0,1,0,151.834
3,3,2,1,0,0,1,1,1,1,59.248
4,3,2,1,1,1,0,0,0,0,43.484
4,1,2,0,1,1,1,1,0,1,25.184
4,1,3,0,0,0,0,1,1,1,25.166
3,3,3,0,1,1,0,0,0,1,61.424
3,1,2,1,0,0,1,1,1,1,31.914
4,2,3,0,1,0,0,1,1,0,31.75
1,2,1,0,1,0,1,1,1,1,124.938
3,2,2,1,0,1,1,1,0,0,51.16
1,2,2,1,1,1,1,1,1,0,117.354
4,3,3,0,0,1,0,1,1,0,40.842
2,3,2,1,0,0,1,0,1,1,81.304
1,3,3,0,0,1,1,0,1,1,157.444
3,2,2,1,0,0,1,0,0,1,47.514
2,2,3,0,1,0,1,0,0,0,69.724
4,2,1,0,1,0,0,1,1,1,31.78
4,2,3,1,1,0,0,1,0,1,33.89
1,2,3,1,0,0,1,1,1,1,119.416
1,3,3,1,0,0,1,0,1,0,152.032
2,1,3,0,0,0,0,0,1,0,46.564
3,1,2,0,1,0,0,0,1,1,31.186
3,3,3,1,0,0,0,1,0,0,63.816
1,3,1,1,0,0,1,1,0,0,184.774
4,1,1,0,1,1,0,0,0,1,23.328
2,2,2,0,0,1,1,0,1,1,62.904
3,1,3,0,0,0,0,1,0,0,33.736
1,3,2,0,0,1,1,0,1,0,156.372
4,1,1,1,0,1,0,0,0,1,22.172
4,2,2,1,1,0,1,0,0,1,33.982
4,3,2,0,0,0,0,0,1,0,39.264
3,2,1,1,0,0,1,0,1,1,41.444
3,2,1,0,1,0,1,0,1,1,43.37
1,1,1,0,0,0,1,0,1,1,86.608
3,2,3,1,0,0,0,1,1,0,40.768
3,3,3,1,1,0,1,0,0,0,66.9
1,1,1,0,0,0,0,1,1,1,94.59
3,2,3,0,1,0,1,1,0,0,53.552
1,3,3,0,0,0,0,1,0,1,182.222
3,2,1,0,1,0,1,0,1,1,43.37
3,2,2,0,1,1,0,0,1,1,39.83
3,2,2,1,1,0,1,0,1,1,41.346
2,2,2,0,1,0,0,0,1,1,57.944
3,1,3,1,0,0,1,1,0,1,32.246
1,3,3,1,1,0,1,0,0,0,171.078
1,3,1,1,0,0,1,0,0,0,171.492
4,1,1,1,1,0,1,0,1,0,79.142
1,2,1,0,1,1,0,0,0,1,121.206
1,3,1,0,1,1,1,1,1,1,164.684
4,2,3,0,1,1,0,0,0,0,34.49
1,2,2,0,0,0,0,0,0,1,123.106
2,2,3,0,1,1,0,0,0,1,65.308
3,1,1,1,0,1,0,1,1,1,31.864
3,1,2,1,1,1,0,1,0,1,31.134
1,3,3,0,1,1,1,0,0,1,179.694
1,3,3,1,0,0,1,1,0,1,185.656
1,1,3,1,0,1,0,0,1,0,81.73
4,1,2,0,1,0,0,0,1,1,23.884
4,3,1,1,0,0,0,0,0,1,43.44
3,1,3,0,1,1,1,1,0,1,33.614
2,2,2,0,0,1,0,1,1,1,62.67
4,3,1,1,1,0,1,1,0,1,50.004
2,3,2,0,0,0,0,1,1,0,80.354
1,2,1,1,0,0,1,0,0,0,123.666
3,1,3,0,1,1,1,1,0,0,33.554
3,2,1,1,1,1,0,0,0,0,42.55
1,2,1,1,0,1,0,0,0,0,116.326
3,1,3,1,0,1,1,1,0,0,31.88
3,3,2,0,0,1,1,0,0,1,71.122
1,2,3,0,0,1,1,0,0,0,132.062
4,2,2,0,0,0,1,0,0,0,36.318
1,3,3,1,0,1,1,0,0,0,173.418
2,2,3,0,1,1,0,0,0,1,65.308
1,2,2,0,0,0,1,0,0,1,131.498
2,1,3,0,1,1,0,1,0,1,49.434
3,3,1,1,0,0,0,0,0,0,57.95
3,1,2,1,0,1,0,1,1,0,31.564
3,3,3,0,1,1,0,0,1,1,51.746
1,2,2,0,0,1,0,1,1,1,119.45
1,2,2,1,0,1,1,1,1,0,119.08
1,3,2,0,1,0,1,0,1,0,155.784
1,1,1,0,1,1,1,1,1,1,94.018
2,2,1,0,0,0,1,1,1,0,66.55
4,2,3,1,0,0,0,1,0,0,34.26
4,1,2,0,1,1,1,1,1,0,24.838
3,2,1,0,0,0,0,0,0,0,45.426
3,3,2,1,0,0,1,1,1,0,59.384
4,1,2,1,0,1,0,0,0,0,23.2
3,2,2,1,0,1,0,0,0,1,43.294
4,1,1,0,1,0,1,1,0,1,25.11
4,1,1,1,0,0,0,1,0,1,23.62
2,1,1,0,0,0,0,0,1,0,45.504
2,1,3,0,0,1,1,0,1,1,47.042
4,2,3,0,1,0,0,1,1,1,31.722
2,2,1,0,1,0,1,0,1,0,61.788
