new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
4,2,2,1,0,1,0,1,1,1,30.378
3,2,1,0,0,0,1,0,0,1,50.148
4,3,3,0,0,0,1,1,1,0,44.716
2,2,2,1,0,0,1,1,1,1,63.298
4,2,2,1,1,0,1,1,0,1,36.126
4,1,1,1,0,0,0,1,1,1,23.768
1,1,2,0,1,1,1,1,1,0,93.486
4,1,2,0,1,1,0,0,0,0,24.032
4,3,1,1,1,0,0,1,0,1,46.252
4,2,3,0,0,1,0,0,1,1,30.886
3,3,2,1,1,1,0,0,1,1,49.426
4,1,2,1,1,1,0,1,0,1,23.39
4,1,3,0,1,0,1,0,1,1,24.694
1,1,1,1,0,1,1,1,1,0,89.17
3,2,1,0,1,1,1,0,1,0,43.108
2,2,3,0,0,0,1,0,1,0,63.374
3,3,3,1,1,1,0,1,1,0,52.128
1,1,3,1,1,1,0,1,0,1,86.89
2,3,3,0,0,1,0,1,0,1,96.672
3,3,3,1,0,0,0,1,1,0,52.69
1,1,1,1,0,0,1,0,1,0,81.742
2,3,3,0,0,1,0,1,1,1,80.61
3,3,1,0,0,1,1,1,0,1,75.458
1,1,1,0,0,1,0,1,1,0,94.09
2,2,1,1,1,0,0,0,0,1,60.416
4,1,3,0,0,1,0,1,0,1,25.41
4,2,1,0,0,1,1,1,1,0,33.582
2,3,3,1,1,1,1,0,0,0,92.482
1,2,3,0,1,0,0,1,0,0,133.43
3,3,1,1,0,0,0,1,0,0,63.71
1,2,1,0,1,0,1,0,1,0,115.976
3,1,1,1,1,0,0,0,1,1,28.428
1,2,1,1,0,1,0,0,1,0,104.622
1,1,2,1,0,0,0,0,1,0,81.224
2,2,2,0,1,0,1,0,0,0,69.212
3,1,2,1,0,0,0,1,1,0,31.656
1,3,1,0,1,1,0,0,1,0,141.164
1,3,1,1,1,0,1,0,1,1,149.672
3,1,2,0,1,0,0,0,1,0,31.33
1,3,2,1,1,1,1,1,1,1,157.898
2,1,2,1,1,1,1,0,1,1,42.904
3,1,3,0,1,0,1,0,0,1,31.986
3,3,1,0,0,1,1,0,1,0,58.612
2,3,2,0,0,0,0,1,0,0,96.118
4,2,3,0,1,0,0,0,1,1,30.716
1,1,1,0,0,1,1,1,1,0,94.876
4,3,1,0,1,0,1,1,1,0,44.536
4,3,1,0,1,0,0,1,0,1,48.678
1,1,1,0,1,1,1,1,0,0,93.582
1,1,1,1,0,0,0,0,0,0,80.742
3,2,3,0,0,0,1,1,0,1,53.974
4,3,3,0,0,1,1,1,1,1,44.714
3,2,2,0,0,0,0,1,1,0,42.634
3,1,1,1,1,1,0,0,0,0,29.01
4,3,2,1,1,1,1,0,1,1,41.228
3,2,3,1,0,1,0,1,1,0,40.398
1,3,2,1,1,1,1,1,1,1,157.898
2,2,2,1,1,1,1,1,0,0,70.476
2,2,3,0,0,1,0,0,0,1,66.288
2,3,2,1,0,1,0,0,0,0,84.418
1,3,3,0,0,0,0,1,0,0,181.98
3,1,2,1,1,1,1,0,1,0,29.806
4,1,1,0,0,1,0,0,0,1,23.358
2,3,2,1,1,0,1,0,0,0,91.742
4,1,1,1,0,0,1,0,0,0,23.034
2,1,1,1,0,0,1,1,1,0,47.338
3,2,1,1,0,0,0,0,1,1,38.016
2,1,2,1,0,0,0,1,1,1,46.968
2,2,3,1,1,1,1,1,0,0,70.59
2,2,2,0,0,0,1,1,1,1,66.488
3,2,1,0,0,1,0,1,0,1,50.02
4,2,1,0,0,0,1,1,1,1,33.658
1,3,1,0,0,1,1,1,0,0,194.758
3,1,2,1,0,0,0,1,0,0,31.662
1,1,3,1,1,1,1,1,0,1,87.288
2,2,3,1,1,0,1,1,1,1,62.406
1,1,2,0,1,0,1,0,0,1,85.47
4,2,2,0,0,0,0,1,1,0,31.57
4,2,2,1,0,0,0,1,0,1,34.466
2,3,3,0,0,1,1,0,1,0,84.32
4,1,1,0,1,0,1,0,1,1,23.386
1,3,3,1,1,1,0,0,0,0,157.672
2,3,1,0,0,0,1,0,1,1,83.59
4,1,1,0,0,1,0,0,1,0,23.478
3,2,1,1,1,0,0,0,0,1,42.198
3,3,1,0,0,0,0,0,0,1,61.406
1,3,2,0,1,1,0,0,1,0,141.682
1,3,3,0,1,0,1,1,0,1,193.088
2,1,3,1,1,0,0,0,0,0,42.996
3,1,3,0,0,1,1,1,0,1,34.214
2,1,1,1,1,1,0,1,1,0,45.674
3,2,1,0,1,0,0,0,1,0,39.666
4,2,1,1,0,1,0,1,0,0,34.686
1,2,2,1,1,1,1,1,0,0,132.146
3,3,1,1,0,1,1,1,0,1,71.736
3,1,3,1,1,0,0,0,0,1,30.138
1,3,1,1,0,0,0,1,1,1,147.982
4,3,3,0,1,0,1,1,0,1,52.788
1,2,1,0,1,0,1,0,0,1,128.854
4,1,2,1,1,0,0,0,0,1,22.34
