new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
3,2,2,0,1,0,1,1,1,1,45.824
1,1,1,0,0,1,1,0,0,1,86.822
3,2,3,0,1,1,0,1,0,1,49.556
4,3,1,0,0,1,1,1,0,0,53.248
2,2,2,0,0,1,1,0,0,1,70.318
2,3,3,1,1,1,0,1,1,0,76.59
3,1,3,0,0,1,0,0,0,0,32.364
3,3,2,1,0,0,0,0,0,1,58.42
2,1,3,1,1,0,0,0,1,1,42.604
3,2,1,0,1,1,0,1,0,1,49.436
3,2,1,0,1,0,0,1,0,1,49.974
4,1,1,0,0,1,0,0,1,1,23.39
4,2,2,1,1,0,0,0,0,1,31.76
3,2,1,1,0,0,0,0,1,0,38.086
1,1,1,1,1,1,0,1,0,1,86.582
3,1,2,1,1,0,0,0,1,0,29.24
1,1,3,0,1,0,1,1,0,1,93.822
3,1,3,0,0,0,1,0,0,1,32.634
3,2,1,1,0,1,1,1,0,0,51.016
3,1,3,0,1,0,1,1,1,1,33.7
4,2,3,0,1,0,1,1,0,1,38.194
3,3,2,1,1,0,0,1,1,1,52.088
3,3,3,0,1,0,1,1,0,0,74.48
3,1,2,0,0,0,1,1,1,0,34.172
2,3,1,0,0,0,1,0,1,1,83.59
3,1,2,0,1,0,1,1,1,0,33.454
2,2,3,1,1,0,1,0,0,1,65.942
1,3,3,1,0,0,0,0,0,0,158.636
1,3,3,0,0,0,0,0,1,1,142.656
1,2,2,0,1,0,0,0,1,0,109.124
1,1,1,1,0,0,0,1,1,0,88.288
3,3,1,1,0,0,1,0,1,1,56.88
2,1,1,1,1,1,0,0,1,1,41.85
3,2,3,1,0,1,1,0,0,0,48.484
2,1,2,0,1,0,0,1,1,0,48.794
4,2,1,1,0,0,1,0,0,0,34.074
4,3,1,0,0,1,1,1,0,0,53.248
4,1,3,1,0,1,0,1,1,0,23.662
2,1,2,0,1,1,1,0,1,1,45.902
3,2,3,0,1,1,1,0,1,0,44.134
1,1,2,0,1,1,1,0,1,1,85.54
1,2,3,0,0,1,0,1,0,1,135.996
4,3,2,0,1,0,0,1,0,1,48.778
4,3,2,1,0,1,1,1,1,1,43.22
1,3,1,1,1,1,0,0,0,1,156.172
2,1,2,0,1,1,0,0,0,1,45.278
1,3,1,1,0,0,1,1,0,1,185.554
3,1,1,1,1,1,1,1,0,1,31.16
1,2,2,0,0,1,1,1,1,1,125.612
3,1,3,0,0,1,1,1,1,0,34.046
4,3,3,0,1,0,1,0,1,1,43.29
2,2,2,1,0,0,1,1,1,1,63.298
4,1,2,0,1,1,0,0,1,0,23.964
2,2,3,1,0,1,1,0,0,0,67.166
4,3,2,1,1,1,0,1,1,1,39.126
2,1,3,1,1,1,1,1,1,0,45.858
1,1,2,1,1,1,1,0,1,0,80.156
4,1,2,1,1,0,0,0,0,0,22.312
1,3,2,1,0,0,1,1,0,0,184.776
4,3,3,0,1,0,0,0,0,0,46.072
4,1,2,1,0,0,1,1,1,0,23.66
2,3,1,1,1,0,1,1,0,1,98.764
2,3,3,1,0,0,0,1,0,1,91.664
3,1,1,0,1,1,0,0,1,0,30.672
3,1,3,0,1,0,0,1,1,1,33.552
4,3,2,0,1,0,0,0,1,1,39.148
1,2,2,0,1,0,0,1,1,1,118.636
2,2,1,0,0,0,0,1,1,1,62.64
4,3,2,1,0,0,0,1,0,0,46.764
2,1,2,0,1,0,1,1,1,1,49.78
1,2,2,0,0,1,0,1,0,1,135.978
2,3,3,0,1,0,1,1,0,1,103.418
1,2,2,0,1,1,1,0,1,1,116.76
4,2,2,0,0,1,0,0,1,1,30.22
2,3,1,1,0,0,0,0,0,1,83.266
3,1,1,1,1,0,1,0,1,0,29.006
1,3,2,0,1,1,0,1,0,0,180.844
4,3,1,1,0,1,0,1,0,0,47.058
2,2,1,0,1,0,0,1,1,1,62.436
3,2,2,0,0,0,1,0,0,1,50.622
1,2,1,0,1,1,1,1,1,1,124.814
3,2,3,1,1,0,0,1,1,1,40.238
1,3,1,1,0,1,1,0,1,1,151.222
2,1,1,1,0,1,0,0,0,1,42.772
2,2,3,0,1,1,1,1,0,1,75.18
1,1,1,0,0,0,1,0,0,0,86.354
4,3,2,1,0,0,1,0,1,0,42.006
4,3,1,1,1,0,1,1,0,1,50.004
4,1,1,0,0,1,1,0,0,0,24.072
1,2,3,0,0,1,0,0,1,0,110.278
3,1,1,0,1,0,0,1,1,0,33.512
4,3,2,1,1,1,0,0,1,1,37.614
2,2,2,1,0,1,1,1,0,1,71.738
1,1,1,0,0,0,0,0,1,0,85.394
3,1,2,1,1,1,0,1,1,0,30.698
4,2,2,1,1,0,1,1,0,0,35.912
3,1,3,1,0,1,1,0,1,0,31.342
2,2,3,0,1,0,1,1,0,1,74.706
1,2,2,1,1,0,1,1,0,0,131.674
1,1,3,1,0,0,1,0,1,1,82.818
