new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
3,2,2,1,0,1,0,0,1,1,38.35
2,3,3,0,0,0,1,1,1,0,88.118
3,3,3,0,0,1,0,1,0,0,67.748
4,3,3,0,1,0,0,1,1,0,40.81
1,1,2,0,0,1,1,1,1,0,94.828
4,2,1,1,1,1,1,1,0,0,35.556
2,1,1,0,1,0,1,1,0,1,49.83
2,1,1,1,1,0,0,1,1,1,45.896
3,3,2,0,0,0,0,1,0,1,67.326
1,3,2,0,1,1,1,1,1,0,163.91
1,2,2,1,0,0,1,1,0,1,134.322
3,2,3,1,1,1,0,0,0,0,43.608
1,1,3,1,0,1,0,1,0,0,88.206
3,3,1,0,0,0,0,1,0,1,67.52
1,3,2,1,0,0,1,1,0,0,184.776
2,2,2,1,0,0,1,0,1,1,60.026
4,1,2,1,0,1,1,0,0,0,23.194
2,1,1,0,1,0,1,0,0,0,45.27
3,2,3,0,1,1,1,1,1,0,45.686
2,2,1,1,0,1,1,0,0,1,66.262
4,3,1,0,1,1,0,1,0,0,48.914
4,1,3,0,1,1,0,0,0,0,24.888
2,2,1,1,1,0,1,0,1,1,58.686
1,3,2,0,1,0,0,1,1,0,152.56
2,1,3,1,1,0,0,1,0,0,45.498
2,1,2,1,1,0,1,1,1,1,46.268
4,3,1,0,0,1,0,1,0,0,49.422
2,2,2,0,1,0,0,1,1,0,62.17
4,2,2,1,0,0,0,0,1,0,29.544
3,2,1,0,0,0,0,1,0,0,50.298
2,2,2,1,1,1,0,0,0,1,61.51
2,3,2,0,1,0,0,0,1,1,75.004
4,2,1,0,0,0,0,1,0,1,36.406
3,2,3,0,0,0,1,0,0,1,51.166
2,3,2,1,1,0,1,0,0,1,91.598
3,2,3,1,1,0,0,1,1,1,40.238
3,2,2,1,1,1,1,0,0,1,46.988
4,2,1,0,1,1,1,1,1,1,33.41
1,3,2,0,0,0,1,1,1,0,164.916
4,1,2,1,1,0,1,1,1,0,23.194
4,1,1,1,1,0,1,0,0,0,22.018
3,1,3,1,1,1,0,0,0,0,30.26
4,1,2,1,0,1,0,0,1,0,23.096
2,3,1,0,0,0,1,0,0,0,97.138
2,1,3,0,0,0,0,1,1,1,49.906
1,3,1,0,0,0,1,1,1,0,164.904
3,1,3,0,1,0,0,1,1,0,33.756
3,1,1,0,1,0,0,0,0,1,31.018
3,2,1,1,0,1,1,0,0,1,47.146
1,3,3,0,0,0,1,0,0,1,181.734
4,2,3,0,0,0,1,0,0,0,37.02
1,1,1,0,0,1,1,0,1,0,86.634
4,2,2,0,0,0,1,1,0,1,38.548
2,2,1,0,1,0,1,1,1,1,66.174
1,2,2,0,0,1,1,1,0,0,141.49
3,2,2,0,1,0,0,0,0,0,45.3
4,1,2,1,0,0,0,1,0,0,23.686
1,3,2,1,1,1,1,0,0,0,171.186
3,2,3,0,0,1,0,1,0,1,49.994
1,3,1,0,1,1,1,0,1,0,154.916
2,1,3,0,0,1,1,1,0,1,50.454
1,3,3,1,0,0,0,1,0,1,173.468
3,2,3,0,1,1,0,1,0,1,49.556
2,1,3,1,0,1,0,0,0,0,44.192
3,1,3,0,1,0,0,1,0,0,33.262
1,1,2,1,0,1,1,0,0,1,82.35
4,2,3,0,0,1,1,1,0,1,38.776
1,2,3,1,1,0,1,1,1,0,117.46
4,3,1,1,1,0,1,1,1,0,42.604
4,3,1,1,1,1,0,0,0,1,42.476
1,2,3,0,0,1,1,0,1,1,118.076
1,1,1,0,0,1,1,1,0,1,95.822
2,3,2,0,1,1,1,0,1,1,83.536
3,1,2,1,0,0,0,0,1,1,30.076
2,1,3,0,1,1,0,0,1,0,45.83
1,1,1,1,0,0,0,0,0,0,80.742
3,1,1,1,0,1,0,0,1,1,29.314
3,3,2,1,0,1,0,0,0,0,59.02
4,3,3,0,1,0,0,0,1,0,39.904
3,3,1,1,1,1,1,0,1,0,56.19
1,2,2,1,1,0,0,1,0,1,126.302
3,3,1,0,0,1,0,0,1,0,51.492
1,3,2,1,1,1,0,1,0,0,172.216
2,1,1,0,1,1,0,0,0,1,44.832
1,2,3,1,0,0,1,0,0,0,124.64
1,3,2,1,0,1,1,0,1,0,151.24
3,2,1,1,0,1,1,0,0,0,47.484
1,3,3,0,0,1,0,0,1,0,142.864
2,1,2,1,1,1,0,0,0,1,42.434
1,1,3,0,0,1,0,0,0,1,86.65
3,3,2,1,0,1,1,0,1,0,57.232
1,3,3,1,1,1,1,1,0,0,183.864
3,3,2,1,0,0,1,0,0,1,67.278
2,2,1,0,1,0,0,1,0,0,70.406
3,1,1,1,0,0,0,1,1,1,31.674
3,1,2,1,0,0,1,0,0,1,30.434
4,2,2,1,0,1,0,0,1,1,28.906
4,3,1,0,0,0,0,0,1,1,38.588
4,3,2,1,1,1,1,1,1,0,42.7
4,1,1,1,1,0,1,1,0,1,23.192
