new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
3,2,2,0,0,1,1,0,1,0,43.992
2,3,3,1,0,0,1,0,1,1,81.852
2,3,3,1,0,0,0,1,0,0,91.318
2,3,1,1,0,0,0,0,0,0,83.468
1,1,1,1,1,1,1,0,1,1,79.25
2,1,2,1,0,0,0,0,1,1,43.662
3,1,2,0,0,0,0,1,1,0,33.992
4,1,2,1,0,1,0,1,1,1,23.734
2,1,3,1,0,1,1,1,0,1,47.506
3,2,3,1,0,0,0,1,1,1,40.488
3,2,1,1,1,1,1,0,1,0,41.164
4,3,1,1,1,1,0,0,0,1,42.476
1,3,2,1,1,1,1,0,0,0,171.186
3,2,1,0,1,0,1,1,1,0,45.962
3,1,1,1,0,1,1,1,0,0,32.182
3,2,2,0,0,1,1,0,1,1,43.752
2,2,2,1,1,1,1,0,0,1,65.806
1,2,1,1,0,0,0,1,0,0,127.462
4,3,3,1,0,1,0,1,1,1,39.63
1,3,2,1,0,0,1,1,0,1,185.572
1,3,3,1,0,0,0,0,1,0,138.57
1,3,3,0,0,1,0,1,1,0,153.162
3,3,1,0,0,0,0,1,1,0,54.894
4,2,1,1,1,0,0,1,1,1,29.814
2,1,1,0,1,1,1,1,1,1,49.768
3,2,2,0,1,0,0,1,0,1,50.438
3,1,1,0,1,0,0,0,0,1,31.018
2,3,1,0,1,0,1,1,1,0,87.392
3,3,1,1,0,1,0,0,0,0,58.186
1,2,2,1,1,1,0,0,0,1,115.346
1,3,3,0,1,1,1,0,1,0,155.944
2,3,2,1,1,1,0,1,1,1,76.862
1,2,3,1,1,0,1,1,1,1,117.948
4,1,3,0,0,0,0,1,0,1,25.184
1,3,3,0,0,1,0,1,0,0,182.774
3,3,3,1,1,0,0,0,0,0,58.522
3,2,1,1,1,0,0,1,0,0,46.49
1,3,2,0,0,0,0,0,1,1,142.28
2,2,3,0,0,1,1,0,1,0,63.122
1,3,2,1,0,1,1,1,0,0,185.546
2,1,3,0,1,0,1,1,0,0,49.288
2,2,3,0,0,1,0,0,1,1,58.95
2,3,3,1,0,1,0,0,0,0,84.892
1,2,2,1,1,1,0,0,0,1,115.346
4,2,2,0,1,1,1,1,0,0,38.044
3,2,3,0,1,0,0,1,1,0,42.51
2,3,2,1,0,0,1,0,1,1,81.304
2,2,1,1,1,0,1,0,1,0,58.65
2,1,3,1,0,0,1,0,0,1,44.56
4,2,3,1,1,0,1,0,0,0,34.748
3,2,2,1,1,1,0,1,0,0,46.608
1,1,1,1,1,1,0,0,0,1,78.57
3,2,1,0,0,0,1,1,0,0,54.174
4,2,3,1,0,1,1,0,0,1,35.498
4,3,1,1,0,1,0,0,0,1,42.946
3,3,1,1,1,0,0,0,1,0,49.054
2,3,2,1,0,1,0,1,0,0,91.756
1,2,3,0,0,0,0,1,1,1,119.258
4,1,1,1,0,1,1,1,0,1,24.092
4,3,1,1,1,1,0,1,1,1,39.166
1,1,3,1,0,1,1,0,1,1,82.786
4,2,3,0,1,1,1,1,1,1,33.618
4,2,3,1,1,0,1,1,1,1,31.736
2,2,2,1,1,0,0,1,0,1,66.818
4,2,1,1,1,1,1,1,0,0,35.556
3,3,2,0,0,0,1,0,0,0,70.952
2,1,1,0,0,1,1,1,0,0,50.154
1,1,1,0,0,0,1,1,0,1,95.396
1,1,1,0,0,0,0,1,1,1,94.59
3,1,3,1,1,0,0,0,0,1,30.138
3,3,2,0,1,1,0,1,0,1,67.082
2,2,2,0,1,1,0,0,1,0,58.376
2,1,3,0,1,0,0,1,1,0,49.114
3,1,1,1,0,0,1,0,0,1,29.762
1,3,1,1,1,1,0,0,1,1,135.302
4,2,3,1,0,0,1,1,1,0,31.854
1,2,2,0,1,0,1,0,1,1,116.534
4,1,3,1,0,0,0,1,0,0,23.73
3,2,1,1,0,0,0,0,1,1,38.016
3,3,1,0,1,1,1,1,1,0,61.282
4,2,3,1,1,1,0,1,1,1,29.872
1,1,1,0,0,1,1,1,0,0,95.088
1,2,2,1,0,1,0,1,0,1,128.548
3,3,1,0,1,0,1,0,0,0,68.952
1,2,1,1,1,0,1,1,1,0,117.458
1,2,1,0,1,0,1,0,0,0,128.39
2,3,1,0,1,0,0,1,0,1,95.404
2,1,3,0,1,1,1,0,1,1,46.284
3,2,3,0,0,0,0,0,1,0,40.824
2,3,1,1,0,1,0,0,1,0,72.538
2,3,3,0,1,1,1,0,1,0,84.118
1,1,1,1,0,0,0,1,0,1,88.944
3,1,2,1,0,0,1,1,1,0,31.762
4,2,2,1,1,1,1,0,0,0,34.208
1,1,2,1,1,1,0,0,0,1,79.066
3,2,3,0,0,0,1,1,0,1,53.974
3,3,2,0,0,1,0,1,1,1,55.122
2,2,2,1,1,0,0,0,0,1,61.056
2,3,1,1,0,1,0,1,1,0,77.206
2,1,1,0,1,0,1,1,1,0,49.368
