new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
2,3,3,0,0,1,1,0,0,1,98.336
3,1,3,0,1,0,1,0,1,0,32.214
4,1,2,0,0,1,1,0,1,1,24.374
3,3,3,1,0,1,0,1,0,1,64.254
4,1,2,1,0,1,1,0,0,1,22.998
3,2,2,0,0,0,0,0,1,0,40.512
2,3,3,0,1,0,1,1,1,1,87.662
3,1,2,1,1,1,1,0,1,0,29.806
4,2,3,1,0,0,0,1,0,0,34.26
2,2,1,1,0,0,1,1,0,1,71.352
2,2,3,0,0,0,1,1,0,0,75.166
1,3,2,0,1,0,0,1,1,1,153.088
3,2,1,0,0,0,1,1,0,1,54.04
4,3,2,0,1,1,0,0,1,0,39.128
2,1,3,1,0,1,0,1,1,0,47.066
4,3,1,0,1,1,0,0,1,1,38.272
2,3,2,0,1,0,0,0,0,1,86.744
4,3,3,1,0,1,0,0,0,1,44.148
4,2,3,1,0,0,1,0,1,0,31.67
3,1,2,1,0,0,0,1,1,1,31.676
3,1,2,1,0,0,1,1,0,0,32.018
2,2,1,0,1,1,1,1,1,0,66.038
2,2,3,1,0,1,1,1,1,0,63.122
1,1,2,0,0,1,0,0,0,1,86.234
1,1,1,0,1,1,1,1,0,0,93.582
4,2,1,0,0,1,0,0,1,0,29.858
3,2,2,0,1,1,1,1,0,1,53.392
1,2,3,0,0,1,0,0,0,1,124.396
3,2,2,0,0,1,1,1,0,0,54.392
3,3,2,1,0,1,0,1,0,1,63.924
2,2,3,0,1,1,1,1,0,0,74.582
3,3,2,0,1,0,0,0,1,0,51.728
2,3,2,1,1,0,0,1,1,1,76.806
2,2,2,0,1,0,0,0,0,0,64.772
3,2,2,1,1,0,1,0,0,1,46.864
3,2,2,0,0,1,0,0,1,1,40.146
3,3,2,1,1,0,0,1,1,1,52.088
2,3,1,1,0,1,1,0,0,0,92.544
3,1,1,0,0,1,1,1,0,0,34.046
2,1,2,0,1,1,1,0,0,1,45.82
1,1,1,1,0,0,0,1,1,0,88.288
3,1,2,0,0,1,0,0,0,0,31.956
3,3,2,1,1,1,0,1,1,1,52.074
4,1,1,0,0,0,1,1,1,0,25.422
3,3,2,1,0,0,1,0,1,1,57.356
2,1,2,0,1,0,1,0,1,1,45.698
3,1,2,1,0,1,0,0,1,1,29.928
1,1,3,1,1,0,1,1,1,0,86.656
1,1,2,1,1,0,1,1,0,0,86.828
2,2,2,0,0,0,0,1,0,0,71.252
4,3,3,1,1,1,0,1,0,0,46.53
1,3,3,0,1,0,0,1,0,1,180.666
4,3,2,0,0,0,0,0,0,1,45.722
3,2,2,0,0,1,0,1,1,1,43.036
2,1,1,0,0,0,0,1,0,0,49.896
4,1,3,0,1,1,0,0,0,0,24.888
2,3,2,1,1,1,0,0,1,1,72.078
1,2,3,1,1,0,1,1,0,0,131.904
4,1,3,0,0,0,1,1,1,1,25.33
2,3,1,0,0,0,0,1,0,1,96.284
2,2,3,1,0,1,0,0,0,1,62.79
4,3,3,0,0,1,1,0,0,0,51.282
2,3,1,1,1,1,1,1,0,0,98.636
3,1,1,0,0,1,0,1,1,0,33.808
3,2,3,0,0,0,1,0,1,0,44.392
2,1,3,1,0,1,1,1,1,1,47.492
4,3,1,0,1,0,0,0,1,1,38.466
2,3,1,1,0,1,0,0,0,0,83.836
2,1,2,1,1,1,0,0,1,0,42.708
4,3,2,0,0,1,0,0,1,0,39.052
1,2,3,0,0,0,0,0,1,0,110.27
2,2,3,1,0,0,1,1,0,1,71.434
1,1,1,1,1,0,1,1,0,0,86.72
1,2,3,0,0,1,0,1,0,0,135.076
4,3,1,0,0,1,0,0,0,0,45.446
2,1,2,1,1,1,1,1,0,0,45.93
4,2,2,0,1,0,0,1,1,1,31.674
1,1,1,0,1,0,0,0,0,1,83.758
1,3,3,0,1,1,1,0,1,0,155.944
3,3,3,0,1,0,0,0,0,0,61.386
4,3,2,1,1,0,0,1,1,1,39.018
4,1,1,0,1,0,0,1,0,1,24.832
2,2,1,0,0,0,0,0,1,1,57.844
4,2,2,1,1,1,1,0,1,0,30.834
2,1,2,1,1,0,0,1,0,0,45.496
4,2,2,0,1,1,1,0,0,0,35.906
1,3,3,0,0,0,0,0,1,1,142.656
4,1,1,1,0,1,1,0,0,1,22.496
4,3,1,1,1,1,1,0,0,1,46.682
4,2,3,0,1,1,0,1,1,0,31.4
2,2,1,1,0,0,1,1,1,0,63.382
4,3,1,0,1,1,0,0,0,1,44.928
1,3,2,0,1,0,0,0,1,1,141.614
3,2,3,1,0,0,1,1,1,0,44.074
2,3,1,0,0,1,1,0,1,1,83.392
1,2,3,1,1,0,1,0,1,0,111.148
4,2,1,0,0,1,0,1,0,0,36.428
1,3,2,0,0,0,0,1,1,1,153.556
1,1,1,1,1,0,0,0,1,1,78.442
2,2,2,1,0,1,0,1,1,0,59.94
