new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,Performance
1,3,1,1,0,0,0,0,0,1,157.142
4,1,3,1,1,0,1,0,1,0,23.474
2,2,1,1,0,0,0,1,0,1,67.79
3,2,1,1,1,1,0,1,1,1,40.032
4,1,1,1,1,0,1,1,1,1,23.416
1,3,3,0,0,0,1,0,0,0,181.204
4,3,3,1,1,1,1,1,0,0,50.272
3,3,3,0,1,1,0,1,1,0,54.538
3,1,3,0,1,0,0,0,1,0,31.832
4,1,1,0,1,0,1,1,1,1,25.272
4,3,1,0,0,1,1,0,1,1,42.67
3,2,3,0,1,0,0,0,1,1,40.5
4,3,3,0,1,0,1,0,1,1,43.29
4,3,2,0,1,1,1,1,1,1,44.586
1,3,1,0,1,0,1,1,0,0,191.974
4,3,3,1,0,1,1,0,1,0,42.596
4,2,3,0,1,1,1,1,0,1,38.302
2,1,3,0,0,0,1,1,0,0,50.184
2,3,2,1,0,1,0,1,0,1,91.918
1,1,1,1,0,0,0,0,1,1,80.746
1,3,1,0,0,1,1,0,0,1,181.678
1,2,2,1,1,1,0,0,0,0,115.52
4,3,1,0,0,1,1,1,0,1,53.624
1,2,2,0,0,1,0,0,0,0,123.686
2,1,2,0,1,1,1,0,1,0,46.02
4,3,2,1,0,0,0,1,0,0,46.764
4,1,2,1,0,1,1,0,1,0,23.338
2,3,1,0,0,0,1,1,0,0,104.306
4,3,1,0,0,0,1,1,1,0,44.48
4,3,2,1,1,0,1,0,0,0,47.378
3,1,3,0,1,0,1,0,0,1,31.986
3,2,2,0,1,1,1,0,1,0,43.85
4,1,3,0,1,1,0,1,0,0,24.538
2,3,3,1,0,0,0,1,0,0,91.318
2,3,3,1,1,0,0,0,1,0,72.618
2,3,2,1,1,0,1,0,0,0,91.742
3,1,1,0,1,0,1,0,0,0,31.274
3,2,2,0,1,1,1,1,0,1,53.392
4,2,2,1,0,1,0,0,0,1,32.476
3,1,1,1,1,0,1,0,0,1,29.104
3,3,2,0,1,1,1,0,1,0,58.736
3,1,1,1,1,0,0,0,0,1,28.7
1,2,1,1,1,0,0,1,0,0,125.826
2,1,1,1,1,0,0,1,0,1,45.826
3,3,2,0,0,0,0,0,1,1,51.676
2,1,1,0,1,1,1,1,1,0,49.424
3,3,1,1,0,1,0,1,0,1,64.156
2,2,2,0,1,1,0,0,1,0,58.376
1,2,3,1,1,1,0,0,1,1,104.53
1,1,1,1,1,0,1,0,0,0,79.124
2,3,3,1,1,0,0,1,1,0,76.686
1,2,3,0,0,1,1,0,0,1,132.422
1,2,3,0,0,0,0,0,0,1,123.576
3,1,2,0,1,1,1,1,1,1,33.706
2,3,2,0,1,0,1,0,1,0,83.696
4,1,2,0,0,0,0,0,1,1,24.324
2,1,1,1,0,0,0,0,0,1,42.99
3,1,3,1,0,1,0,0,0,1,30.438
1,3,3,1,0,1,1,0,0,0,173.418
3,3,3,1,1,0,0,1,0,0,63.298
3,1,1,0,0,0,1,0,0,1,31.612
2,3,3,0,1,0,0,1,0,1,95.318
1,2,1,1,0,0,1,1,1,1,119.39
3,2,1,1,1,0,1,1,0,0,50.156
1,1,1,1,0,1,1,0,1,0,81.566
2,3,1,0,0,1,1,0,0,0,97.152
3,1,2,1,0,1,0,1,0,1,31.584
4,1,3,1,0,1,0,1,1,1,23.756
3,2,3,1,1,0,1,1,1,1,43.42
2,2,3,1,0,1,0,1,0,1,67.63
2,3,1,0,0,1,0,0,1,0,74.686
4,1,3,0,0,0,1,0,1,0,25.058
4,3,2,0,0,0,1,0,1,0,43.196
3,3,2,0,0,0,0,1,1,0,55.026
3,2,2,0,0,0,0,1,1,0,42.634
1,1,3,0,0,0,0,1,0,0,93.922
4,1,3,1,0,0,0,0,1,1,23.66
1,2,1,1,1,0,1,0,0,1,122.382
1,3,2,1,1,1,0,1,0,0,172.216
1,1,1,0,0,1,0,1,0,1,94.496
2,2,2,0,0,0,0,0,0,0,65.822
4,1,1,1,1,1,0,1,1,1,23.278
4,2,3,1,0,1,0,0,1,1,29.688
4,3,2,1,0,0,0,1,1,0,39.67
2,1,3,1,0,0,1,0,1,0,44.536
3,2,2,0,0,0,1,0,1,0,43.976
3,3,1,0,1,1,0,1,0,0,66.914
4,1,1,1,1,1,0,0,1,1,21.97
2,3,1,0,1,0,0,1,0,0,95.386
1,2,1,0,1,0,0,1,1,0,118.392
3,3,1,1,1,0,0,0,0,1,57.31
1,3,3,1,0,0,1,0,1,0,152.032
4,2,1,1,1,0,0,0,0,0,31.33
2,1,1,1,0,1,0,0,1,0,42.786
2,3,2,0,0,1,1,1,1,1,88.004
1,3,3,0,0,1,1,1,1,0,164.824
3,3,2,0,1,1,0,0,0,1,61.064
4,3,2,0,0,0,0,1,0,1,49.132
1,1,3,1,1,0,0,1,1,0,85.976
4,3,2,1,0,0,1,1,1,0,42.802
