new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
1,1,1,1,0,1,512,1,337.4748
1,0,2,2,1,1,512,1,337.4748
0,1,1,2,0,1,512,5,337.4748
1,0,1,0,0,0,4096,0,166.614
1,0,1,0,1,0,512,0,166.168
0,1,2,2,1,0,512,9,337.4748
0,0,1,2,0,0,2048,9,337.4748
1,2,1,2,1,1,4096,1,337.4748
1,0,2,0,0,0,4096,0,164.1756
1,2,2,0,1,1,512,5,163.3164
1,2,2,2,1,1,1024,5,163.2298
0,0,1,0,0,0,1024,5,337.4748
1,0,2,2,1,1,512,0,166.1112
0,0,1,1,1,1,512,1,337.4748
0,1,2,2,1,1,4096,1,337.4748
1,2,2,1,0,1,2048,0,337.4748
1,1,2,2,1,1,1024,1,337.4748
1,1,1,1,0,0,2048,0,337.4748
0,0,1,1,0,1,512,1,337.4748
1,2,1,0,1,0,2048,1,167.2368
1,0,2,0,1,0,4096,1,337.4748
1,1,2,2,1,0,4096,5,337.4748
0,2,2,0,0,0,4096,5,164.7146
1,2,2,1,1,0,1024,9,166.042
0,0,2,2,0,0,512,1,337.4748
1,1,2,0,0,1,1024,5,337.4748
1,2,1,2,0,0,512,9,337.4748
0,2,1,1,0,0,4096,0,337.4748
0,0,1,2,0,0,1024,9,337.4748
0,1,2,2,1,1,512,1,337.4748
0,0,2,0,1,1,512,5,337.4748
0,1,1,1,1,1,1024,5,337.4748
1,0,1,0,1,0,1024,0,168.1436
0,1,1,0,1,1,1024,0,32.7334
1,1,2,0,0,0,2048,5,337.4748
0,1,1,1,0,1,4096,1,337.4748
0,2,1,2,0,1,512,5,337.4748
1,0,2,1,1,1,4096,5,337.4748
0,1,1,2,0,0,1024,5,337.4748
0,2,1,1,1,1,1024,5,337.4748
1,1,2,0,0,1,512,1,337.4748
0,1,2,1,1,1,4096,0,31.9532
0,2,1,1,0,0,1024,0,337.4748
1,0,1,1,1,1,512,9,337.4748
1,2,1,0,1,1,2048,9,168.7032
0,1,2,0,0,0,512,5,337.4748
0,1,1,2,0,1,4096,0,337.4748
1,0,2,1,1,0,1024,5,337.4748
1,1,2,2,1,1,512,5,337.4748
0,2,1,1,1,1,4096,1,337.4748
0,2,2,1,1,1,512,9,163.964
1,1,1,0,1,1,2048,5,337.4748
0,0,1,0,0,1,2048,0,166.7918
1,1,2,1,0,0,4096,5,337.4748
0,0,1,2,0,0,4096,9,337.4748
0,2,1,1,1,0,4096,9,337.4748
1,0,1,0,1,1,2048,0,168.3238
0,2,2,0,0,0,2048,5,163.1388
1,0,2,0,1,0,1024,9,337.4748
0,0,1,0,0,1,2048,9,337.4748
0,1,1,0,1,0,512,9,337.4748
0,2,2,1,1,1,1024,5,165.5496
1,0,1,0,0,0,512,9,337.4748
0,1,2,1,1,1,2048,1,337.4748
1,2,1,1,0,0,2048,9,337.4748
0,2,2,1,1,1,2048,9,165.6812
0,2,2,0,0,0,2048,5,163.1388
0,1,2,2,1,0,1024,9,337.4748
1,2,2,0,0,1,512,1,164.582
0,2,2,2,1,0,1024,5,163.9968
0,2,1,1,1,1,2048,1,337.4748
1,0,1,0,1,1,2048,9,337.4748
1,2,1,1,0,0,1024,5,337.4748
1,0,2,0,0,0,4096,1,337.4748
1,0,1,2,1,0,2048,9,337.4748
1,2,2,0,1,0,2048,1,167.5732
1,2,2,0,0,1,4096,9,165.6086
1,2,1,1,1,1,2048,1,337.4748
0,0,1,2,1,1,1024,0,337.4748
0,1,1,2,0,0,2048,9,337.4748
1,0,2,1,0,1,2048,5,337.4748
1,1,2,0,1,1,512,0,32.436
0,2,2,0,1,1,1024,0,337.4748
1,1,2,2,0,1,512,5,337.4748
1,0,1,0,0,0,2048,0,166.7744
0,0,1,0,0,1,2048,0,166.7918
0,1,1,1,0,1,2048,5,337.4748
1,1,1,0,1,0,512,9,337.4748
0,0,2,2,1,0,1024,1,337.4748
0,1,2,0,1,0,1024,0,31.4174
0,1,2,0,1,0,2048,5,337.4748
0,1,1,2,0,1,2048,1,337.4748
1,2,1,0,1,1,1024,9,166.218
1,2,1,1,0,1,1024,5,337.4748
0,1,2,2,1,1,2048,1,337.4748
0,1,2,1,1,1,2048,9,337.4748
1,2,2,0,1,0,1024,0,337.4748
1,1,2,0,0,0,2048,9,337.4748
0,0,1,0,1,1,1024,0,166.6634
0,2,2,1,0,0,2048,9,165.6608
