new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
0,2,1,0,0,1,4096,0,337.4748
1,1,1,2,1,1,1024,1,337.4748
0,1,2,1,0,0,1024,1,337.4748
0,2,1,0,0,0,512,0,337.4748
0,2,2,2,0,0,1024,9,165.1044
1,2,1,2,1,1,512,0,337.4748
1,0,1,1,1,0,4096,9,337.4748
1,0,1,1,0,0,2048,5,337.4748
0,0,1,1,1,0,512,9,337.4748
0,0,1,0,0,1,2048,0,166.7918
1,1,2,0,0,1,2048,1,337.4748
1,0,1,1,0,1,512,9,337.4748
1,1,1,2,0,1,512,1,337.4748
1,1,2,1,1,0,1024,9,337.4748
1,1,1,0,0,0,2048,0,32.4476
0,1,1,1,0,1,1024,5,337.4748
1,1,2,0,1,1,512,1,337.4748
0,2,2,0,1,1,1024,9,164.2734
1,1,1,1,1,0,4096,0,337.4748
0,1,1,0,0,1,512,1,337.4748
1,2,2,0,0,1,2048,5,165.1584
0,1,1,2,1,0,512,5,337.4748
0,2,2,0,1,1,4096,1,164.8436
1,1,2,0,0,0,4096,9,337.4748
1,1,1,0,1,0,2048,9,337.4748
1,2,2,2,0,0,4096,9,164.1768
1,0,2,0,1,0,1024,0,164.829
0,1,1,1,1,1,512,0,337.4748
1,1,1,2,0,0,1024,9,337.4748
0,1,2,1,0,0,4096,0,32.8414
0,1,1,0,0,1,512,5,337.4748
0,0,1,1,1,0,1024,0,337.4748
0,2,2,1,0,1,2048,5,165.462
1,0,1,1,0,1,2048,5,337.4748
0,1,1,2,0,1,512,9,337.4748
0,2,2,2,1,1,2048,5,165.6028
0,2,2,0,0,1,512,5,164.7842
1,1,1,1,0,1,1024,0,337.4748
1,0,2,1,0,1,4096,0,166.4262
1,1,2,0,0,1,4096,9,337.4748
1,0,1,1,0,0,4096,1,337.4748
1,1,1,0,0,1,512,9,337.4748
0,0,2,1,1,0,1024,9,337.4748
1,1,1,1,0,0,1024,9,337.4748
1,0,2,1,0,0,512,1,337.4748
1,2,1,2,0,1,512,9,337.4748
0,2,2,1,1,0,2048,0,337.4748
0,0,2,1,0,1,1024,0,165.681
0,2,2,1,1,0,512,5,164.8446
0,1,1,2,0,0,1024,5,337.4748
1,1,1,2,0,0,4096,9,337.4748
1,1,2,1,0,0,2048,0,32.2072
1,1,1,2,1,1,1024,1,337.4748
1,0,2,0,1,1,2048,1,337.4748
1,2,2,2,0,0,2048,5,164.5752
0,1,2,1,0,0,1024,0,31.283
0,2,2,0,0,1,2048,9,162.9336
0,2,2,1,0,0,2048,5,167.7276
1,2,1,1,0,0,4096,0,337.4748
1,2,2,1,0,0,2048,9,166.1188
0,1,1,2,1,0,4096,0,337.4748
0,2,1,2,1,1,1024,5,337.4748
0,1,2,2,1,0,1024,5,337.4748
1,2,2,1,1,1,1024,0,337.4748
0,1,2,0,0,0,1024,9,337.4748
1,2,2,2,0,1,512,1,164.258
1,2,1,2,1,0,512,5,337.4748
1,1,2,0,1,0,512,0,31.376
0,1,2,0,1,1,2048,9,337.4748
0,1,1,1,1,0,2048,0,337.4748
1,2,2,2,1,1,4096,5,164.498
0,2,1,0,0,0,4096,9,166.5608
1,1,2,2,1,1,1024,1,337.4748
0,0,2,2,0,1,1024,0,166.138
0,1,1,1,0,1,2048,9,337.4748
0,0,2,0,1,0,4096,1,337.4748
1,2,1,1,0,1,512,5,337.4748
0,2,2,0,1,1,512,9,164.6706
0,1,2,2,1,0,4096,9,337.4748
1,0,1,2,0,1,2048,9,337.4748
0,0,2,2,0,1,1024,0,166.138
0,0,1,0,1,0,1024,9,337.4748
0,1,1,2,1,0,1024,9,337.4748
1,1,1,0,1,0,2048,1,337.4748
0,0,1,1,0,1,2048,0,337.4748
0,2,2,0,1,0,1024,1,165.2514
1,2,2,2,0,0,4096,0,337.4748
1,1,1,1,0,0,2048,1,337.4748
1,2,2,2,0,0,4096,0,337.4748
0,2,2,0,1,1,1024,9,164.2734
1,1,2,0,1,1,1024,0,32.0384
0,0,1,0,1,0,2048,5,337.4748
0,2,2,0,0,0,2048,0,337.4748
1,2,1,2,1,0,512,1,337.4748
0,2,1,2,1,0,512,1,337.4748
1,1,2,0,0,0,512,5,337.4748
0,0,1,0,0,0,1024,5,337.4748
0,2,2,0,1,1,4096,1,164.8436
1,0,2,0,1,0,512,9,337.4748
0,0,1,1,0,1,1024,1,337.4748
