new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
1,2,2,1,0,0,4096,1,165.3456
1,2,2,1,0,1,1024,9,166.699
1,2,2,1,0,1,2048,1,166.4322
0,0,2,1,0,1,4096,1,337.4748
1,2,2,1,1,1,1024,1,164.7078
0,0,1,1,1,1,512,0,337.4748
1,1,2,1,0,0,4096,1,337.4748
0,2,1,2,1,0,512,5,337.4748
0,2,2,2,1,0,1024,9,167.7094
0,2,2,0,1,0,1024,5,164.3172
1,2,1,1,0,0,4096,9,337.4748
0,1,1,0,0,0,512,5,337.4748
1,1,2,0,0,0,2048,1,337.4748
1,2,1,2,1,1,512,9,337.4748
1,1,2,1,0,0,2048,1,337.4748
0,2,1,1,1,0,4096,1,337.4748
0,0,2,0,1,0,1024,9,337.4748
1,1,1,1,1,0,512,5,337.4748
0,1,2,0,1,1,1024,1,337.4748
1,1,1,1,0,0,4096,0,337.4748
1,0,2,2,1,0,4096,5,337.4748
1,1,1,2,0,1,1024,9,337.4748
1,2,1,0,0,1,512,5,168.1124
0,0,2,0,1,0,4096,1,337.4748
1,2,2,0,0,0,512,9,165.0278
0,1,1,0,1,0,512,5,337.4748
0,1,1,2,0,0,4096,1,337.4748
0,1,2,2,1,1,512,1,337.4748
1,2,2,0,0,0,4096,9,167.429
1,1,1,1,1,1,512,1,337.4748
1,2,2,2,1,1,2048,0,337.4748
0,2,2,0,0,0,2048,1,164.6946
0,2,2,1,0,1,1024,0,337.4748
0,1,2,1,0,1,2048,5,337.4748
0,1,2,1,0,1,2048,1,337.4748
0,2,1,2,1,0,4096,9,337.4748
1,1,1,2,1,1,2048,9,337.4748
1,1,2,0,0,0,2048,5,337.4748
0,0,1,0,0,1,1024,0,167.3634
1,1,1,2,1,1,4096,5,337.4748
1,1,1,0,1,1,4096,9,337.4748
1,1,2,1,0,0,1024,1,337.4748
0,1,1,1,1,0,4096,0,337.4748
1,1,1,0,0,1,512,9,337.4748
1,2,1,1,0,0,512,0,337.4748
1,2,1,2,0,0,1024,1,337.4748
1,2,1,0,1,1,2048,9,168.7032
0,2,2,2,1,0,512,0,337.4748
0,1,2,0,0,0,1024,0,31.2232
1,1,2,0,0,0,1024,0,31.2326
1,2,2,0,0,1,512,9,164.4074
0,2,2,1,0,1,2048,9,165.4474
0,0,1,0,0,0,512,5,337.4748
0,1,1,0,0,0,1024,9,337.4748
1,2,2,0,1,1,2048,5,165.2798
1,0,2,1,0,1,2048,0,168.3294
1,2,1,0,1,1,1024,0,337.4748
0,0,2,2,1,0,1024,5,337.4748
1,2,2,1,1,1,2048,1,166.4988
0,1,1,0,0,0,512,5,337.4748
1,2,2,2,0,0,4096,9,164.1768
0,2,1,1,1,1,2048,0,337.4748
0,2,1,1,1,1,1024,5,337.4748
1,1,2,0,0,0,512,1,337.4748
0,0,2,2,0,0,1024,0,164.0658
1,1,1,1,0,0,4096,9,337.4748
1,1,1,2,0,1,512,9,337.4748
0,2,2,0,0,0,1024,1,165.1946
0,1,1,1,0,1,512,5,337.4748
1,2,2,1,1,0,1024,0,337.4748
1,0,1,0,0,0,1024,9,337.4748
1,2,1,1,1,1,4096,1,337.4748
1,2,2,0,0,1,4096,0,337.4748
1,1,2,2,1,0,512,9,337.4748
1,1,1,0,0,1,1024,5,337.4748
1,0,2,1,0,1,1024,1,337.4748
1,1,1,0,0,1,2048,9,337.4748
1,0,1,2,1,1,1024,5,337.4748
1,0,2,0,0,0,1024,1,337.4748
1,1,1,1,1,1,1024,1,337.4748
1,1,1,1,0,1,512,9,337.4748
1,0,1,1,0,1,512,1,337.4748
1,1,1,2,0,1,2048,0,337.4748
0,1,2,1,1,0,2048,0,31.9244
1,0,2,0,0,0,4096,1,337.4748
1,2,2,0,0,1,4096,1,165.5144
0,1,1,2,0,0,512,5,337.4748
0,1,1,0,1,0,1024,5,337.4748
1,1,1,2,1,1,4096,1,337.4748
1,1,2,1,0,0,512,0,31.3498
0,1,2,2,0,1,2048,0,32.0282
1,2,2,0,0,0,4096,5,165.0282
0,2,1,1,0,1,4096,9,337.4748
0,1,1,2,1,1,512,9,337.4748
1,2,1,2,0,1,512,0,337.4748
0,1,2,0,0,1,4096,1,337.4748
0,2,1,1,1,1,4096,0,337.4748
1,2,2,1,1,0,1024,5,165.7048
0,2,2,2,0,0,2048,9,165.4222
1,0,1,1,0,0,1024,0,337.4748
