new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
0,2,2,0,1,0,2048,1,164.565
0,2,1,0,0,1,512,5,165.2014
1,2,2,0,1,1,4096,1,165.7434
0,1,2,0,1,1,1024,5,337.4748
1,1,1,1,0,0,4096,1,337.4748
0,1,2,2,0,0,4096,5,337.4748
1,0,2,1,0,1,1024,0,163.0718
1,0,1,2,0,1,1024,5,337.4748
1,2,2,2,1,0,512,1,165.4944
1,1,2,2,1,0,2048,0,32.0026
0,0,2,2,1,1,512,9,337.4748
0,2,2,0,1,1,4096,5,165.733
0,2,2,1,1,1,2048,0,337.4748
1,2,1,0,1,0,2048,1,167.2368
0,2,2,1,0,0,4096,9,165.1006
1,0,2,1,1,0,512,5,337.4748
0,0,2,0,1,1,4096,1,337.4748
1,0,2,2,1,0,2048,1,337.4748
0,2,2,0,0,0,1024,1,165.1946
1,0,2,0,1,0,2048,9,337.4748
0,2,1,2,0,1,4096,0,337.4748
0,1,1,1,0,0,2048,9,337.4748
0,1,1,1,1,0,4096,1,337.4748
0,0,2,0,1,1,4096,0,164.3484
1,2,2,1,0,0,4096,1,165.3456
1,1,1,0,1,1,1024,0,32.272
0,1,2,2,0,0,512,0,31.1458
0,0,1,1,1,0,1024,5,337.4748
1,1,2,0,1,1,512,1,337.4748
1,0,2,2,0,0,2048,1,337.4748
1,0,1,2,1,1,512,5,337.4748
1,2,2,1,1,0,4096,9,167.6246
1,2,1,0,0,1,1024,1,167.9776
0,0,2,2,1,0,512,9,337.4748
1,2,1,0,1,0,2048,1,167.2368
1,1,1,0,0,0,512,1,337.4748
1,0,2,1,1,1,4096,1,337.4748
1,2,2,2,0,1,2048,9,166.346
1,1,1,2,0,1,4096,9,337.4748
1,0,1,1,1,0,2048,5,337.4748
1,2,2,2,1,0,4096,0,337.4748
0,2,2,0,1,0,1024,1,165.2514
0,2,1,0,1,1,4096,1,167.3416
0,2,2,1,0,0,1024,0,337.4748
0,2,2,2,1,1,1024,9,164.6752
0,0,2,1,1,1,2048,9,337.4748
1,1,2,2,1,1,2048,5,337.4748
1,0,2,1,0,1,2048,9,337.4748
1,0,2,1,1,0,512,9,337.4748
0,1,2,2,1,0,2048,0,31.2782
1,1,2,1,1,0,4096,9,337.4748
0,0,1,1,1,0,1024,1,337.4748
1,0,1,2,0,0,4096,1,337.4748
1,1,2,0,0,0,4096,1,337.4748
0,1,1,1,1,0,512,0,337.4748
0,0,2,1,1,1,1024,5,337.4748
1,1,1,2,1,0,4096,0,337.4748
1,1,1,1,0,0,1024,1,337.4748
1,1,2,0,1,1,1024,0,32.0384
1,1,2,0,0,0,512,1,337.4748
0,1,2,1,1,0,1024,0,31.5162
0,0,2,0,1,0,4096,9,337.4748
1,2,2,1,1,1,2048,5,165.1948
1,2,2,1,0,1,2048,0,337.4748
0,1,2,1,1,1,2048,5,337.4748
1,1,1,0,1,1,2048,0,32.7488
1,1,2,0,0,0,512,5,337.4748
1,1,1,1,1,0,512,1,337.4748
0,0,1,2,1,0,4096,0,337.4748
0,0,1,0,0,1,512,9,337.4748
0,2,2,2,0,0,512,0,337.4748
0,1,2,0,0,0,2048,0,31.6514
1,0,2,1,0,1,512,1,337.4748
0,1,2,2,1,1,4096,1,337.4748
1,2,1,1,0,1,1024,5,337.4748
1,2,1,0,1,0,2048,0,337.4748
0,2,2,0,1,0,512,1,162.5806
0,2,2,2,1,0,1024,5,163.9968
1,0,2,2,1,1,512,0,166.1112
1,1,2,2,0,1,4096,1,337.4748
0,1,2,1,0,0,512,0,30.7448
0,2,2,1,0,1,4096,9,165.0568
0,2,2,2,0,1,1024,9,164.2452
0,0,2,2,1,0,1024,1,337.4748
1,1,2,1,0,1,4096,1,337.4748
0,0,2,0,0,0,2048,0,164.191
0,0,1,2,0,1,1024,1,337.4748
0,2,1,2,1,1,512,5,337.4748
1,1,2,0,0,0,512,5,337.4748
0,1,1,0,0,0,1024,1,337.4748
0,1,1,1,0,1,512,0,337.4748
0,2,1,2,0,1,1024,0,337.4748
0,2,1,2,0,0,1024,5,337.4748
0,0,1,0,0,0,1024,9,337.4748
0,1,1,2,0,0,4096,9,337.4748
0,2,1,0,0,1,1024,9,165.5612
0,0,2,1,1,1,1024,9,337.4748
1,1,2,1,0,1,1024,9,337.4748
0,0,2,0,0,1,2048,0,166.7804
0,1,2,0,0,1,1024,1,337.4748
