new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
0,0,2,1,1,0,512,5,337.4748
0,2,1,0,1,1,512,5,167.0458
0,0,2,2,0,1,512,1,337.4748
1,1,1,2,1,1,512,9,337.4748
1,2,1,0,1,1,512,5,167.95
0,1,2,1,0,1,2048,5,337.4748
0,2,2,2,1,0,2048,0,337.4748
1,2,2,2,0,0,2048,0,337.4748
1,2,1,0,0,1,4096,9,166.3842
1,2,1,0,1,1,1024,1,166.6678
0,1,2,0,0,1,4096,9,337.4748
0,1,2,2,0,1,2048,0,32.0282
0,1,1,1,0,1,512,5,337.4748
0,0,2,1,0,0,512,0,165.9226
0,2,2,2,0,1,2048,0,337.4748
1,2,1,2,1,0,512,1,337.4748
1,0,1,1,1,0,4096,5,337.4748
0,1,2,1,0,1,1024,0,32.4226
1,2,2,2,0,0,2048,9,166.5826
0,2,2,0,1,1,4096,9,164.9448
1,2,2,0,1,1,4096,0,337.4748
1,2,2,1,1,0,1024,9,166.042
0,2,2,1,1,1,512,5,165.8364
1,0,2,2,0,1,512,0,163.7938
1,2,1,2,1,0,1024,0,337.4748
1,1,1,0,0,1,1024,9,337.4748
0,1,2,1,0,0,1024,5,337.4748
0,0,1,0,0,1,512,0,166.5286
1,2,2,2,1,0,512,0,337.4748
0,0,2,2,0,0,1024,5,337.4748
0,2,2,0,1,1,512,9,164.6706
0,2,2,1,1,0,1024,9,163.9654
0,0,2,0,1,1,1024,5,337.4748
0,1,2,1,1,1,4096,9,337.4748
0,0,2,1,1,1,1024,1,337.4748
0,0,2,2,1,1,512,0,163.3642
0,0,2,2,1,1,512,0,163.3642
0,1,2,1,1,0,1024,9,337.4748
0,2,1,2,1,1,4096,1,337.4748
0,1,2,1,0,0,1024,0,31.283
0,2,2,2,0,1,4096,5,164.8178
1,1,1,2,0,1,2048,0,337.4748
0,2,1,2,1,1,2048,1,337.4748
1,1,1,2,0,1,512,1,337.4748
1,0,1,1,1,1,1024,5,337.4748
1,0,1,1,0,0,512,0,337.4748
1,1,2,0,1,1,2048,9,337.4748
1,2,1,2,1,0,4096,9,337.4748
0,2,2,1,1,1,512,0,337.4748
0,2,1,1,1,0,1024,9,337.4748
0,2,1,2,1,0,1024,9,337.4748
1,0,2,2,0,0,2048,9,337.4748
1,1,2,2,1,1,1024,5,337.4748
0,0,1,0,1,1,1024,9,337.4748
0,2,2,1,0,0,512,0,337.4748
0,0,1,1,0,0,512,9,337.4748
0,2,1,1,1,0,512,0,337.4748
1,0,2,1,0,0,1024,9,337.4748
1,0,1,1,0,0,4096,1,337.4748
1,0,2,0,0,1,4096,0,163.7542
1,1,2,2,0,0,4096,0,31.8124
1,0,2,1,1,1,1024,0,165.3652
1,2,1,2,0,0,2048,5,337.4748
0,1,2,1,0,0,2048,1,337.4748
1,0,1,2,1,0,1024,1,337.4748
1,1,1,1,1,1,512,5,337.4748
0,1,1,2,1,1,2048,1,337.4748
0,1,1,1,1,1,2048,5,337.4748
1,2,1,0,1,1,512,1,167.2962
0,2,2,0,0,1,4096,0,337.4748
1,1,1,0,0,0,4096,1,337.4748
1,0,2,2,0,0,1024,9,337.4748
1,2,1,0,0,0,1024,5,165.1142
0,1,2,1,1,0,4096,0,32.1888
1,0,2,1,1,0,4096,0,165.7688
1,0,1,0,0,1,1024,5,337.4748
1,0,1,1,0,0,1024,5,337.4748
0,1,2,1,0,1,1024,5,337.4748
0,0,1,0,1,0,512,1,337.4748
0,0,1,0,0,0,512,5,337.4748
0,1,1,2,1,1,4096,5,337.4748
0,0,1,1,0,1,1024,5,337.4748
0,0,1,1,0,0,1024,1,337.4748
1,0,2,0,0,0,1024,0,165.4556
1,0,1,0,0,1,4096,1,337.4748
1,1,2,2,0,1,512,0,31.8482
0,2,1,2,1,1,2048,9,337.4748
1,2,1,0,1,1,4096,5,166.1682
0,0,1,1,1,0,1024,5,337.4748
0,2,1,0,1,0,2048,5,166.5864
1,0,1,1,1,0,2048,5,337.4748
1,1,1,0,0,1,2048,0,33.0006
1,0,2,0,1,0,2048,0,165.0044
0,2,2,1,1,1,2048,9,165.6812
0,2,1,1,0,1,2048,9,337.4748
1,1,1,0,1,0,2048,1,337.4748
0,2,2,2,0,0,2048,9,165.4222
0,0,1,0,1,1,2048,5,337.4748
1,1,1,2,0,1,2048,0,337.4748
1,1,1,0,1,0,1024,9,337.4748
