new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
0,2,1,0,1,1,2048,9,166.9416
1,1,2,2,1,1,4096,9,337.4748
1,0,1,2,0,0,512,5,337.4748
1,1,1,1,0,1,1024,1,337.4748
0,1,2,2,0,1,4096,9,337.4748
1,0,2,0,1,1,1024,9,337.4748
0,2,2,1,1,1,2048,5,167.052
0,1,2,2,0,0,512,5,337.4748
0,2,1,2,1,0,512,1,337.4748
0,1,1,1,1,1,1024,9,337.4748
1,0,2,2,0,1,2048,9,337.4748
1,1,1,0,0,0,4096,1,337.4748
0,0,1,2,0,1,4096,1,337.4748
0,0,1,2,1,1,2048,9,337.4748
0,1,2,2,0,0,2048,0,31.9334
0,0,2,2,0,0,2048,0,165.8586
0,0,1,1,1,0,2048,9,337.4748
0,2,1,2,0,1,2048,0,337.4748
1,0,2,0,1,1,1024,0,165.6808
1,0,2,0,1,0,512,1,337.4748
1,1,1,2,0,0,2048,1,337.4748
1,0,2,0,0,1,4096,0,163.7542
0,2,2,2,1,0,4096,1,166.4626
0,1,2,2,0,0,2048,1,337.4748
0,0,2,0,0,1,4096,9,337.4748
0,1,2,2,1,0,1024,1,337.4748
1,1,1,2,1,0,512,0,337.4748
1,0,2,0,0,0,4096,5,337.4748
0,0,2,1,1,1,2048,5,337.4748
0,0,2,2,1,1,4096,0,165.2914
0,1,1,2,1,1,512,1,337.4748
0,2,1,1,0,1,2048,0,337.4748
1,0,2,1,0,1,512,0,165.4614
1,1,1,0,1,0,1024,0,31.9774
1,2,1,2,1,0,4096,0,337.4748
0,1,1,0,0,0,512,0,32.1214
1,0,2,1,0,1,1024,0,163.0718
1,2,2,0,0,1,4096,9,165.6086
1,1,1,1,0,1,1024,9,337.4748
1,1,2,0,0,1,1024,5,337.4748
0,1,1,2,1,1,512,9,337.4748
0,1,1,1,0,1,1024,9,337.4748
1,2,1,1,0,0,1024,0,337.4748
1,0,2,0,0,1,2048,1,337.4748
1,2,1,0,0,1,1024,1,167.9776
0,2,2,0,0,1,512,1,164.4762
1,1,2,1,0,1,2048,9,337.4748
1,1,1,0,0,1,512,0,32.3174
1,2,2,2,0,0,4096,1,167.5774
0,1,2,1,1,0,4096,0,32.1888
0,2,2,1,1,0,4096,1,167.0996
1,0,2,0,0,1,512,0,165.605
1,2,2,2,0,0,1024,5,166.319
0,1,2,0,1,0,512,5,337.4748
1,0,1,1,0,1,4096,0,337.4748
0,1,1,2,0,1,4096,9,337.4748
0,2,1,2,1,1,4096,0,337.4748
0,0,2,1,0,0,1024,5,337.4748
1,1,2,0,0,0,1024,0,31.2326
0,0,1,0,0,1,4096,0,167.7698
0,0,2,2,1,0,512,0,165.7538
1,0,2,2,0,0,4096,0,166.9954
0,1,2,1,0,1,4096,9,337.4748
0,2,2,1,1,1,512,5,165.8364
0,2,1,2,1,1,4096,1,337.4748
1,1,2,2,0,0,4096,5,337.4748
1,2,2,2,0,1,4096,5,165.2836
1,2,2,0,1,0,2048,9,164.9432
1,0,2,2,1,1,512,1,337.4748
0,1,1,0,1,1,4096,9,337.4748
1,1,1,2,0,0,1024,5,337.4748
0,2,2,2,0,1,512,9,165.1012
0,1,2,0,1,0,1024,9,337.4748
1,0,1,1,0,0,4096,5,337.4748
0,0,1,0,0,1,2048,5,337.4748
0,2,1,1,0,1,4096,5,337.4748
1,1,1,2,1,0,512,5,337.4748
1,0,2,0,1,0,2048,1,337.4748
1,2,2,0,1,0,2048,9,164.9432
1,0,2,2,1,0,2048,9,337.4748
0,0,1,1,0,0,1024,5,337.4748
0,0,2,0,1,0,512,1,337.4748
0,0,2,1,1,0,2048,1,337.4748
0,2,2,0,0,1,512,1,164.4762
1,0,2,1,1,1,1024,5,337.4748
0,0,2,1,0,1,1024,9,337.4748
0,2,1,0,0,0,1024,5,167.4082
0,1,2,1,0,1,4096,0,32.1136
0,2,2,1,1,0,2048,0,337.4748
0,1,1,1,1,0,512,1,337.4748
0,1,1,0,1,0,512,5,337.4748
1,0,1,0,0,0,512,0,167.7768
0,0,1,1,1,1,4096,5,337.4748
0,0,1,1,1,1,1024,1,337.4748
1,0,1,0,1,0,4096,9,337.4748
1,1,1,2,1,1,4096,0,337.4748
1,0,2,2,1,1,2048,0,164.7156
1,1,1,1,1,1,1024,5,337.4748
0,0,1,2,1,0,2048,5,337.4748
1,0,1,0,0,1,4096,5,337.4748
