new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
1,0,1,0,1,1,2048,0,168.3238
0,1,1,0,0,0,2048,0,32.2248
0,1,2,1,1,0,4096,5,337.4748
0,1,1,0,1,1,1024,1,337.4748
0,0,1,1,1,0,4096,9,337.4748
0,2,2,0,1,0,4096,0,337.4748
1,0,2,2,0,1,2048,0,165.9724
1,2,2,1,0,1,4096,9,165.2772
1,0,1,1,1,0,4096,1,337.4748
0,1,2,0,0,1,512,0,31.1982
0,0,1,1,1,1,4096,1,337.4748
0,2,1,1,1,1,1024,9,337.4748
0,1,2,1,0,1,2048,1,337.4748
1,2,2,0,0,1,4096,5,164.601
1,1,1,1,1,1,4096,1,337.4748
0,0,2,0,0,0,1024,0,165.2612
0,1,2,0,0,1,512,1,337.4748
0,0,2,0,1,1,4096,1,337.4748
0,2,1,1,0,1,4096,9,337.4748
1,2,2,1,0,1,4096,9,165.2772
1,2,2,2,1,1,4096,1,164.7978
1,2,2,2,0,0,1024,0,337.4748
1,1,2,1,1,0,1024,0,32.2274
1,0,1,0,0,1,2048,9,337.4748
1,2,2,1,0,0,2048,9,166.1188
0,2,2,2,1,1,1024,1,166.6378
1,2,1,0,1,1,2048,0,337.4748
0,1,2,0,1,1,2048,1,337.4748
0,1,2,0,0,0,512,1,337.4748
1,0,2,2,1,1,2048,1,337.4748
0,1,2,0,1,1,4096,9,337.4748
1,0,2,1,0,1,512,9,337.4748
1,1,2,0,0,1,2048,1,337.4748
1,0,2,0,1,1,4096,9,337.4748
0,2,1,2,1,0,1024,1,337.4748
1,0,2,0,1,1,512,9,337.4748
0,2,2,0,0,0,2048,0,337.4748
0,0,1,1,0,1,4096,0,337.4748
0,0,2,2,0,1,2048,1,337.4748
1,1,1,1,0,1,1024,0,337.4748
1,2,1,2,0,1,1024,0,337.4748
0,2,1,2,0,0,4096,5,337.4748
0,1,1,1,1,1,1024,5,337.4748
0,0,2,2,0,1,4096,9,337.4748
1,2,1,2,1,0,4096,5,337.4748
0,0,2,0,1,0,4096,0,164.9116
0,2,1,1,1,1,512,1,337.4748
0,2,2,0,1,1,4096,5,165.733
0,1,1,0,1,0,2048,0,32.0884
1,0,1,0,0,0,512,9,337.4748
1,1,2,2,0,1,1024,9,337.4748
1,1,2,1,1,1,1024,0,31.9676
0,1,1,0,0,0,4096,1,337.4748
0,1,2,0,0,1,512,9,337.4748
1,0,1,0,1,1,2048,5,337.4748
1,0,2,1,1,0,2048,1,337.4748
0,2,1,1,0,0,4096,0,337.4748
0,2,1,2,1,1,2048,1,337.4748
0,0,1,1,0,0,2048,9,337.4748
0,2,1,1,0,0,2048,5,337.4748
1,2,2,2,1,0,2048,9,164.509
1,2,2,0,1,0,2048,5,165.683
1,1,1,2,0,1,1024,0,337.4748
0,2,2,0,1,1,4096,1,164.8436
0,1,1,0,0,0,2048,0,32.2248
0,0,2,0,0,0,4096,0,163.7512
0,1,2,0,0,1,512,0,31.1982
1,1,2,2,0,1,1024,9,337.4748
0,2,1,1,1,0,2048,0,337.4748
0,1,2,0,0,0,512,9,337.4748
0,0,1,0,0,1,512,1,337.4748
1,0,1,2,0,0,1024,0,337.4748
0,0,1,0,1,1,1024,0,166.6634
1,1,2,2,1,0,512,0,31.1244
0,0,1,1,1,0,512,1,337.4748
1,1,1,2,0,1,4096,0,337.4748
0,0,1,2,1,1,4096,5,337.4748
1,2,2,0,1,0,2048,9,164.9432
0,0,2,0,1,0,512,9,337.4748
0,2,2,0,0,1,512,5,164.7842
0,1,1,0,1,1,2048,0,32.7328
1,0,1,2,1,0,4096,9,337.4748
1,2,2,0,1,0,1024,9,166.98
0,0,1,1,1,1,512,5,337.4748
1,2,2,2,0,0,2048,0,337.4748
1,0,2,0,0,1,512,5,337.4748
0,0,1,0,0,1,4096,0,167.7698
0,2,2,1,1,1,2048,1,166.2642
0,0,1,1,0,1,512,9,337.4748
0,1,2,2,1,1,1024,1,337.4748
1,2,2,2,1,0,4096,1,162.4182
1,1,2,1,0,1,1024,0,32.517
1,2,2,0,0,0,1024,9,166.7386
1,1,2,2,1,1,2048,1,337.4748
0,2,1,0,0,0,1024,9,166.4434
1,0,2,0,0,0,1024,0,165.4556
0,1,1,1,0,1,1024,9,337.4748
0,1,2,2,0,0,512,0,31.1458
0,0,1,0,1,1,512,9,337.4748
0,1,2,1,0,1,512,0,31.4648
