new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
0,2,1,2,1,0,512,1,337.4748
1,2,2,2,1,1,1024,0,337.4748
0,1,2,0,0,1,1024,5,337.4748
0,1,1,0,1,0,1024,1,337.4748
0,2,2,1,0,0,4096,5,166.55
1,1,2,2,0,0,4096,0,31.8124
1,1,1,1,0,1,2048,5,337.4748
0,0,1,2,0,1,2048,1,337.4748
0,1,1,0,1,1,2048,1,337.4748
1,2,2,1,0,1,2048,1,166.4322
1,1,2,1,1,0,512,1,337.4748
0,0,1,0,1,1,2048,0,166.5992
0,1,2,1,0,0,2048,5,337.4748
0,0,1,1,0,1,1024,0,337.4748
1,1,2,1,0,0,2048,0,32.2072
0,0,2,0,0,0,4096,0,163.7512
1,0,2,2,0,0,1024,1,337.4748
0,0,2,0,1,0,4096,1,337.4748
0,2,2,0,0,0,4096,0,337.4748
0,1,2,0,1,1,1024,5,337.4748
0,2,1,0,1,0,1024,9,167.7622
0,2,1,0,0,1,4096,0,337.4748
1,1,1,0,0,1,4096,0,33.0218
0,0,1,1,1,0,4096,0,337.4748
0,1,1,1,0,0,1024,1,337.4748
0,0,1,1,1,0,2048,9,337.4748
1,2,2,1,0,1,1024,0,337.4748
0,1,2,2,1,0,512,0,30.8186
0,1,2,1,1,0,1024,0,31.5162
1,0,2,1,1,1,2048,0,166.0536
1,1,2,2,0,1,2048,9,337.4748
1,0,1,2,0,0,512,1,337.4748
0,0,2,1,0,1,2048,5,337.4748
1,0,2,0,0,0,4096,5,337.4748
1,0,2,1,0,0,2048,0,166.1558
1,0,1,0,1,0,512,1,337.4748
1,0,1,0,1,0,1024,0,168.1436
0,2,2,0,1,0,2048,0,337.4748
1,2,1,1,1,0,4096,1,337.4748
0,1,1,1,1,0,4096,1,337.4748
0,1,1,2,1,0,4096,1,337.4748
0,2,2,0,1,1,512,9,164.6706
0,0,2,1,1,1,4096,0,164.5404
1,0,2,1,0,1,4096,1,337.4748
1,1,2,1,0,0,512,9,337.4748
1,2,2,2,0,0,2048,0,337.4748
0,1,1,2,1,1,4096,1,337.4748
1,0,1,2,1,0,1024,1,337.4748
1,1,2,2,1,0,4096,9,337.4748
1,0,2,1,1,1,1024,5,337.4748
1,0,1,2,0,0,4096,1,337.4748
0,0,1,0,1,1,2048,9,337.4748
0,2,2,2,0,0,512,1,164.9902
0,0,2,1,1,0,2048,5,337.4748
0,0,2,0,0,1,2048,9,337.4748
1,0,1,2,1,1,2048,1,337.4748
1,1,1,2,0,1,4096,9,337.4748
0,1,2,2,1,0,2048,1,337.4748
1,1,1,1,0,0,1024,1,337.4748
0,0,1,0,1,0,2048,0,166.6926
0,1,1,1,1,1,2048,5,337.4748
0,2,2,1,1,0,2048,1,167.133
1,1,2,2,1,0,512,0,31.1244
1,1,1,2,1,0,512,0,337.4748
0,2,1,0,1,1,512,5,167.0458
0,0,1,2,1,1,4096,0,337.4748
1,2,2,1,1,0,1024,9,166.042
0,2,1,2,1,0,512,0,337.4748
0,0,2,0,0,0,1024,5,337.4748
0,1,1,1,1,0,512,0,337.4748
0,0,1,0,0,0,4096,5,337.4748
0,1,2,1,1,0,4096,1,337.4748
1,1,2,1,1,0,512,9,337.4748
1,1,2,0,1,1,1024,1,337.4748
0,2,1,1,1,0,1024,0,337.4748
1,1,1,1,1,0,1024,1,337.4748
1,0,1,1,1,1,1024,9,337.4748
1,2,1,1,1,1,512,9,337.4748
1,1,1,1,1,1,2048,0,337.4748
0,1,2,2,0,1,512,9,337.4748
0,1,1,0,0,0,4096,0,31.9984
1,1,2,1,1,1,2048,1,337.4748
1,2,1,1,1,1,512,1,337.4748
0,2,2,1,1,1,1024,1,166.4296
1,1,2,2,0,0,512,1,337.4748
1,2,2,1,0,0,4096,0,337.4748
0,1,2,0,1,1,512,0,31.4334
1,0,2,2,1,1,1024,1,337.4748
1,0,2,2,1,1,512,0,166.1112
1,0,2,0,1,1,1024,0,165.6808
1,2,1,0,0,0,512,5,166.6294
0,0,2,0,1,1,4096,5,337.4748
0,2,2,0,1,0,512,1,162.5806
0,2,1,0,0,1,4096,5,165.5558
1,1,1,0,1,1,1024,5,337.4748
0,0,2,1,1,1,4096,5,337.4748
0,2,2,2,1,0,512,0,337.4748
0,0,2,1,1,0,1024,5,337.4748
1,0,2,0,1,1,4096,9,337.4748
1,2,1,0,1,0,4096,0,337.4748
