new_column4,new_column3,new_column2,new_column,sendfile,basicAuth,maxClients,compressionLevel,Performance
0,1,2,0,1,1,4096,0,31.7572
1,0,1,0,0,0,512,0,167.7768
1,0,1,2,0,0,512,0,337.4748
1,2,1,1,1,1,4096,5,337.4748
0,2,1,2,0,1,2048,0,337.4748
0,0,1,0,0,1,512,9,337.4748
1,0,1,1,0,0,512,0,337.4748
0,1,1,2,0,1,2048,9,337.4748
0,1,2,1,0,1,1024,5,337.4748
1,0,2,1,0,0,512,0,163.4738
0,1,1,2,1,0,1024,5,337.4748
1,2,2,0,0,1,512,9,164.4074
1,2,1,2,0,1,2048,5,337.4748
1,1,1,1,1,1,2048,1,337.4748
0,1,1,2,1,1,1024,0,337.4748
1,1,2,2,0,0,4096,0,31.8124
1,2,1,2,0,0,4096,0,337.4748
1,2,2,2,1,0,512,5,163.3106
1,1,1,2,1,1,512,0,337.4748
0,2,1,1,0,0,1024,9,337.4748
0,1,2,1,1,0,512,9,337.4748
0,1,2,0,0,1,1024,0,32.209
0,1,2,2,0,1,4096,1,337.4748
0,0,2,0,1,1,4096,9,337.4748
0,1,1,1,1,1,1024,5,337.4748
0,1,1,2,0,0,1024,5,337.4748
1,1,1,2,0,0,512,5,337.4748
1,0,2,0,0,0,4096,0,164.1756
0,1,1,0,0,0,512,0,32.1214
1,2,2,2,0,0,2048,5,164.5752
0,2,1,0,1,1,2048,0,337.4748
0,0,2,2,1,1,1024,1,337.4748
0,2,1,0,0,1,1024,1,166.278
1,0,1,2,1,1,1024,0,337.4748
0,1,1,1,0,1,2048,5,337.4748
1,2,2,2,0,0,4096,1,167.5774
0,2,1,1,1,1,1024,0,337.4748
1,1,2,0,0,1,4096,1,337.4748
0,1,2,0,1,1,512,0,31.4334
1,2,2,1,0,0,1024,0,337.4748
1,1,2,0,0,0,1024,0,31.2326
1,2,2,1,0,0,2048,5,167.3888
0,2,2,2,0,0,512,0,337.4748
1,0,1,0,1,1,4096,0,166.62
0,1,2,2,1,1,2048,9,337.4748
0,0,2,1,1,1,4096,0,164.5404
0,1,2,0,1,0,512,1,337.4748
0,0,1,0,1,1,512,5,337.4748
1,0,2,0,1,0,4096,5,337.4748
0,0,1,0,0,1,2048,5,337.4748
0,1,1,1,0,0,4096,5,337.4748
1,1,2,0,1,0,1024,1,337.4748
0,0,1,0,1,1,512,1,337.4748
0,2,1,0,0,0,1024,1,167.5178
0,0,2,1,0,0,1024,9,337.4748
1,0,2,0,1,0,1024,1,337.4748
0,1,1,0,0,1,512,0,32.3318
1,2,1,1,1,0,2048,1,337.4748
0,1,1,2,1,1,4096,1,337.4748
1,2,1,1,1,0,512,9,337.4748
0,0,1,1,0,1,2048,9,337.4748
1,1,1,0,1,0,2048,9,337.4748
1,0,2,0,0,1,4096,0,163.7542
0,2,1,1,1,1,1024,0,337.4748
0,0,2,1,1,1,512,5,337.4748
1,2,2,2,1,0,4096,0,337.4748
1,2,2,2,0,0,2048,5,164.5752
0,1,1,2,0,1,1024,1,337.4748
0,2,2,0,1,1,4096,1,164.8436
1,0,1,2,0,0,512,5,337.4748
0,0,1,1,1,1,512,5,337.4748
0,2,2,1,0,1,4096,1,165.3172
0,1,2,2,0,1,4096,5,337.4748
0,0,1,0,1,0,1024,0,165.4058
0,2,2,2,0,1,1024,5,164.4504
1,2,2,0,1,1,4096,9,166.3832
1,0,1,1,0,0,4096,1,337.4748
0,0,1,2,1,1,512,1,337.4748
1,2,2,0,1,0,2048,0,337.4748
0,1,1,1,1,1,2048,9,337.4748
1,1,2,2,1,1,4096,1,337.4748
0,1,1,1,1,1,512,9,337.4748
0,0,2,2,0,0,1024,0,164.0658
0,2,1,2,0,1,4096,1,337.4748
0,2,1,1,1,0,512,9,337.4748
0,0,2,1,0,1,1024,9,337.4748
0,1,2,0,1,0,2048,5,337.4748
0,1,1,0,0,0,2048,9,337.4748
0,0,1,1,1,1,2048,1,337.4748
1,2,1,0,0,1,2048,1,168.2004
0,0,1,1,1,0,512,5,337.4748
0,2,1,0,1,1,4096,9,167.779
0,1,1,2,1,0,1024,5,337.4748
0,2,2,1,1,1,512,1,166.9158
1,1,1,0,1,0,2048,9,337.4748
1,0,1,0,1,0,1024,5,337.4748
1,2,2,0,1,1,4096,5,165.6286
0,0,1,2,0,1,2048,0,337.4748
1,1,2,1,0,0,1024,1,337.4748
0,1,2,1,0,0,4096,0,32.8414
